Well,Time,Observed
199-H3-7,3/16/2017,115.539
199-H3-7,11/15/2017,115.316
199-H3-7,3/16/2018,115.493
199-H3-7,12/16/2018,115.355
199-H3-7,3/16/2019,115.125
199-H3-7,11/15/2019,114.804
199-H3-7,3/16/2020,114.96
199-H3-7,11/15/2020,115.1
199-H4-10,3/16/2014,115.284
199-H4-10,5/16/2014,117.038
199-H4-10,6/15/2014,116.55
199-H4-10,10/16/2014,114.643
199-H4-10,12/16/2014,115.207
199-H4-10,2/14/2015,116.0344
199-H4-10,3/16/2015,115.7715
199-H4-10,4/15/2015,115.4122
199-H4-10,5/16/2015,115.3684
199-H4-10,6/15/2015,115.356
199-H4-10,7/16/2015,115.2768
199-H4-10,8/16/2015,115.3948
199-H4-10,9/15/2015,114.7965
199-H4-10,10/16/2015,114.6649
199-H4-10,11/15/2015,115.0244
199-H4-10,12/16/2015,115.151
199-H4-10,2/15/2016,115.2275
199-H4-10,3/16/2016,115.3528
199-H4-10,4/15/2016,116.0955
199-H4-10,5/16/2016,115.9187
199-H4-10,6/15/2016,115.7088
199-H4-10,7/16/2016,115.4169
199-H4-10,8/16/2016,115.1988
199-H4-10,9/15/2016,114.6772
199-H4-10,10/16/2016,114.7619
199-H4-10,11/15/2016,115.3502
199-H4-10,12/16/2016,115.4176
199-H4-10,1/16/2017,115.6203
199-H4-10,2/14/2017,115.439
199-H4-10,3/16/2017,116.0374
199-H4-10,4/15/2017,116.9937
199-H4-10,5/16/2017,117.4789
199-H4-10,6/15/2017,117.167
199-H4-10,7/16/2017,115.7073
199-H4-10,8/16/2017,115.1658
199-H4-10,9/15/2017,114.9211
199-H4-10,10/16/2017,114.5419
199-H4-10,11/15/2017,114.774
199-H4-10,12/16/2017,115.0187
199-H4-10,3/16/2018,115.3797
199-H4-10,4/15/2018,115.8426
199-H4-10,5/16/2018,118.049
199-H4-10,6/15/2018,116.6156
199-H4-10,7/16/2018,115.6328
199-H4-10,8/16/2018,115.2986
199-H4-10,9/15/2018,114.7181
199-H4-10,10/16/2018,114.5405
199-H4-10,11/15/2018,115.1756
199-H4-10,12/16/2018,114.9776
199-H4-10,1/16/2019,115.0226
199-H4-10,2/14/2019,115.013
199-H4-10,3/16/2019,114.7888
199-H4-10,4/15/2019,114.5735
199-H4-10,5/16/2019,115.7518
199-H4-10,6/15/2019,115.4881
199-H4-10,7/16/2019,115.0322
199-H4-10,8/16/2019,115.1441
199-H4-10,9/15/2019,114.5427
199-H4-10,10/16/2019,114.2284
199-H4-10,11/15/2019,114.9668
199-H4-10,12/16/2019,114.913
199-H4-10,1/16/2020,115.0384
199-H4-10,2/14/2020,115.4219
199-H4-10,3/16/2020,114.8764
199-H4-10,4/15/2020,114.6325
199-H4-10,5/16/2020,116.4505
199-H4-10,6/15/2020,117.0023
199-H4-10,7/16/2020,116.1646
199-H4-10,8/16/2020,115.4614
199-H4-10,9/15/2020,114.7611
199-H4-10,10/16/2020,114.6174
199-H4-10,11/15/2020,115.3207
199-H4-10,12/16/2020,115.11
199-H4-11,1/31/2014,114.6894
199-H4-11,2/14/2014,114.2949
199-H4-11,3/16/2014,115.0943
199-H4-11,4/15/2014,115.4899
199-H4-11,5/16/2014,116.3466
199-H4-11,6/15/2014,116.2541
199-H4-11,7/16/2014,115.8933
199-H4-11,8/16/2014,115.1578
199-H4-11,9/15/2014,114.3425
199-H4-11,10/16/2014,114.6195
199-H4-11,11/15/2014,114.8308
199-H4-11,12/16/2014,114.9074
199-H4-11,1/16/2015,115.4809
199-H4-11,2/14/2015,115.9029
199-H4-11,3/16/2015,115.6598
199-H4-11,4/15/2015,115.256
199-H4-11,5/16/2015,115.2117
199-H4-11,6/15/2015,115.1592
199-H4-11,7/16/2015,115.0018
199-H4-11,8/16/2015,115.01
199-H4-11,9/15/2015,114.4821
199-H4-11,10/16/2015,114.3817
199-H4-11,11/15/2015,114.7576
199-H4-11,12/16/2015,114.7675
199-H4-11,1/16/2016,114.7956
199-H4-11,2/15/2016,115.0049
199-H4-11,3/16/2016,115.246
199-H4-11,4/15/2016,115.9203
199-H4-11,5/16/2016,115.917
199-H4-11,6/15/2016,115.6183
199-H4-11,7/16/2016,115.2787
199-H4-11,8/16/2016,114.9915
199-H4-11,9/15/2016,114.3621
199-H4-11,10/16/2016,114.72
199-H4-11,11/15/2016,115.1567
199-H4-11,12/16/2016,115.316
199-H4-11,1/16/2017,115.6385
199-H4-11,2/14/2017,115.3322
199-H4-11,3/16/2017,115.9124
199-H4-11,4/15/2017,116.8618
199-H4-11,5/16/2017,117.6725
199-H4-11,6/15/2017,116.6161
199-H4-11,7/16/2017,115.3148
199-H4-11,8/16/2017,114.6924
199-H4-11,9/15/2017,114.4509
199-H4-11,10/16/2017,114.294
199-H4-11,11/15/2017,114.3934
199-H4-11,12/16/2017,114.6719
199-H4-11,1/16/2018,115.3459
199-H4-11,2/14/2018,115.8719
199-H4-11,3/16/2018,115.3177
199-H4-11,4/15/2018,115.7254
199-H4-11,5/16/2018,117.8971
199-H4-11,6/15/2018,116.5154
199-H4-11,7/16/2018,115.5094
199-H4-11,8/16/2018,115.0922
199-H4-11,9/15/2018,114.5431
199-H4-11,10/16/2018,114.463
199-H4-11,11/15/2018,114.9315
199-H4-11,12/16/2018,114.7287
199-H4-11,1/16/2019,114.7846
199-H4-11,2/14/2019,114.7777
199-H4-11,3/16/2019,114.4477
199-H4-11,4/15/2019,114.298
199-H4-11,5/16/2019,115.613
199-H4-11,6/15/2019,115.2772
199-H4-11,7/16/2019,114.7695
199-H4-11,8/16/2019,114.8403
199-H4-11,9/15/2019,114.0492
199-H4-11,10/16/2019,113.8412
199-H4-11,11/15/2019,114.7217
199-H4-11,12/16/2019,114.719
199-H4-11,1/16/2020,114.8243
199-H4-11,2/14/2020,115.2227
199-H4-11,3/16/2020,114.5045
199-H4-11,4/15/2020,114.4065
199-H4-11,5/16/2020,116.2956
199-H4-11,6/15/2020,116.8218
199-H4-11,7/16/2020,116.0242
199-H4-11,8/16/2020,115.2723
199-H4-11,9/15/2020,114.3961
199-H4-11,10/16/2020,114.2925
199-H4-11,11/15/2020,115.05
199-H4-11,12/16/2020,114.8776
199-H4-13,3/16/2014,115.2665
199-H4-13,5/16/2014,116.896
199-H4-13,6/15/2014,116.445
199-H4-13,9/15/2014,114.355
199-H4-13,10/16/2014,114.366
199-H4-13,11/15/2014,115.0286
199-H4-13,12/16/2014,115.1521
199-H4-13,1/16/2015,115.5958
199-H4-13,2/14/2015,116.0869
199-H4-13,3/16/2015,115.8375
199-H4-13,4/15/2015,115.4302
199-H4-13,5/16/2015,115.4127
199-H4-13,6/15/2015,115.3382
199-H4-13,7/16/2015,115.2276
199-H4-13,8/16/2015,115.3608
199-H4-13,9/15/2015,114.654
199-H4-13,10/16/2015,114.5503
199-H4-13,11/15/2015,114.9578
199-H4-13,12/16/2015,114.8996
199-H4-13,1/16/2016,115.0259
199-H4-13,2/15/2016,115.0306
199-H4-13,3/16/2016,115.2131
199-H4-13,4/15/2016,115.9478
199-H4-13,5/16/2016,115.7737
199-H4-13,6/15/2016,115.5792
199-H4-13,7/16/2016,115.2543
199-H4-13,8/16/2016,115.0772
199-H4-13,9/15/2016,114.3336
199-H4-13,10/16/2016,114.4922
199-H4-13,11/15/2016,115.0778
199-H4-13,12/16/2016,115.2561
199-H4-13,1/16/2017,115.4564
199-H4-13,2/14/2017,115.2767
199-H4-13,3/16/2017,115.8659
199-H4-13,4/15/2017,116.8066
199-H4-13,5/16/2017,117.2878
199-H4-13,6/15/2017,117.0167
199-H4-13,7/16/2017,115.5785
199-H4-13,8/16/2017,114.9504
199-H4-13,9/15/2017,114.5818
199-H4-13,10/16/2017,114.1686
199-H4-13,11/15/2017,114.4841
199-H4-13,12/16/2017,114.8997
199-H4-13,1/16/2018,115.3273
199-H4-13,2/14/2018,115.8434
199-H4-13,3/16/2018,115.2975
199-H4-13,4/15/2018,115.7072
199-H4-13,5/16/2018,117.8219
199-H4-13,6/15/2018,116.5127
199-H4-13,7/16/2018,115.5242
199-H4-13,8/16/2018,115.0912
199-H4-13,9/15/2018,114.3667
199-H4-13,10/16/2018,114.2197
199-H4-13,11/15/2018,114.8977
199-H4-13,12/16/2018,114.6813
199-H4-13,1/16/2019,114.7822
199-H4-13,2/14/2019,114.7663
199-H4-13,3/16/2019,114.4074
199-H4-13,4/15/2019,114.3422
199-H4-13,5/16/2019,115.6115
199-H4-13,6/15/2019,115.282
199-H4-13,7/16/2019,114.7975
199-H4-13,8/16/2019,114.857
199-H4-13,9/15/2019,114.0651
199-H4-13,10/16/2019,113.8986
199-H4-13,11/15/2019,114.74
199-H4-13,12/16/2019,114.625
199-H4-13,1/16/2020,114.8416
199-H4-13,2/14/2020,115.2092
199-H4-13,3/16/2020,114.5185
199-H4-13,4/15/2020,114.4569
199-H4-13,5/16/2020,116.2213
199-H4-13,6/15/2020,116.7345
199-H4-13,7/16/2020,115.9774
199-H4-13,8/16/2020,115.2724
199-H4-13,9/15/2020,114.443
199-H4-13,10/16/2020,114.349
199-H4-13,11/15/2020,115.0401
199-H4-13,12/16/2020,114.8902
199-H4-16,2/14/2014,115.485
199-H4-16,3/16/2014,115.465
199-H4-16,5/16/2014,116.329
199-H4-16,8/16/2014,116.505
199-H4-16,10/16/2014,115.6165
199-H4-16,2/14/2015,116.011
199-H4-16,3/16/2015,116.22
199-H4-16,5/16/2015,115.881
199-H4-16,8/16/2015,115.559
199-H4-16,11/15/2015,114.908
199-H4-16,3/16/2016,115.039
199-H4-16,5/16/2016,115.569
199-H4-16,10/16/2016,114.799
199-H4-16,11/15/2016,114.954
199-H4-16,3/16/2017,115.261
199-H4-16,5/16/2017,116.263
199-H4-16,10/16/2017,115.135
199-H4-16,11/15/2017,114.861
199-H4-16,3/16/2018,115.384
199-H4-16,10/16/2018,114.971
199-H4-16,3/16/2019,114.862
199-H4-16,11/15/2019,114.494
199-H4-16,3/16/2020,114.8
199-H4-45,3/16/2014,115.3145
199-H4-45,5/16/2014,116.523
199-H4-45,6/15/2014,116.528
199-H4-45,9/15/2014,115.892
199-H4-45,10/16/2014,115.416
199-H4-45,12/16/2014,115.551
199-H4-45,2/14/2015,116.072
199-H4-45,3/16/2015,116.059
199-H4-45,5/16/2015,115.751
199-H4-45,12/16/2015,115.001
199-H4-45,3/16/2016,115.2065
199-H4-45,5/16/2016,115.794
199-H4-45,6/15/2016,115.398
199-H4-45,10/16/2016,114.922
199-H4-45,12/16/2016,115.183
199-H4-45,3/16/2017,115.46
199-H4-45,5/16/2017,116.554
199-H4-45,10/16/2017,115.112
199-H4-45,12/16/2017,115.063
199-H4-45,3/16/2018,115.563
199-H4-45,12/16/2018,115.209
199-H4-45,3/16/2019,114.96
199-H4-45,12/16/2019,114.776
199-H4-45,3/16/2020,114.96
199-H4-45,12/16/2020,115.04
199-H4-46,2/14/2014,115.613
199-H4-46,3/16/2014,115.569
199-H4-46,5/16/2014,116.286
199-H4-46,8/16/2014,116.521
199-H4-46,10/16/2014,115.7755
199-H4-46,2/14/2015,115.946
199-H4-46,3/16/2015,116.174
199-H4-46,5/16/2015,115.9445
199-H4-46,8/16/2015,115.506
199-H4-46,11/15/2015,115.058
199-H4-46,2/15/2016,115.01
199-H4-46,3/16/2016,115.082
199-H4-46,5/16/2016,115.5265
199-H4-46,10/16/2016,115.042
199-H4-46,11/15/2016,115.122
199-H4-46,3/16/2017,115.378
199-H4-46,5/16/2017,116.092
199-H4-46,10/16/2017,115.422
199-H4-46,11/15/2017,115.157
199-H4-46,3/16/2018,115.3715
199-H4-46,10/16/2018,115.262
199-H4-46,3/16/2019,115.039
199-H4-46,11/15/2019,114.684
199-H4-46,3/16/2020,114.92
199-H4-47,3/16/2014,115.505
199-H4-47,5/16/2014,116.459
199-H4-47,10/16/2014,115.795
199-H4-47,3/16/2015,116.171
199-H4-47,5/16/2015,115.878
199-H4-47,2/15/2016,114.872
199-H4-47,3/16/2016,114.968
199-H4-47,5/16/2016,115.419
199-H4-47,10/16/2016,114.892
199-H4-47,11/15/2016,114.977
199-H4-47,3/16/2017,115.2573
199-H4-47,4/15/2017,115.7393
199-H4-47,5/16/2017,116.0925
199-H4-47,6/15/2017,116.5367
199-H4-47,7/16/2017,116.1319
199-H4-47,8/16/2017,115.7788
199-H4-47,9/15/2017,115.573
199-H4-47,10/16/2017,115.2081
199-H4-47,11/15/2017,115.0369
199-H4-47,12/16/2017,115.0203
199-H4-47,1/16/2018,115.0796
199-H4-47,2/14/2018,115.2254
199-H4-47,3/16/2018,115.3133
199-H4-47,4/15/2018,115.2434
199-H4-47,5/16/2018,115.8628
199-H4-47,6/15/2018,116.5413
199-H4-47,7/16/2018,116.0455
199-H4-47,8/16/2018,115.7683
199-H4-47,9/15/2018,115.4582
199-H4-47,10/16/2018,115.1903
199-H4-47,11/15/2018,115.113
199-H4-47,12/16/2018,115.0882
199-H4-47,1/16/2019,115.029
199-H4-47,2/14/2019,114.9777
199-H4-47,3/16/2019,114.944
199-H4-47,4/15/2019,114.8234
199-H4-47,5/16/2019,114.9485
199-H4-47,6/15/2019,115.1143
199-H4-47,7/16/2019,115.03
199-H4-47,8/16/2019,114.9333
199-H4-47,9/15/2019,114.8101
199-H4-47,10/16/2019,114.6759
199-H4-47,11/15/2019,114.5961
199-H4-47,12/16/2019,114.6232
199-H4-47,3/16/2020,114.8246
199-H4-47,4/15/2020,114.7644
199-H4-47,6/15/2020,115.4666
199-H4-47,7/16/2020,115.7538
199-H4-47,8/16/2020,115.5447
199-H4-47,9/15/2020,115.2873
199-H4-47,10/16/2020,114.96
199-H4-5,1/31/2014,114.9793
199-H4-5,2/14/2014,114.719
199-H4-5,3/16/2014,115.3424
199-H4-5,4/15/2014,115.72
199-H4-5,5/16/2014,116.5299
199-H4-5,6/15/2014,116.4978
199-H4-5,7/16/2014,116.1877
199-H4-5,8/16/2014,115.5352
199-H4-5,9/15/2014,114.8617
199-H4-5,10/16/2014,114.6705
199-H4-5,11/15/2014,115.0623
199-H4-5,12/16/2014,115.2912
199-H4-5,1/16/2015,115.5764
199-H4-5,2/14/2015,115.917
199-H4-5,3/16/2015,115.7265
199-H4-5,4/15/2015,115.4253
199-H4-5,5/16/2015,115.2889
199-H4-5,6/15/2015,115.3155
199-H4-5,7/16/2015,115.2012
199-H4-5,8/16/2015,115.2848
199-H4-5,9/15/2015,114.7269
199-H4-5,10/16/2015,114.5622
199-H4-5,11/15/2015,114.8585
199-H4-5,12/16/2015,114.8728
199-H4-5,1/16/2016,114.9214
199-H4-5,2/15/2016,114.9952
199-H4-5,3/16/2016,115.0901
199-H4-5,4/15/2016,115.7038
199-H4-5,5/16/2016,115.6934
199-H4-5,6/15/2016,115.4392
199-H4-5,7/16/2016,115.19
199-H4-5,8/16/2016,115.0773
199-H4-5,9/15/2016,114.6317
199-H4-5,10/16/2016,114.5731
199-H4-5,12/16/2016,115.13
199-H4-5,1/16/2017,115.3305
199-H4-5,2/14/2017,115.3524
199-H4-5,3/16/2017,115.8759
199-H4-5,4/15/2017,116.9583
199-H4-5,5/16/2017,117.3099
199-H4-5,6/15/2017,116.9635
199-H4-5,7/16/2017,115.6885
199-H4-5,8/16/2017,115.0967
199-H4-5,9/15/2017,114.8285
199-H4-5,10/16/2017,114.4043
199-H4-5,11/15/2017,114.5712
199-H4-5,12/16/2017,114.8449
199-H4-5,1/16/2018,115.2787
199-H4-5,2/14/2018,115.7861
199-H4-5,3/16/2018,115.4183
199-H4-5,4/15/2018,115.6007
199-H4-5,5/16/2018,117.7822
199-H4-5,6/15/2018,116.5436
199-H4-5,7/16/2018,115.6273
199-H4-5,8/16/2018,115.2077
199-H4-5,9/15/2018,114.5825
199-H4-5,10/16/2018,114.3689
199-H4-5,11/15/2018,114.9044
199-H4-5,12/16/2018,114.7389
199-H4-5,1/16/2019,114.8203
199-H4-5,2/14/2019,114.8189
199-H4-5,3/16/2019,114.6383
199-H4-5,4/15/2019,114.4819
199-H4-5,5/16/2019,115.5222
199-H4-5,6/15/2019,115.4072
199-H4-5,7/16/2019,114.8434
199-H4-5,8/16/2019,114.9146
199-H4-5,9/15/2019,114.3062
199-H4-5,10/16/2019,113.9548
199-H4-5,11/15/2019,114.6411
199-H4-5,12/16/2019,114.6629
199-H4-5,2/14/2020,115.1666
199-H4-5,3/16/2020,114.704
199-H4-5,4/15/2020,114.3372
199-H4-5,5/16/2020,116.0789
199-H4-5,6/15/2020,116.759
199-H4-5,7/16/2020,116.0699
199-H4-5,8/16/2020,115.3337
199-H4-5,9/15/2020,114.5672
199-H4-5,10/16/2020,114.3403
199-H4-6,1/31/2014,115.731
199-H4-6,3/16/2014,115.572
199-H4-6,4/15/2014,115.835
199-H4-6,5/16/2014,116.526
199-H4-6,7/16/2014,115.556
199-H4-6,10/16/2014,115.8245
199-H4-6,1/16/2015,115.961
199-H4-6,3/16/2015,116.223
199-H4-6,4/15/2015,116.175
199-H4-6,5/16/2015,115.842
199-H4-6,6/15/2015,115.733
199-H4-6,10/16/2015,114.85
199-H4-6,1/16/2016,114.789
199-H4-6,3/16/2016,114.828
199-H4-6,4/15/2016,115.101
199-H4-6,5/16/2016,115.244
199-H4-6,10/16/2016,114.807
199-H4-6,3/16/2017,115.142
199-H4-6,5/16/2017,115.979
199-H4-6,10/16/2017,115.236
199-H4-6,3/16/2018,115.307
199-H4-6,3/16/2019,114.957
199-H4-6,3/16/2020,114.79
199-H4-65,2/14/2014,115.016
199-H4-65,5/16/2014,116.398
199-H4-65,8/16/2014,115.991
199-H4-65,10/16/2014,115.145
199-H4-65,2/14/2015,116.069
199-H4-65,5/16/2015,115.7175
199-H4-65,8/16/2015,115.327
199-H4-65,12/16/2015,114.914
199-H4-65,2/15/2016,114.753
199-H4-65,5/16/2016,115.742
199-H4-65,10/16/2016,114.634
199-H4-65,11/15/2016,114.972
199-H4-65,5/16/2017,116.902
199-H4-65,10/16/2017,114.798
199-H4-65,11/15/2017,114.493
199-H4-65,11/15/2018,114.662
199-H4-65,5/16/2019,114.962
199-H4-65,11/15/2019,114.418
199-H4-65,8/16/2020,115.28
199-H4-8,1/31/2014,115.1506
199-H4-8,2/14/2014,115.0157
199-H4-8,3/16/2014,115.2148
199-H4-8,4/15/2014,115.6303
199-H4-8,5/16/2014,116.3078
199-H4-8,6/15/2014,116.5404
199-H4-8,7/16/2014,116.3575
199-H4-8,8/16/2014,115.8709
199-H4-8,9/15/2014,115.3692
199-H4-8,10/16/2014,115.0519
199-H4-8,11/15/2014,115.2406
199-H4-8,12/16/2014,115.3173
199-H4-8,1/16/2015,115.6106
199-H4-8,2/14/2015,115.9675
199-H4-8,3/16/2015,115.9314
199-H4-8,4/15/2015,115.7563
199-H4-8,5/16/2015,115.5292
199-H4-8,6/15/2015,115.5362
199-H4-8,7/16/2015,115.3786
199-H4-8,8/16/2015,115.2989
199-H4-8,9/15/2015,114.9004
199-H4-8,10/16/2015,114.6738
199-H4-8,11/15/2015,114.7768
199-H4-8,12/16/2015,114.7978
199-H4-8,1/16/2016,114.7766
199-H4-8,2/15/2016,114.8787
199-H4-8,3/16/2016,115.074
199-H4-8,4/15/2016,115.4601
199-H4-8,5/16/2016,115.7779
199-H4-8,6/15/2016,115.5203
199-H4-8,7/16/2016,115.3695
199-H4-8,8/16/2016,115.1297
199-H4-8,9/15/2016,114.8049
199-H4-8,10/16/2016,114.638
199-H4-8,11/15/2016,114.9822
199-H4-8,12/16/2016,115.1182
199-H4-8,1/16/2017,115.3425
199-H4-8,2/14/2017,115.2529
199-H4-8,3/16/2017,115.6165
199-H4-8,4/15/2017,116.5351
199-H4-8,5/16/2017,116.437
199-H4-8,6/15/2017,117.1121
199-H4-8,7/16/2017,115.839
199-H4-8,8/16/2017,115.4621
199-H4-8,9/15/2017,115.1624
199-H4-8,10/16/2017,114.7647
199-H4-8,11/15/2017,114.6781
199-H4-8,12/16/2017,114.7773
199-H4-8,1/16/2018,115.0905
199-H4-8,2/14/2018,115.5295
199-H4-8,3/16/2018,115.46
199-H4-8,4/15/2018,115.387
199-H4-8,5/16/2018,117.1128
199-H4-8,6/15/2018,116.7238
199-H4-8,7/16/2018,115.8489
199-H4-8,8/16/2018,115.4527
199-H4-8,9/15/2018,114.9589
199-H4-8,10/16/2018,114.6689
199-H4-8,11/15/2018,114.8152
199-H4-8,12/16/2018,114.809
199-H4-8,1/16/2019,114.784
199-H4-8,2/14/2019,114.7631
199-H4-8,3/16/2019,114.7213
199-H4-8,4/15/2019,114.4883
199-H4-8,5/16/2019,115.1151
199-H4-8,6/15/2019,115.3396
199-H4-8,7/16/2019,114.8465
199-H4-8,8/16/2019,114.7044
199-H4-8,9/15/2019,114.5091
199-H4-8,3/16/2020,114.7593
199-H4-8,5/16/2020,115.5272
199-H4-8,6/15/2020,116.2557
199-H4-8,7/16/2020,116.0264
199-H4-8,8/16/2020,115.43
199-H4-8,9/15/2020,114.7918
199-H4-8,10/16/2020,114.27
199-H4-83,1/16/2015,115.6022
199-H4-83,8/16/2015,115.2949
199-H4-83,9/15/2015,114.7199
199-H4-83,10/16/2015,114.5607
199-H4-83,11/15/2015,114.8129
199-H4-83,12/16/2015,114.8205
199-H4-83,1/16/2016,114.8055
199-H4-83,2/15/2016,114.9546
199-H4-83,3/16/2016,115.181
199-H4-83,4/15/2016,115.8136
199-H4-83,5/16/2016,115.7831
199-H4-83,6/15/2016,115.5812
199-H4-83,7/16/2016,115.3268
199-H4-83,8/16/2016,115.084
199-H4-83,9/15/2016,114.605
199-H4-83,10/16/2016,114.5565
199-H4-83,11/15/2016,115.0554
199-H4-83,12/16/2016,115.2108
199-H4-83,1/16/2017,115.4904
199-H4-83,2/14/2017,115.2544
199-H4-83,3/16/2017,115.7601
199-H4-83,4/15/2017,116.581
199-H4-83,5/16/2017,117.361
199-H4-83,6/15/2017,116.9335
199-H4-83,7/16/2017,115.6921
199-H4-83,8/16/2017,115.1224
199-H4-83,9/15/2017,114.8247
199-H4-83,10/16/2017,114.4404
199-H4-83,11/15/2017,114.5523
199-H4-83,12/16/2017,114.8508
199-H4-83,1/16/2018,115.215
199-H4-83,2/14/2018,115.7108
199-H4-83,3/16/2018,115.3167
199-H4-83,4/15/2018,115.5598
199-H4-83,5/16/2018,117.4969
199-H4-83,6/15/2018,116.5446
199-H4-83,7/16/2018,115.6066
199-H4-83,8/16/2018,115.2322
199-H4-83,9/15/2018,114.6613
199-H4-83,10/16/2018,114.4301
199-H4-83,11/15/2018,114.8749
199-H4-83,12/16/2018,114.7775
199-H4-83,1/16/2019,114.7842
199-H4-83,2/14/2019,114.7655
199-H4-83,3/16/2019,114.5277
199-H4-83,4/15/2019,114.3532
199-H4-83,5/16/2019,115.3632
199-H4-83,6/15/2019,115.1384
199-H4-83,7/16/2019,114.7566
199-H4-83,8/16/2019,114.8818
199-H4-83,9/15/2019,114.3503
199-H4-83,10/16/2019,114.1047
199-H4-83,11/15/2019,114.6324
199-H4-83,12/16/2019,114.619
199-H4-83,1/16/2020,114.7349
199-H4-83,3/16/2020,114.6644
199-H4-83,4/15/2020,114.5028
199-H4-83,5/16/2020,116.0618
199-H4-83,6/15/2020,116.6355
199-H4-83,7/16/2020,116.059
199-H4-83,8/16/2020,115.3918
199-H4-83,9/15/2020,114.7024
199-H4-83,10/16/2020,114.4737
199-H4-83,11/15/2020,114.9238
199-H4-83,12/16/2020,114.8768
199-H4-84,1/31/2014,115.332
199-H4-84,2/14/2014,115.207
199-H4-84,3/16/2014,115.192
199-H4-84,4/15/2014,115.629
199-H4-84,5/16/2014,
199-H4-84,6/15/2014,116.313
199-H4-84,7/16/2014,116.386
199-H4-84,8/16/2014,115.908
199-H4-84,9/15/2014,115.585
199-H4-84,11/15/2014,115.304
199-H4-84,1/16/2015,115.7201
199-H4-84,2/14/2015,115.9938
199-H4-84,3/16/2015,115.9511
199-H4-84,4/15/2015,115.7876
199-H4-84,5/16/2015,115.5828
199-H4-84,6/15/2015,115.5732
199-H4-84,7/16/2015,115.4326
199-H4-84,8/16/2015,115.3353
199-H4-84,11/15/2015,114.924
199-H4-84,12/16/2015,114.8045
199-H4-84,1/16/2016,114.8057
199-H4-84,2/15/2016,114.8698
199-H4-84,3/16/2016,115.0454
199-H4-84,4/15/2016,115.4114
199-H4-84,5/16/2016,115.711
199-H4-84,6/15/2016,115.5041
199-H4-84,7/16/2016,115.3697
199-H4-84,8/16/2016,115.1645
199-H4-84,9/15/2016,114.829
199-H4-84,10/16/2016,114.6297
199-H4-84,11/15/2016,114.943
199-H4-84,12/16/2016,115.0588
199-H4-84,1/16/2017,115.2851
199-H4-84,2/14/2017,115.1954
199-H4-84,3/16/2017,115.5336
199-H4-84,4/15/2017,116.3862
199-H4-84,5/16/2017,116.7415
199-H4-84,6/15/2017,116.9718
199-H4-84,7/16/2017,116.0151
199-H4-84,8/16/2017,115.4822
199-H4-84,9/15/2017,115.2182
199-H4-84,10/16/2017,114.762
199-H4-84,11/15/2017,114.6786
199-H4-84,12/16/2017,114.842
199-H4-84,1/16/2018,115.0937
199-H4-84,2/14/2018,115.4236
199-H4-84,3/16/2018,115.3676
199-H4-84,4/15/2018,115.3172
199-H4-84,5/16/2018,116.7838
199-H4-84,6/15/2018,116.6746
199-H4-84,7/16/2018,115.8246
199-H4-84,8/16/2018,115.4564
199-H4-84,9/15/2018,114.9752
199-H4-84,10/16/2018,114.6926
199-H4-84,11/15/2018,114.8553
199-H4-84,12/16/2018,114.824
199-H4-84,1/16/2019,114.7852
199-H4-84,2/14/2019,114.7762
199-H4-84,3/16/2019,114.6738
199-H4-84,4/15/2019,114.4325
199-H4-84,5/16/2019,115.066
199-H4-84,6/15/2019,115.2065
199-H4-84,7/16/2019,114.8294
199-H4-84,8/16/2019,114.6505
199-H4-84,9/15/2019,114.3487
199-H4-84,3/16/2020,114.6341
199-H4-84,5/16/2020,115.2962
199-H4-84,6/15/2020,116.0676
199-H4-84,7/16/2020,115.9533
199-H4-84,8/16/2020,115.3855
199-H4-84,9/15/2020,114.7415
199-H4-84,10/16/2020,114.1987
199-H4-85,2/14/2014,114.601
199-H4-85,5/16/2014,116.302
199-H4-85,8/16/2014,115.373
199-H4-85,10/16/2014,114.806
199-H4-85,2/14/2015,115.996
199-H4-85,5/16/2015,115.347
199-H4-85,8/16/2015,115.283
199-H4-85,11/15/2015,115.025
199-H4-85,2/15/2016,114.856
199-H4-85,5/16/2016,115.629
199-H4-85,10/16/2016,114.369
199-H4-85,11/15/2016,115.206
199-H4-85,2/14/2017,115.347
199-H4-85,5/16/2017,117.437
199-H4-85,7/16/2017,116.449
199-H4-85,10/16/2017,114.529
199-H4-85,11/15/2017,114.476
199-H4-85,2/14/2018,115.906
199-H4-85,5/16/2018,118.316
199-H4-85,7/16/2018,115.555
199-H4-85,10/16/2018,114.348
199-H4-85,11/15/2018,115.113
199-H4-85,3/16/2019,114.825
199-H4-85,5/16/2019,115.059
199-H4-85,7/16/2019,114.743
199-H4-85,8/16/2019,115.02
199-H4-85,10/16/2019,113.784
199-H4-85,12/16/2019,114.442
199-H4-85,2/14/2020,115.34
199-H4-85,6/15/2020,116.38
199-H4-85,8/16/2020,115.3
199-H4-85,10/16/2020,114.17
199-H4-86,2/14/2014,115.596
199-H4-86,5/16/2014,116.124
199-H4-86,8/16/2014,116.356
199-H4-86,11/15/2014,115.681
199-H4-86,2/14/2015,116.156
199-H4-86,5/16/2015,115.932
199-H4-87,6/15/2016,115.237
199-H4-87,11/15/2016,114.912
199-H4-87,2/14/2017,115.15
199-H4-87,5/16/2017,116.073
199-H4-87,8/16/2017,115.808
199-H4-87,11/15/2017,115.024
199-H4-87,2/14/2018,115.112
199-H4-87,5/16/2018,115.299
199-H4-87,8/16/2018,115.742
199-H4-87,11/15/2018,115.101
