"NAME","XCOORDS","YCOORDS","EVENT","VAL","TYPE"
"RIV_CP_19",577848.53,153261.14,9,113.823454880799,"RIV_CP"
"RIV_CP_20",578660.36,152182.275,9,113.475700502759,"RIV_CP"
"RIV_CP_21",579397.24,150484.89,9,112.998097626348,"RIV_CP"
"RIV_CP_22",579907.845,149251.085,9,112.650403419741,"RIV_CP"
"RIV_CP_23",581350.665,148229.41,9,112.233894036277,"RIV_CP"
"RIV_CP_24",582843.31,146570.205,9,111.702538577639,"RIV_CP"
"RIV_CP_25",583296.74,144918.47,9,110.769097555747,"RIV_CP"
"RIV_CP_26",583698.115,143550.025,9,109.893008635674,"RIV_CP"
"RIV_CP_27",584679.365,142053.34,9,108.953321492447,"RIV_CP"
"RIV_CP_28",585744.635,140744.36,9,108.486237184663,"RIV_CP"
"RIV_CP_29",586560.4,139773.885,9,108.305185914351,"RIV_CP"
"RIV_CP_30",588483.895,138335.155,9,107.962249980807,"RIV_CP"
"RIV_CP_31",590500.885,136621.33,9,107.581022106931,"RIV_CP"
"RIV_CP_32",591298.77,135385.53,9,107.370163498555,"RIV_CP"
"RIV_CP_33",592526.29,134248.62,9,107.123101874559,"RIV_CP"
"RIV_CP_34",594136.51,132188.4,9,106.733468782599,"RIV_CP"
"RIV_CP_35",594665.435,130484.305,9,106.471642680614,"RIV_CP"
"RIV_CP_36",594648.18,129383.64,9,106.314042737017,"RIV_CP"
"RIV_CP_37",594889.435,127880.99,9,106.096789372766,"RIV_CP"
"RIV_CP_38",595046.59,126215.585,9,105.856111116329,"RIV_CP"
"RIV_CP_39",595165,123933.88,9,105.530225860009,"RIV_CP"
"RIV_CP_40",595098.76,121005.25,9,105.110613396334,"RIV_CP"
"RIV_CP_41",594655.965,118429.83,9,104.737891397411,"RIV_CP"
"RIV_CP_42",595016.1,113778.59,9,104.064751086514,"RIV_CP"
"RIV_CP_43",594338.835,105531.415,9,102.864463516808,"RIV_CP"
"RIV_CP_01",550114.325,143742.035,10,122.190316444931,"RIV_CP"
"RIV_CP_02",554633.79,144304.29,10,121.028645130447,"RIV_CP"
"RIV_CP_03",558566.085,145454.23,10,119.88747337852,"RIV_CP"
"RIV_CP_04",560043.375,146167.09,10,119.433059340818,"RIV_CP"
"RIV_CP_05",561331.08,146355.965,10,119.069117005396,"RIV_CP"
"RIV_CP_06",563178.115,145883.48,10,118.53656867372,"RIV_CP"
"RIV_CP_07",564867.72,145463.455,10,118.05716924781,"RIV_CP"
"RIV_CP_08",566845.175,146186.655,10,117.610826983143,"RIV_CP"
"RIV_CP_09",569628.205,148212.56,10,117.008152076495,"RIV_CP"
"RIV_CP_10",571679.61,150577.26,10,116.43439970731,"RIV_CP"
"RIV_CP_11",572994.975,152135.33,10,115.878085376515,"RIV_CP"
"RIV_CP_12",573696.805,152878.56,10,115.578143595669,"RIV_CP"
"RIV_CP_13",574010.03,153615.74,10,115.340889312977,"RIV_CP"
"RIV_CP_14",574235.45,154240.65,10,115.145374884529,"RIV_CP"
"RIV_CP_15",574479.345,154496.52,10,115.039930633611,"RIV_CP"
"RIV_CP_16",575201.67,154589.815,10,114.809272357906,"RIV_CP"
"RIV_CP_17",576120.135,154370.755,10,114.52808169059,"RIV_CP"
"RIV_CP_18",577012.305,153886.61,10,114.229315611027,"RIV_CP"
"RIV_CP_19",577848.53,153261.14,10,113.937281254877,"RIV_CP"
"RIV_CP_20",578660.36,152182.275,10,113.591507017864,"RIV_CP"
"RIV_CP_21",579397.24,150484.89,10,113.116625282862,"RIV_CP"
"RIV_CP_22",579907.845,149251.085,10,112.770912063283,"RIV_CP"
"RIV_CP_23",581350.665,148229.41,10,112.355651925278,"RIV_CP"
"RIV_CP_24",582843.31,146570.205,10,111.82113737371,"RIV_CP"
"RIV_CP_25",583296.74,144918.47,10,110.880871925346,"RIV_CP"
"RIV_CP_26",583698.115,143550.025,10,109.998377882425,"RIV_CP"
"RIV_CP_27",584679.365,142053.34,10,109.051820647071,"RIV_CP"
"RIV_CP_28",585744.635,140744.36,10,108.581321466317,"RIV_CP"
"RIV_CP_29",586560.4,139773.885,10,108.398946522571,"RIV_CP"
"RIV_CP_30",588483.895,138335.155,10,108.05350337003,"RIV_CP"
"RIV_CP_31",590500.885,136621.33,10,107.669488323175,"RIV_CP"
"RIV_CP_32",591298.77,135385.53,10,107.457088118667,"RIV_CP"
"RIV_CP_33",592526.29,134248.62,10,107.208220216773,"RIV_CP"
"RIV_CP_34",594136.51,132188.4,10,106.815738500931,"RIV_CP"
"RIV_CP_35",594665.435,130484.305,10,106.55199817733,"RIV_CP"
"RIV_CP_36",594648.18,129383.64,10,106.393246013934,"RIV_CP"
"RIV_CP_37",594889.435,127880.99,10,106.174404301223,"RIV_CP"
"RIV_CP_38",595046.59,126215.585,10,105.931966435955,"RIV_CP"
"RIV_CP_39",595165,123933.88,10,105.603698618854,"RIV_CP"
"RIV_CP_40",595098.76,121005.25,10,105.181018350853,"RIV_CP"
"RIV_CP_41",594655.965,118429.83,10,104.80557136576,"RIV_CP"
"RIV_CP_42",595016.1,113778.59,10,104.12750969781,"RIV_CP"
"RIV_CP_43",594338.835,105531.415,10,102.918446775326,"RIV_CP"
"RIV_CP_01",550114.325,143742.035,11,123.30932662399,"RIV_CP"
"RIV_CP_02",554633.79,144304.29,11,122.107847632962,"RIV_CP"
"RIV_CP_03",558566.085,145454.23,11,120.9275706751,"RIV_CP"
"RIV_CP_04",560043.375,146167.09,11,120.457584963376,"RIV_CP"
"RIV_CP_05",561331.08,146355.965,11,120.081171201151,"RIV_CP"
"RIV_CP_06",563178.115,145883.48,11,119.530373721487,"RIV_CP"
"RIV_CP_07",564867.72,145463.455,11,119.03653576284,"RIV_CP"
"RIV_CP_08",566845.175,146186.655,11,118.602773294906,"RIV_CP"
"RIV_CP_09",569628.205,148212.56,11,117.934765061654,"RIV_CP"
"RIV_CP_10",571679.61,150577.26,11,117.233890638554,"RIV_CP"
"RIV_CP_11",572994.975,152135.33,11,116.649389182115,"RIV_CP"
"RIV_CP_12",573696.805,152878.56,11,116.358948402738,"RIV_CP"
"RIV_CP_13",574010.03,153615.74,11,116.130100003705,"RIV_CP"
"RIV_CP_14",574235.45,154240.65,11,115.941512622138,"RIV_CP"
"RIV_CP_15",574479.345,154496.52,11,115.839804245218,"RIV_CP"
"RIV_CP_16",575201.67,154589.815,11,115.617318157634,"RIV_CP"
"RIV_CP_17",576120.135,154370.755,11,115.346090033495,"RIV_CP"
"RIV_CP_18",577012.305,153886.61,11,115.05790919133,"RIV_CP"
"RIV_CP_19",577848.53,153261.14,11,114.779380054251,"RIV_CP"
"RIV_CP_20",578660.36,152182.275,11,114.456855851831,"RIV_CP"
"RIV_CP_21",579397.24,150484.89,11,114.01392494944,"RIV_CP"
"RIV_CP_22",579907.845,149251.085,11,113.691471890016,"RIV_CP"
"RIV_CP_23",581350.665,148229.41,11,113.294532501073,"RIV_CP"
"RIV_CP_24",582843.31,146570.205,11,112.743031346396,"RIV_CP"
"RIV_CP_25",583296.74,144918.47,11,111.762100157369,"RIV_CP"
"RIV_CP_26",583698.115,143550.025,11,110.841438941604,"RIV_CP"
"RIV_CP_27",584679.365,142053.34,11,109.853943850752,"RIV_CP"
"RIV_CP_28",585744.635,140744.36,11,109.363095950708,"RIV_CP"
"RIV_CP_29",586560.4,139773.885,11,109.172833434173,"RIV_CP"
"RIV_CP_30",588483.895,138335.155,11,108.812450137144,"RIV_CP"
"RIV_CP_31",590500.885,136621.33,11,108.411826741728,"RIV_CP"
"RIV_CP_32",591298.77,135385.53,11,108.190240395532,"RIV_CP"
"RIV_CP_33",592526.29,134248.62,11,107.930609152738,"RIV_CP"
"RIV_CP_34",594136.51,132188.4,11,107.521152911565,"RIV_CP"
"RIV_CP_35",594665.435,130484.305,11,107.246006026529,"RIV_CP"
"RIV_CP_36",594648.18,129383.64,11,107.080387957002,"RIV_CP"
"RIV_CP_37",594889.435,127880.99,11,106.852081512442,"RIV_CP"
"RIV_CP_38",595046.59,126215.585,11,106.599158400298,"RIV_CP"
"RIV_CP_39",595165,123933.88,11,106.25669325845,"RIV_CP"
"RIV_CP_40",595098.76,121005.25,11,105.815732401503,"RIV_CP"
"RIV_CP_41",594655.965,118429.83,11,105.424047629777,"RIV_CP"
"RIV_CP_42",595016.1,113778.59,11,104.716660328316,"RIV_CP"
"RIV_CP_43",594338.835,105531.415,11,103.455306385955,"RIV_CP"
"RIV_CP_01",550114.325,143742.035,12,123.075328943399,"RIV_CP"
"RIV_CP_02",554633.79,144304.29,12,121.883072969682,"RIV_CP"
"RIV_CP_03",558566.085,145454.23,12,120.711856274126,"RIV_CP"
"RIV_CP_04",560043.375,146167.09,12,120.245478354455,"RIV_CP"
"RIV_CP_05",561331.08,146355.965,12,119.871954089816,"RIV_CP"
"RIV_CP_06",563178.115,145883.48,12,119.325384744582,"RIV_CP"
"RIV_CP_07",564867.72,145463.455,12,118.834958572701,"RIV_CP"
"RIV_CP_08",566845.175,146186.655,12,118.39921375167,"RIV_CP"
"RIV_CP_09",569628.205,148212.56,12,117.745583585726,"RIV_CP"
"RIV_CP_10",571679.61,150577.26,12,117.070921000843,"RIV_CP"
"RIV_CP_11",572994.975,152135.33,12,116.4919188044,"RIV_CP"
"RIV_CP_12",573696.805,152878.56,12,116.199865991,"RIV_CP"
"RIV_CP_13",574010.03,153615.74,12,115.969577431964,"RIV_CP"
"RIV_CP_14",574235.45,154240.65,12,115.779803255972,"RIV_CP"
"RIV_CP_15",574479.345,154496.52,12,115.677454820669,"RIV_CP"
"RIV_CP_16",575201.67,154589.815,12,115.45356861158,"RIV_CP"
"RIV_CP_17",576120.135,154370.755,12,115.180633628674,"RIV_CP"
"RIV_CP_18",577012.305,153886.61,12,114.890639243026,"RIV_CP"
"RIV_CP_19",577848.53,153261.14,12,114.60981908213,"RIV_CP"
"RIV_CP_20",578660.36,152182.275,12,114.28339088304,"RIV_CP"
"RIV_CP_21",579397.24,150484.89,12,113.835095076106,"RIV_CP"
"RIV_CP_22",579907.845,149251.085,12,113.508736373895,"RIV_CP"
"RIV_CP_23",581350.665,148229.41,12,113.108897024303,"RIV_CP"
"RIV_CP_24",582843.31,146570.205,12,112.561218621391,"RIV_CP"
"RIV_CP_25",583296.74,144918.47,12,111.589020563334,"RIV_CP"
"RIV_CP_26",583698.115,143550.025,12,110.676555901075,"RIV_CP"
"RIV_CP_27",584679.365,142053.34,12,109.697852378945,"RIV_CP"
"RIV_CP_28",585744.635,140744.36,12,109.211374448013,"RIV_CP"
"RIV_CP_29",586560.4,139773.885,12,109.022805819382,"RIV_CP"
"RIV_CP_30",588483.895,138335.155,12,108.665630978326,"RIV_CP"
"RIV_CP_31",590500.885,136621.33,12,108.268574292401,"RIV_CP"
"RIV_CP_32",591298.77,135385.53,12,108.048960706989,"RIV_CP"
"RIV_CP_33",592526.29,134248.62,12,107.791640934839,"RIV_CP"
"RIV_CP_34",594136.51,132188.4,12,107.385830041088,"RIV_CP"
"RIV_CP_35",594665.435,130484.305,12,107.113132760886,"RIV_CP"
"RIV_CP_36",594648.18,129383.64,12,106.948989172249,"RIV_CP"
"RIV_CP_37",594889.435,127880.99,12,106.722715316829,"RIV_CP"
"RIV_CP_38",595046.59,126215.585,12,106.472043953521,"RIV_CP"
"RIV_CP_39",595165,123933.88,12,106.132627744127,"RIV_CP"
"RIV_CP_40",595098.76,121005.25,12,105.695592717003,"RIV_CP"
"RIV_CP_41",594655.965,118429.83,12,105.307395075107,"RIV_CP"
"RIV_CP_42",595016.1,113778.59,12,104.606305571104,"RIV_CP"
"RIV_CP_43",594338.835,105531.415,12,103.356181335068,"RIV_CP"
