Row (after comments),Time,Column,Node,Value,scaled Value
224,2014.447,4,-1,0.01815934,2171857.064
225,2014.449,4,-1,0.01848358,2210636.1679999996
226,2014.452,4,-1,0.01882036,2250915.056
227,2014.455,4,-1,0.01916968,2292693.728
228,2014.458,4,-1,0.01953154,2335972.184
229,2014.46,4,-1,0.01990596,2380752.8159999996
230,2014.463,4,-1,0.02029294,2427035.6239999994
231,2014.466,4,-1,0.02069246,2474818.2159999995
232,2014.468,4,-1,0.02110452,2524100.5919999997
233,2014.471,4,-1,0.02152907,2574876.772
234,2014.474,4,-1,0.02196608,2627143.1679999996
235,2014.477,4,-1,0.02241551,2680894.996
236,2014.479,4,-1,0.02287735,2736131.0599999996
237,2014.482,4,-1,0.02335153,2792842.9879999994
238,2014.485,4,-1,0.02383802,2851027.192
239,2014.488,4,-1,0.02433675,2910675.3
240,2014.49,4,-1,0.02484766,2971780.1359999995
241,2014.493,4,-1,0.02537069,3034334.5239999997
242,2014.496,4,-1,0.02590576,3098328.8959999997
243,2014.496,4,-1,0.02591686,3099656.456
244,2014.499,4,-1,0.02648433,3167525.868
245,2014.501,4,-1,0.02707794,3238521.624
246,2014.504,4,-1,0.02769652,3312503.7919999994
247,2014.507,4,-1,0.0283392,3389368.3199999994
248,2014.51,4,-1,0.02900514,3469014.7439999995
249,2014.512,4,-1,0.02969345,3551336.6199999996
250,2014.515,4,-1,0.0304033,3636234.6799999997
251,2014.518,4,-1,0.03113385,3723608.4599999995
252,2014.521,4,-1,0.03188431,3813363.4759999993
253,2014.523,4,-1,0.03265394,3905411.2239999995
254,2014.526,4,-1,0.03344204,3999667.9839999992
255,2014.529,4,-1,0.03424797,4096057.212
256,2014.531,4,-1,0.03507113,4194507.147999999
257,2014.534,4,-1,0.03591096,4294950.816
258,2014.537,4,-1,0.03676696,4397328.415999999
259,2014.54,4,-1,0.03763865,4501582.54
260,2014.542,4,-1,0.0385256,4607661.76
261,2014.545,4,-1,0.03942739,4715515.844
262,2014.548,4,-1,0.04034367,4825102.931999999
263,2014.551,4,-1,0.04127816,4936867.936
264,2014.553,4,-1,0.04223078,5050801.288
265,2014.556,4,-1,0.04320108,5166849.168
266,2014.559,4,-1,0.04418858,5284954.167999999
267,2014.562,4,-1,0.04519279,5405057.6839999985
268,2014.564,4,-1,0.04621319,5527097.523999999
269,2014.567,4,-1,0.04724924,5651009.103999999
270,2014.57,4,-1,0.04830045,5776733.819999999
271,2014.573,4,-1,0.04936632,5904211.8719999995
272,2014.575,4,-1,0.05044638,6033387.0479999995
273,2014.578,4,-1,0.05154019,6164206.723999999
274,2014.581,4,-1,0.05264731,6296618.276
275,2014.581,4,-1,0.052671,6299451.6
276,2014.584,4,-1,0.05384083,6439363.267999999
277,2014.586,4,-1,0.05506282,6585513.271999999
278,2014.589,4,-1,0.05633145,6737241.419999999
279,2014.592,4,-1,0.05764168,6893944.927999999
280,2014.595,4,-1,0.05898892,7055074.8319999995
281,2014.597,4,-1,0.06036908,7220141.9679999985
282,2014.6,4,-1,0.06177861,7388721.755999999
283,2014.603,4,-1,0.06321447,7560450.611999999
284,2014.605,4,-1,0.06467406,7735017.575999999
285,2014.608,4,-1,0.0661552,7912161.919999999
286,2014.611,4,-1,0.06750031,8073037.0759999985
287,2014.614,4,-1,0.06882447,8231406.611999999
288,2014.616,4,-1,0.07014466,8389301.336
289,2014.619,4,-1,0.07146666,8547412.535999998
290,2014.622,4,-1,0.07279254,8705987.784
291,2014.625,4,-1,0.07412298,8865108.408
292,2014.627,4,-1,0.07545801,9024777.996
