NAME,EVENT,TYPE,VAL
299-E25-19,2022-09-28 11:43:00,MAN,121.564
299-E25-36,2022-09-28 11:50:00,MAN,121.48700000000001
299-E17-25,2022-09-28 11:58:00,MAN,121.47399999999999
299-E17-23,2022-09-28 12:01:00,MAN,121.493
299-E17-18,2022-09-28 12:14:00,MAN,121.48
299-E17-22,2022-09-28 12:20:00,MAN,121.5
299-E24-16,2022-09-28 12:26:00,MAN,121.51299999999999
299-E24-21,2022-09-28 12:34:00,MAN,121.506
299-E24-18,2022-09-28 12:42:00,MAN,121.491
299-E17-21,2022-09-28 12:48:00,MAN,121.51
299-E24-24,2022-09-28 12:59:00,MAN,121.50200000000001
299-E18-2,2022-09-28 13:07:00,MAN,121.556
299-E33-14,2022-09-29 06:46:00,MAN,121.494
199-H3-15,2022-09-29 06:53:00,MAN,114.709
299-E33-38,2022-09-29 06:54:00,MAN,121.50299999999999
299-E33-41,2022-09-29 07:00:00,MAN,121.493
299-E33-339,2022-09-29 07:04:00,MAN,121.49700000000001
199-N-233,2022-09-29 07:05:00,MAN,117.70700000000001
299-E33-334,2022-09-29 07:09:00,MAN,121.50200000000001
299-E33-42,2022-09-29 07:16:00,MAN,121.49600000000001
199-N-242,2022-09-29 07:47:00,MAN,117.65299999999999
199-N-244,2022-09-29 08:09:00,MAN,117.64200000000001
299-E25-93,2022-09-29 08:16:00,MAN,121.475
299-E24-22,2022-09-29 08:21:00,MAN,121.47200000000001
299-E24-33,2022-09-29 08:26:00,MAN,121.46799999999999
299-E27-14,2022-09-29 08:31:00,MAN,121.48100000000001
199-N-252,2022-09-29 08:34:00,MAN,117.631
299-E27-23,2022-09-29 08:36:00,MAN,121.478
299-E27-12,2022-09-29 08:40:00,MAN,121.48299999999999
299-W15-152,2022-09-29 08:46:00,MAN,134.403
199-N-254,2022-09-29 09:15:00,MAN,117.62899999999999
299-W15-30,2022-09-29 09:24:00,MAN,134.694
299-W6-3,2022-10-03 06:35:00,MAN,129.64700000000002
199-N-213,2022-10-03 07:02:00,MAN,117.62299999999999
299-W10-31,2022-10-03 07:12:00,MAN,135.13
199-N-221,2022-10-03 07:29:00,MAN,117.631
199-N-223,2022-10-03 07:56:00,MAN,117.765
299-W10-30,2022-10-03 07:57:00,MAN,135.89600000000002
199-N-231,2022-10-03 08:18:00,MAN,117.54700000000001
299-W10-29,2022-10-03 08:43:00,MAN,135.847
199-N-162,2022-10-03 08:51:00,MAN,117.78
199-N-161,2022-10-03 09:20:00,MAN,117.573
299-W9-2,2022-10-03 09:54:00,MAN,136.185
199-K-205,2022-10-04 06:49:00,MAN,120.917
199-K-206,2022-10-04 08:25:00,MAN,120.805
199-D5-141,2022-10-04 08:55:00,MAN,117.697
199-K-174,2022-10-04 09:09:00,MAN,120.70700000000001
199-K-175,2022-10-04 09:41:00,MAN,120.92200000000001
199-D8-101,2022-10-04 10:45:00,MAN,117.179
299-W19-45,2022-10-05 06:40:00,MAN,130.83700000000002
199-K-223,2022-10-05 06:45:00,MAN,120.694
199-K-235,2022-10-05 07:20:00,MAN,120.956
699-26-38,2022-10-05 07:24:00,MAN,121.36200000000001
299-W19-42,2022-10-05 07:55:00,MAN,130.842
199-K-236,2022-10-05 08:34:00,MAN,120.992
699-24-36,2022-10-05 08:43:00,MAN,121.367
299-W19-47,2022-10-05 08:51:00,MAN,130.828
699-26-34A,2022-10-05 09:20:00,MAN,121.355
299-W19-44,2022-10-05 10:21:00,MAN,130.838
299-W19-41,2022-10-05 10:58:00,MAN,130.953
699-25-34D,2022-10-06 06:53:00,MAN,121.351
699-25-34B,2022-10-06 08:05:00,MAN,121.346
199-K-225,2022-10-06 08:18:00,MAN,120.28200000000001
699-25-34F,2022-10-06 08:51:00,MAN,121.36
699-25-34E,2022-10-06 09:59:00,MAN,121.352
699-26-33A,2022-10-06 11:08:00,MAN,121.354
199-K-229,2022-10-06 11:10:00,MAN,120.323
299-W13-1,2022-10-06 12:34:00,MAN,123.152
699-73-61,2022-10-07 06:30:00,MAN,121.45700000000001
699-70-68,2022-10-07 06:42:00,MAN,121.84899999999999
299-W14-18,2022-10-07 06:50:00,MAN,127.478
199-K-191,2022-10-07 06:52:00,MAN,121.946
699-22-35,2022-10-07 06:55:00,MAN,121.336
199-K-201,2022-10-07 06:57:00,MAN,118.366
199-K-150,2022-10-07 07:02:00,MAN,118.478
299-W10-26,2022-10-07 07:13:00,MAN,128.283
199-K-203,2022-10-07 07:15:00,MAN,119.402
199-F5-1,2022-10-07 07:26:00,MAN,113.178
199-K-204,2022-10-07 07:32:00,MAN,119.197
199-K-209,2022-10-07 07:44:00,MAN,120.539
699-77-54,2022-10-07 07:50:00,MAN,120.425
299-W18-21,2022-10-07 07:52:00,MAN,136.627
699-23-34B,2022-10-07 07:54:00,MAN,121.336
199-D1-1,2022-10-07 07:59:00,MAN,117.73100000000001
199-D2-14,2022-10-07 08:13:00,MAN,118.811
199-D4-23,2022-10-07 08:20:00,MAN,117.069
199-D4-21,2022-10-07 08:27:00,MAN,117.242
299-W18-40,2022-10-07 08:30:00,MAN,132.09
199-D4-15,2022-10-07 08:32:00,MAN,117.964
199-D4-20,2022-10-07 08:36:00,MAN,118.3
199-F5-42,2022-10-07 08:45:00,MAN,113.06700000000001
699-81-58,2022-10-07 08:47:00,MAN,119.854
699-24-34D,2022-10-07 08:52:00,MAN,121.34200000000001
199-N-74,2022-10-07 08:52:00,MAN,119.346
199-N-71,2022-10-07 08:55:00,MAN,119.374
199-N-67,2022-10-07 09:01:00,MAN,118.52
199-N-2,2022-10-07 09:04:00,MAN,118.325
199-N-105A,2022-10-07 09:08:00,MAN,118.31299999999999
199-N-76,2022-10-07 09:11:00,MAN,117.71
299-W18-260,2022-10-07 09:11:00,MAN,130.839
199-N-99A,2022-10-07 09:16:00,MAN,117.223
199-N-119,2022-10-07 09:24:00,MAN,117.338
199-F5-43A,2022-10-07 09:26:00,MAN,112.92299999999999
199-N-147,2022-10-07 09:27:00,MAN,117.37
199-N-96A,2022-10-07 09:31:00,MAN,117.397
699-24-34E,2022-10-07 09:35:00,MAN,121.34200000000001
199-N-92A,2022-10-07 09:35:00,MAN,117.28299999999999
199-N-51,2022-10-07 09:42:00,MAN,117.727
199-N-50,2022-10-07 09:45:00,MAN,117.958
199-N-72,2022-10-07 09:47:00,MAN,118.604
199-N-73,2022-10-07 09:49:00,MAN,119.18299999999999
199-N-165,2022-10-07 09:50:00,MAN,119.352
199-N-14,2022-10-07 09:55:00,MAN,117.96600000000001
699-74-44,2022-10-07 09:57:00,MAN,121.184
199-F5-44,2022-10-07 10:03:00,MAN,112.745
199-N-49,2022-10-07 10:06:00,MAN,118.46700000000001
199-N-81,2022-10-07 10:09:00,MAN,118.89
199-N-41,2022-10-07 10:13:00,MAN,118.37
199-N-27,2022-10-07 10:16:00,MAN,119.089
299-W18-22,2022-10-07 10:19:00,MAN,135.736
199-N-52,2022-10-07 10:20:00,MAN,119.193
199-N-28,2022-10-07 10:24:00,MAN,119.191
199-N-32,2022-10-07 10:28:00,MAN,119.031
199-N-34,2022-10-07 10:33:00,MAN,119.059
199-N-62,2022-10-07 10:38:00,MAN,119.196
199-F5-6,2022-10-07 10:41:00,MAN,113.336
199-N-64,2022-10-07 10:41:00,MAN,119.083
199-N-57,2022-10-07 10:44:00,MAN,118.914
199-N-3,2022-10-07 10:48:00,MAN,117.992
199-N-56,2022-10-07 10:51:00,MAN,118.421
199-N-19,2022-10-07 10:53:00,MAN,117.78399999999999
199-N-21,2022-10-07 10:56:00,MAN,117.929
299-E24-25,2022-10-10 07:00:00,MAN,121.479
199-B3-1,2022-10-10 07:47:00,MAN,119.605
299-E25-28,2022-10-10 08:00:00,MAN,121.491
299-E25-47,2022-10-10 08:33:00,MAN,121.51899999999999
199-B3-51,2022-10-10 08:51:00,MAN,119.814
299-E25-35,2022-10-10 09:06:00,MAN,121.52799999999999
199-B2-14,2022-10-10 09:12:00,MAN,119.844
199-B2-16,2022-10-10 09:35:00,MAN,120.18
299-E24-16,2022-10-10 09:50:00,MAN,121.54799999999999
199-B2-13,2022-10-10 10:06:00,MAN,120.823
299-E24-17,2022-10-10 10:32:00,MAN,121.18
299-E17-58,2022-10-11 06:45:00,MAN,121.50200000000001
299-E28-4,2022-10-11 06:54:00,MAN,121.462
199-H4-8,2022-10-11 07:12:00,MAN,114.706
299-E25-95,2022-10-11 07:32:00,MAN,121.462
199-H4-84,2022-10-11 07:38:00,MAN,114.86
299-E26-14,2022-10-11 07:56:00,MAN,121.588
199-H4-88,2022-10-11 08:02:00,MAN,115.051
299-E25-19,2022-10-11 08:12:00,MAN,121.48899999999999
199-H4-85,2022-10-11 09:01:00,MAN,114.221
299-E25-20,2022-10-11 09:13:00,MAN,121.384
299-E26-79,2022-10-11 09:41:00,MAN,121.531
199-H3-30,2022-10-11 10:02:00,MAN,114.234
299-E25-17,2022-10-11 10:12:00,MAN,121.478
299-E26-81,2022-10-11 10:19:00,MAN,121.581
299-E26-10,2022-10-11 11:49:00,MAN,121.523
299-E25-241,2022-10-12 06:47:00,MAN,121.478
199-F5-46,2022-10-12 07:40:00,MAN,113.618
199-F5-45,2022-10-12 08:08:00,MAN,113.78
199-K-225,2022-10-12 08:19:00,MAN,120.28200000000001
199-F5-48,2022-10-12 08:44:00,MAN,114.098
299-E25-242,2022-10-12 08:56:00,MAN,121.48899999999999
199-F5-4,2022-10-12 09:16:00,MAN,114.228
199-K-208,2022-10-12 09:53:00,MAN,119.35799999999999
299-E26-82,2022-10-12 10:06:00,MAN,121.54799999999999
199-F5-47,2022-10-12 10:18:00,MAN,114.33200000000001
299-W6-6,2022-10-12 11:47:00,MAN,129.541
299-E33-276,2022-10-13 06:39:00,MAN,121.509
299-W19-12,2022-10-13 06:45:00,MAN,130.838
199-B2-12,2022-10-13 07:35:00,MAN,120.04
299-W15-17,2022-10-13 08:05:00,MAN,134.684
199-B3-52,2022-10-13 08:27:00,MAN,120.189
299-W15-94,2022-10-13 08:52:00,MAN,134.57
199-B3-46,2022-10-13 09:09:00,MAN,119.693
299-W15-152,2022-10-13 09:37:00,MAN,134.485
199-B5-2,2022-10-13 09:50:00,MAN,121.62299999999999
199-B4-1,2022-10-13 10:17:00,MAN,121.728
299-E33-283,2022-10-13 11:44:00,MAN,121.495
299-E28-35,2022-10-13 11:56:00,MAN,121.514
699-77-36,2022-10-14 06:52:00,MAN,115.189
199-B4-8,2022-10-14 06:56:00,MAN,121.844
699-68-105,2022-10-14 07:01:00,MAN,121.65899999999999
199-B5-11,2022-10-14 07:03:00,MAN,121.819
199-B4-15,2022-10-14 07:30:00,MAN,121.875
199-B5-12,2022-10-14 07:37:00,MAN,121.916
699-77-34B,2022-10-14 07:43:00,MAN,114.715
199-B4-14,2022-10-14 07:58:00,MAN,121.90100000000001
199-B4-4,2022-10-14 08:17:00,MAN,121.885
699-75-34B,2022-10-14 08:18:00,MAN,114.619
699-66-103,2022-10-14 08:19:00,MAN,120.84100000000001
199-B5-6,2022-10-14 08:19:00,MAN,121.72399999999999
699-73-30,2022-10-14 08:50:00,MAN,113.679
199-B5-9,2022-10-14 08:51:00,MAN,121.765
199-B4-18,2022-10-14 09:16:00,MAN,121.78200000000001
199-B5-10,2022-10-14 09:19:00,MAN,121.86
699-75-31,2022-10-14 09:22:00,MAN,114.242
199-B4-7,2022-10-14 09:46:00,MAN,121.90100000000001
199-B9-3,2022-10-14 09:55:00,MAN,121.906
699-75-28,2022-10-14 10:02:00,MAN,112.83
199-B8-9,2022-10-14 10:22:00,MAN,121.914
699-43-45,2022-10-17 07:01:00,MAN,121.50200000000001
199-F5-55,2022-10-17 07:10:00,MAN,112.92399999999999
199-F7-3,2022-10-17 07:16:00,MAN,114.61399999999999
199-F5-57,2022-10-17 07:59:00,MAN,112.865
199-F8-7,2022-10-17 08:01:00,MAN,114.4
699-43-43C,2022-10-17 08:02:00,MAN,121.756
199-F8-3,2022-10-17 08:37:00,MAN,114.436
199-F5-54,2022-10-17 08:40:00,MAN,113.024
699-42-42B,2022-10-17 09:04:00,MAN,121.926
199-F8-2,2022-10-17 09:04:00,MAN,114.385
199-F5-58,2022-10-17 09:14:00,MAN,112.96700000000001
199-F7-2,2022-10-17 10:01:00,MAN,114.49600000000001
699-44-39B,2022-10-17 10:04:00,MAN,123.06700000000001
199-F8-4,2022-10-17 10:12:00,MAN,113.546
699-44-43C,2022-10-17 11:40:00,MAN,122.541
699-70-68,2022-10-18 06:48:00,MAN,121.757
199-B4-16,2022-10-18 06:57:00,MAN,121.855
699-44-42B,2022-10-18 06:57:00,MAN,122.82799999999999
699-71-24,2022-10-18 07:16:00,MAN,111.713
699-72-73,2022-10-18 07:54:00,MAN,121.279
699-43-44C,2022-10-18 08:01:00,MAN,121.581
699-66-23,2022-10-18 08:13:00,MAN,110.95700000000001
199-K-224,2022-10-18 08:33:00,MAN,120.056
199-F5-56,2022-10-18 08:47:00,MAN,114.336
699-43-44B,2022-10-18 08:57:00,MAN,121.54799999999999
699-67-26,2022-10-18 08:58:00,MAN,112.70200000000001
199-B5-13,2022-10-18 08:58:00,MAN,120.979
199-B5-5,2022-10-18 09:11:00,MAN,120.67299999999999
199-F6-1,2022-10-18 09:48:00,MAN,113.061
199-B8-6,2022-10-18 09:58:00,MAN,121.846
699-70-29,2022-10-18 10:00:00,MAN,113.241
699-43-43B,2022-10-18 10:29:00,MAN,121.71
699-71-30C,2022-10-18 10:52:00,MAN,113.78200000000001
699-29-66,2022-10-19 06:43:00,MAN,128.656
699-95-48C,2022-10-19 07:08:00,MAN,117.464
699-30-63,2022-10-19 07:15:00,MAN,127.896
699-95-48B,2022-10-19 08:28:00,MAN,117.45200000000001
199-K-225,2022-10-19 08:32:00,MAN,119.94200000000001
699-32-64,2022-10-19 08:38:00,MAN,127.87700000000001
699-97-47D,2022-10-19 09:20:00,MAN,117.287
699-27-68,2022-10-19 09:23:00,MAN,129.291
699-30-70,2022-10-19 09:50:00,MAN,129.731
699-71-34,2022-10-19 10:10:00,MAN,114.485
699-60-27,2022-10-19 12:29:00,MAN,111.227
199-D4-86,2022-10-20 06:57:00,MAN,117.633
199-D5-36,2022-10-20 07:05:00,MAN,117.28399999999999
199-D5-38,2022-10-20 07:09:00,MAN,117.684
199-D5-43,2022-10-20 07:13:00,MAN,118.583
199-D5-97,2022-10-20 07:15:00,MAN,118.44
199-D5-19,2022-10-20 07:20:00,MAN,118.984
199-D5-17,2022-10-20 07:22:00,MAN,119.081
199-D5-133,2022-10-20 07:25:00,MAN,119.06299999999999
199-D5-106,2022-10-20 07:31:00,MAN,118.815
199-D5-41,2022-10-20 07:34:00,MAN,117.443
199-D5-33,2022-10-20 07:40:00,MAN,117.538
199-D5-37,2022-10-20 07:46:00,MAN,117.20100000000001
199-D8-5,2022-10-20 07:50:00,MAN,116.48100000000001
699-S3-E12,2022-10-20 07:52:00,MAN,108.50299999999999
199-D5-126,2022-10-20 07:55:00,MAN,117.87899999999999
199-D5-13,2022-10-20 08:00:00,MAN,116.925
199-D8-101,2022-10-20 08:15:00,MAN,116.999
199-D3-5,2022-10-20 08:25:00,MAN,117.85600000000001
199-D3-2,2022-10-20 08:31:00,MAN,117.895
199-D2-11,2022-10-20 08:38:00,MAN,119.072
199-D5-14,2022-10-20 08:45:00,MAN,118.149
199-D8-54A,2022-10-20 08:49:00,MAN,116.756
199-D8-71,2022-10-20 08:53:00,MAN,116.74
199-D8-70,2022-10-20 08:55:00,MAN,116.79899999999999
699-96-52B,2022-10-20 08:59:00,MAN,116.774
399-4-15,2022-10-20 09:00:00,MAN,104.728
699-95-51,2022-10-20 09:02:00,MAN,117.837
699-98-51,2022-10-20 09:07:00,MAN,117.22200000000001
199-D8-93,2022-10-20 09:10:00,MAN,116.95700000000001
699-98-49A,2022-10-20 09:15:00,MAN,117.43700000000001
699-97-48B,2022-10-20 09:21:00,MAN,117.85600000000001
399-4-16,2022-10-20 09:22:00,MAN,104.735
699-97-48C,2022-10-20 09:23:00,MAN,117.501
699-97-45,2022-10-20 09:39:00,MAN,117.538
699-97-45B,2022-10-20 09:42:00,MAN,117.149
699-97-60,2022-10-20 09:47:00,MAN,117.37299999999999
699-101-45,2022-10-20 09:54:00,MAN,115.361
699-99-44,2022-10-20 10:04:00,MAN,115.904
699-98-43,2022-10-20 10:09:00,MAN,115.896
699-99-41,2022-10-20 10:16:00,MAN,114.854
699-99-42B,2022-10-20 10:22:00,MAN,115.206
699-100-43B,2022-10-20 10:29:00,MAN,115.09299999999999
699-97-41,2022-10-20 10:38:00,MAN,115.62299999999999
699-97-43C,2022-10-20 10:45:00,MAN,116.384
699-95-45C,2022-10-20 10:48:00,MAN,117.083
699-95-45,2022-10-20 10:50:00,MAN,117.787
699-94-43,2022-10-20 10:55:00,MAN,117.15
699-94-41,2022-10-20 11:00:00,MAN,116.189
699-93-37A,2022-10-20 11:08:00,MAN,114.944
699-88-41A,2022-10-20 11:13:00,MAN,116.906
699-96-52B,2022-10-21 06:56:00,MAN,116.681
699-94-41,2022-10-21 06:57:00,MAN,116.186
699-89-35,2022-10-21 07:15:00,MAN,114.116
699-94-43,2022-10-21 07:28:00,MAN,117.13
699-97-51A,2022-10-21 07:36:00,MAN,117.445
699-95-45,2022-10-21 08:12:00,MAN,117.751
699-90-37B,2022-10-21 08:19:00,MAN,114.89200000000001
699-95-45C,2022-10-21 08:38:00,MAN,117.089
699-95-51,2022-10-21 08:49:00,MAN,117.815
699-93-37A,2022-10-21 08:58:00,MAN,114.945
699-97-41,2022-10-21 09:11:00,MAN,115.631
699-95-48,2022-10-21 09:25:00,MAN,118.04899999999999
699-98-49A,2022-10-21 10:04:00,MAN,117.43799999999999
699-88-41,2022-10-21 10:27:00,MAN,117.319
699-63-90,2022-10-21 11:41:00,MAN,122.139
699-45-69C,2022-10-23 07:01:00,MAN,126.74
699-2-7,2022-10-23 07:03:00,MAN,118.478
699-59-32,2022-10-23 07:21:00,MAN,111.26100000000001
699-49-55B,2022-10-23 07:36:00,MAN,121.603
699-60-32,2022-10-23 07:46:00,MAN,111.244
699-2-6A,2022-10-23 08:27:00,MAN,118.473
699-62-31,2022-10-23 08:57:00,MAN,111.235
699-32-59,2022-10-23 09:31:00,MAN,123.946
699-97-48B,2022-10-23 09:51:00,MAN,117.831
699-64-27,2022-10-23 10:25:00,MAN,111.26899999999999
699-48-77C,2022-10-23 11:11:00,MAN,132.826
699-97-45,2022-10-23 11:15:00,MAN,117.54799999999999
699-29-55,2022-10-23 11:21:00,MAN,122.925
699-30-73,2022-10-23 12:22:00,MAN,130.18
699-61-37,2022-10-24 07:03:00,MAN,116.574
699-59-32,2022-10-24 07:16:00,MAN,111.259
699-30-57,2022-10-24 07:18:00,MAN,123.84299999999999
699-60-32,2022-10-24 07:21:00,MAN,111.235
699-32-22A,2022-10-24 07:26:00,MAN,120.68
699-62-31,2022-10-24 07:32:00,MAN,111.229
699-58-24,2022-10-24 07:59:00,MAN,111.189
699-71-77,2022-10-24 08:14:00,MAN,121.148
699-71-24,2022-10-24 08:38:00,MAN,111.62299999999999
699-70-23,2022-10-24 08:44:00,MAN,110.986
699-66-23,2022-10-24 08:52:00,MAN,110.89
699-99-44,2022-10-24 08:54:00,MAN,115.911
699-70-29,2022-10-24 09:00:00,MAN,113.22399999999999
699-71-30C,2022-10-24 09:05:00,MAN,113.772
699-73-30,2022-10-24 09:09:00,MAN,113.676
699-75-28,2022-10-24 09:19:00,MAN,112.75299999999999
699-77-34B,2022-10-24 09:30:00,MAN,114.714
699-100-43B,2022-10-24 09:32:00,MAN,115.096
199-F5-4,2022-10-24 09:37:00,MAN,114.12299999999999
199-F5-6,2022-10-24 09:47:00,MAN,113.176
199-F5-52,2022-10-24 09:52:00,MAN,113.29
699-98-43,2022-10-24 09:57:00,MAN,115.863
199-F5-44,2022-10-24 09:59:00,MAN,112.73299999999999
199-F5-43A,2022-10-24 10:03:00,MAN,112.863
199-F5-42,2022-10-24 10:08:00,MAN,112.962
199-F5-1,2022-10-24 10:12:00,MAN,113.038
199-F5-55,2022-10-24 10:19:00,MAN,113.103
699-101-48B,2022-10-24 10:24:00,MAN,115.459
199-F6-1,2022-10-24 10:26:00,MAN,113.044
199-F5-54,2022-10-24 10:31:00,MAN,113.181
699-99-41,2022-10-24 10:32:00,MAN,114.796
199-H4-47,2022-10-24 10:55:00,MAN,115.369
199-H3-2B,2022-10-24 11:04:00,MAN,115.47399999999999
199-H4-85,2022-10-24 11:19:00,MAN,114.226
199-H4-12B,2022-10-24 11:25:00,MAN,114.244
199-H4-12A,2022-10-24 11:29:00,MAN,114.241
199-H4-84,2022-10-24 11:37:00,MAN,114.735
199-H4-8,2022-10-24 11:50:00,MAN,114.60700000000001
199-H4-5,2022-10-24 11:56:00,MAN,114.228
199-H4-15B,2022-10-24 12:02:00,MAN,114.363
199-H4-10,2022-10-24 12:08:00,MAN,114.43299999999999
199-H4-83,2022-10-24 12:23:00,MAN,114.516
199-H4-11,2022-10-24 12:29:00,MAN,114.204
199-H4-13,2022-10-24 12:36:00,MAN,114.194
199-H6-3,2022-10-24 12:42:00,MAN,115.23200000000001
199-H5-1A,2022-10-24 12:53:00,MAN,115.811
199-D4-13,2022-10-25 06:49:00,MAN,118.29899999999999
199-K-159,2022-10-25 06:50:00,MAN,118.024
199-D8-70,2022-10-25 07:05:00,MAN,116.72399999999999
199-D4-27,2022-10-25 07:19:00,MAN,117.23
199-K-160,2022-10-25 07:30:00,MAN,118.27600000000001
199-D8-71,2022-10-25 07:40:00,MAN,116.689
199-K-150,2022-10-25 08:04:00,MAN,118.306
199-D4-1,2022-10-25 08:14:00,MAN,116.958
199-D8-54A,2022-10-25 08:55:00,MAN,116.698
199-D4-31,2022-10-25 08:58:00,MAN,117.071
199-K-131,2022-10-25 09:32:00,MAN,118.719
199-D4-50,2022-10-25 09:35:00,MAN,117.354
199-D8-54B,2022-10-25 09:35:00,MAN,116.92399999999999
199-D8-72,2022-10-25 10:12:00,MAN,116.48299999999999
199-K-37,2022-10-25 10:17:00,MAN,118.301
199-K-201,2022-10-26 07:01:00,MAN,117.92399999999999
199-K-22,2022-10-26 07:45:00,MAN,117.14299999999999
199-K-21,2022-10-26 08:42:00,MAN,117.96600000000001
199-K-225,2022-10-26 08:52:00,MAN,120.102
199-K-117A,2022-10-26 09:17:00,MAN,117.825
199-K-118A,2022-10-26 10:32:00,MAN,121.381
199-K-209,2022-10-27 06:38:00,MAN,120.516
199-D8-94,2022-10-27 06:55:00,MAN,116.58200000000001
199-H3-27,2022-10-27 07:03:00,MAN,115.264
699-66-103,2022-10-27 07:23:00,MAN,120.725
199-D8-93,2022-10-27 07:24:00,MAN,116.932
199-K-194,2022-10-27 07:26:00,MAN,121.154
199-N-18,2022-10-27 07:43:00,MAN,117.55799999999999
699-67-86,2022-10-27 07:47:00,MAN,121.73299999999999
199-D2-12,2022-10-27 07:53:00,MAN,117.29299999999999
199-B8-6,2022-10-27 07:57:00,MAN,121.75299999999999
199-H4-17,2022-10-27 08:03:00,MAN,114.603
199-B5-8,2022-10-27 08:04:00,MAN,121.786
199-D4-13,2022-10-27 08:06:00,MAN,117.465
699-65-72,2022-10-27 08:09:00,MAN,121.79799999999999
199-D4-19,2022-10-27 08:14:00,MAN,117.46799999999999
699-61-66,2022-10-27 08:17:00,MAN,121.695
699-66-64,2022-10-27 08:22:00,MAN,121.70299999999999
199-D5-141,2022-10-27 08:23:00,MAN,117.72
699-61-62,2022-10-27 08:31:00,MAN,121.616
699-64-62,2022-10-27 08:36:00,MAN,121.675
199-D5-134,2022-10-27 08:37:00,MAN,117.429
699-60-60,2022-10-27 08:40:00,MAN,121.604
199-D8-54B,2022-10-27 08:45:00,MAN,116.866
699-78-62,2022-10-27 08:45:00,MAN,123.196
199-D2-10,2022-10-27 08:45:00,MAN,117.11200000000001
699-59-58,2022-10-27 08:46:00,MAN,121.616
699-60-57,2022-10-27 08:52:00,MAN,121.615
699-63-58,2022-10-27 08:57:00,MAN,121.584
699-96-44,2022-10-27 08:58:00,MAN,117.07600000000001
699-65-59A,2022-10-27 09:05:00,MAN,121.63799999999999
699-96-42B,2022-10-27 09:06:00,MAN,115.84200000000001
199-H3-10,2022-10-27 09:10:00,MAN,114.958
699-57-59,2022-10-27 09:14:00,MAN,121.59200000000001
699-37-47A,2022-10-27 09:15:00,MAN,121.486
199-H3-12,2022-10-27 09:19:00,MAN,113.85700000000001
699-55-60A,2022-10-27 09:20:00,MAN,121.618
199-D8-102,2022-10-27 09:20:00,MAN,116.695
699-51-63,2022-10-27 09:27:00,MAN,122.334
199-H4-90,2022-10-27 09:27:00,MAN,115.061
699-47-60,2022-10-27 09:33:00,MAN,121.67
199-H4-91,2022-10-27 09:35:00,MAN,114.67200000000001
699-46-61,2022-10-27 09:39:00,MAN,121.90299999999999
699-95-46,2022-10-27 09:39:00,MAN,117.302
199-H3-13,2022-10-27 09:47:00,MAN,113.462
699-52-55,2022-10-27 09:50:00,MAN,121.59700000000001
199-H3-30,2022-10-27 09:52:00,MAN,114.169
699-55-55,2022-10-27 09:56:00,MAN,121.603
199-H4-15CS,2022-10-27 10:00:00,MAN,112.375
199-H2-1,2022-10-27 10:04:00,MAN,114.28200000000001
699-50-56,2022-10-27 10:04:00,MAN,121.609
199-H3-32,2022-10-27 10:08:00,MAN,114.678
699-49-55A,2022-10-27 10:14:00,MAN,121.537
199-H1-50,2022-10-27 10:15:00,MAN,115.61200000000001
699-47-55,2022-10-27 10:21:00,MAN,121.523
199-H7-1,2022-10-27 10:23:00,MAN,117.01
199-K-187,2022-10-27 10:30:00,MAN,121.073
699-37-43,2022-10-27 10:34:00,MAN,121.448
699-31-31,2022-10-27 10:41:00,MAN,121.301
699-24-35,2022-10-27 10:50:00,MAN,121.34899999999999
299-E32-6,2022-10-27 11:03:00,MAN,121.535
699-23-34A,2022-10-27 11:03:00,MAN,121.34
699-24-33,2022-10-27 11:06:00,MAN,121.334
699-34-39A,2022-10-27 11:07:00,MAN,121.44
699-88-41A,2022-10-27 11:07:00,MAN,116.92
299-E32-8,2022-10-27 11:16:00,MAN,121.54299999999999
299-E33-34,2022-10-27 11:21:00,MAN,121.53299999999999
299-E33-28,2022-10-27 11:27:00,MAN,121.51899999999999
699-48-77C,2022-10-27 11:29:00,MAN,132.866
299-E28-27,2022-10-27 11:33:00,MAN,121.522
299-E28-18,2022-10-27 11:41:00,MAN,121.529
299-E28-1,2022-10-27 11:53:00,MAN,121.521
699-81-58,2022-10-27 11:58:00,MAN,119.82799999999999
299-E33-37,2022-10-27 12:01:00,MAN,121.527
299-E34-9,2022-10-27 12:12:00,MAN,121.51799999999999
299-E27-17,2022-10-27 12:19:00,MAN,121.51899999999999
299-E27-18,2022-10-27 12:27:00,MAN,121.52600000000001
299-E27-137B,2022-10-27 12:38:00,MAN,121.50299999999999
299-E28-17,2022-10-27 12:47:00,MAN,121.509
299-E27-8,2022-10-27 12:56:00,MAN,121.522
299-E26-10,2022-10-27 13:02:00,MAN,121.52799999999999
299-E26-4,2022-10-27 13:11:00,MAN,121.505
299-E26-13,2022-10-27 13:18:00,MAN,121.508
699-43-43B,2022-10-27 13:27:00,MAN,121.71700000000001
199-K-228,2022-10-28 06:59:00,MAN,120.09700000000001
199-H3-2A,2022-10-28 07:02:00,MAN,115.758
199-H4-84,2022-10-28 07:25:00,MAN,114.705
699-98-50,2022-10-28 07:32:00,MAN,117.236
199-K-203,2022-10-28 07:35:00,MAN,119.135
199-H4-88,2022-10-28 07:41:00,MAN,114.97399999999999
199-H4-64,2022-10-28 07:56:00,MAN,113.374
199-H4-8,2022-10-28 08:02:00,MAN,114.589
199-D7-7,2022-10-28 08:06:00,MAN,117.273
199-K-221,2022-10-28 08:20:00,MAN,119.205
