"NAME"|"WELL_ID"|"TYPE"|"STATUS"|"TD"|"BOH"|"ZCOORDS"|"YCOORDS"|"XCOORDS"|"OU"
"399-2-11"|"C6188"|"GROUNDWATER WELL"|"IN-USE"|63.100||114.967|116074.490|594236.250|"300-FF-5"
"399-2-12"|"C6189"|"GROUNDWATER WELL"|"IN-USE"|65.000|56.300|114.862|116086.010|594252.450|"300-FF-5"
"399-2-13"|"C6190"|"GROUNDWATER WELL"|"IN-USE"|62.600||114.960|116064.590|594237.150|"300-FF-5"
"399-2-14"|"C6191"|"GROUNDWATER WELL"|"IN-USE"|60.000||114.838|116070.170|594245.300|"300-FF-5"
"399-2-15"|"C6192"|"GROUNDWATER WELL"|"IN-USE"|61.500||114.885|116076.020|594253.300|"300-FF-5"
"399-2-16"|"C6193"|"GROUNDWATER WELL"|"IN-USE"|62.000||114.796|116081.920|594261.550|"300-FF-5"
"399-2-17"|"C6195"|"GROUNDWATER WELL"|"IN-USE"|63.000||114.885|116060.290|594245.110|"300-FF-5"
"399-2-18"|"C6196"|"GROUNDWATER WELL"|"IN-USE"|65.000||114.861|116066.130|594254.150|"300-FF-5"
"399-2-19"|"C6197"|"GROUNDWATER WELL"|"IN-USE"|60.800||114.868|116071.760|594262.720|"300-FF-5"
"399-2-2"|"A5044"|"GROUNDWATER WELL"|"IN-USE"|65.000||116.095|116282.610|594385.690|"300-FF-5"
"399-2-20"|"C6198"|"GROUNDWATER WELL"|"IN-USE"|62.000||114.879|116077.640|594270.580|"300-FF-5"
"399-2-21"|"C6201"|"GROUNDWATER WELL"|"IN-USE"|61.700|39.130|114.837|116061.900|594263.300|"300-FF-5"
"399-2-22"|"C6202"|"GROUNDWATER WELL"|"IN-USE"|65.000|39.000|114.871|116073.370|594279.680|"300-FF-5"
"399-2-23"|"C6207"|"GROUNDWATER WELL"|"IN-USE"|60.000||114.875|116057.590|594272.270|"300-FF-5"
"399-2-24"|"C6208"|"GROUNDWATER WELL"|"IN-USE"|67.500||114.889|116063.290|594280.670|"300-FF-5"
"399-2-25"|"C6209"|"GROUNDWATER WELL"|"IN-USE"|171.000||115.534|116088.060|594269.210|"300-FF-5"
"399-2-26"|"C6210"|"GROUNDWATER WELL"|"IN-USE"|62.100||114.922|116081.030|594243.950|"300-FF-5"
"399-2-27"|"C6211"|"GROUNDWATER WELL"|"IN-USE"|63.500||114.899|116078.150|594244.120|"300-FF-5"
"399-2-28"|"C6212"|"GROUNDWATER WELL"|"IN-USE"|65.000||114.859|116079.990|594246.410|"300-FF-5"
"399-2-29"|"C6216"|"GROUNDWATER WELL"|"IN-USE"|61.500||114.889|116068.130|594270.820|"300-FF-5"
"399-2-3"|"A5045"|"GROUNDWATER WELL"|"IN-USE"|65.000||115.456|116220.460|594377.440|"300-FF-5"
"399-2-30"|"C6217"|"GROUNDWATER WELL"|"IN-USE"|64.000||114.914|116065.520|594271.180|"300-FF-5"
"399-2-31"|"C6218"|"GROUNDWATER WELL"|"IN-USE"|63.000||114.894|116067.240|594273.580|"300-FF-5"
"399-2-32"|"C7660"|"GROUNDWATER WELL"|"IN-USE"|121.000||115.791|116195.130|594284.620|"300-FF-5"
"399-2-33"|"C7868"|"GROUNDWATER WELL"|"IN-USE"|69.200|57.700|115.545|116145.760|594263.560|"300-FF-5"
"399-2-34"|"C7875"|"GROUNDWATER WELL"|"IN-USE"|41.900||114.896|116085.660|594240.620|"300-FF-5"
"399-2-35"|"C7879"|"CANCELLED SITE"|"DRILLING CANCELLED"|||114.900|116051.500|594261.000|"300-FF-5"
"399-2-36"|"C7877"|"CANCELLED SITE"|"DRILLING CANCELLED"|||114.920|116066.500|594267.000|"300-FF-5"
"399-2-37"|"C7876"|"GROUNDWATER WELL"|"IN-USE"|40.600||114.892|116071.630|594268.990|"300-FF-5"
"399-2-38"|"C7871"|"CANCELLED SITE"|"DRILLING CANCELLED"|||114.900|116062.000|594257.000|"300-FF-5"
"399-2-39"|"C7872"|"CANCELLED SITE"|"DRILLING CANCELLED"|||114.870|116061.000|594258.500|"300-FF-5"
"399-2-4"|"A8070"|"UNCLASSIFIED"|"DECOMMISSIONED-V"||||116120.440|594207.220|"300-FF-5"
"399-2-40"|"C7873"|"CANCELLED SITE"|"DRILLING CANCELLED"|||114.900|116059.500|594257.200|"300-FF-5"
"399-2-5"|"C5708"|"GROUNDWATER WELL"|"IN-USE"|131.000||115.705|116068.800|594287.740|"300-FF-5"
"399-2-6"|"C6183"|"CANCELLED SITE"|"DRILLING CANCELLED"|||114.910|116085.000|594241.000|"300-FF-5"
"399-2-7"|"C6184"|"GROUNDWATER WELL"|"IN-USE"|62.000|56.600|114.812|116084.490|594235.200|"300-FF-5"
"399-2-8"|"C6185"|"GROUNDWATER WELL"|"IN-USE"|60.000||114.923|116090.310|594243.480|"300-FF-5"
"399-2-9"|"C6186"|"GROUNDWATER WELL"|"IN-USE"|65.000|50.850|114.907|116089.720|594237.720|"300-FF-5"
"399-3-1"|"A5046"|"GROUNDWATER WELL"|"IN-USE"|78.000||118.194|116008.028|594481.297|"300-FF-5"
"399-3-10"|"A5047"|"GROUNDWATER WELL"|"IN-USE"|67.000||118.487|115832.268|594530.122|"300-FF-5"
"399-3-11"|"A8077"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|72.000|69.850|121.470|115793.674|594309.088|"300-FF-5"
"399-3-12"|"A5048"|"GROUNDWATER WELL"|"IN-USE"|65.000||119.307|115946.786|594213.754|"300-FF-5"
"399-3-13"|"A8078"|"VADOSE WELL"|"DECOMMISSIONED-V"|||118.971|115910.610|594146.580|"300-FF-5"
"399-3-14"|"A8079"|"VADOSE WELL"|"DECOMMISSIONED-V"|56.000||119.563|115908.680|594188.850|"300-FF-5"
"399-3-15"|"A8080"|"VADOSE WELL"|"DECOMMISSIONED-V"|68.000||121.961|115853.800|594211.950|"300-FF-5"
"399-3-16"|"A8081"|"VADOSE WELL"|"DECOMMISSIONED-V"|60.000||120.172|115867.600|594350.320|"300-FF-5"
"399-3-17"|"A8082"|"VADOSE WELL"|"DECOMMISSIONED-V"|||121.117|115857.720|594274.580|"300-FF-5"
"399-3-18"|"C4999"|"GROUNDWATER WELL"|"IN-USE"|131.000|53.100|118.615|116019.980|594464.710|"300-FF-5"
"399-3-19"|"C5001"|"GROUNDWATER WELL"|"IN-USE"|103.500||121.447|116030.220|594071.940|"300-FF-5"
"399-3-2"|"A8071"|"GROUNDWATER WELL"|"IN-USE"|102.000|89.000|120.606|115803.234|593926.733|"300-FF-5"
"399-3-20"|"C5002"|"GROUNDWATER WELL"|"IN-USE"|95.000||120.448|115849.700|594375.420|"300-FF-5"
"399-3-21"|"C5575"|"GROUNDWATER WELL"|"IN-USE"|150.000||121.158|115854.280|594379.750|"300-FF-5"
"399-3-22"|"C5706"|"GROUNDWATER WELL"|"IN-USE"|140.500||119.241|115947.530|594217.710|"300-FF-5"
"399-3-23"|"C6194"|"GROUNDWATER WELL"|"IN-USE"|65.000||115.020|116054.720|594237.900|"300-FF-5"
"399-3-24"|"C6199"|"GROUNDWATER WELL"|"IN-USE"|65.000||114.978|116044.600|594238.800|"300-FF-5"
"399-3-25"|"C6200"|"GROUNDWATER WELL"|"IN-USE"|65.000||114.875|116056.030|594255.110|"300-FF-5"
"399-3-26"|"C6203"|"GROUNDWATER WELL"|"IN-USE"|66.000||114.988|116034.770|594239.810|"300-FF-5"
"399-3-27"|"C6204"|"GROUNDWATER WELL"|"IN-USE"|62.000|56.800|114.936|116040.660|594247.940|"300-FF-5"
"399-3-28"|"C6205"|"GROUNDWATER WELL"|"IN-USE"|64.500||114.909|116045.980|594256.100|"300-FF-5"
"399-3-29"|"C6206"|"GROUNDWATER WELL"|"IN-USE"|64.000||114.903|116051.970|594264.270|"300-FF-5"
"399-3-3"|"A8072"|"GROUNDWATER WELL"|"IN-USE"|175.000||122.176|115804.753|594049.574|"300-FF-5"
"399-3-30"|"C6213"|"GROUNDWATER WELL"|"IN-USE"|61.500||114.879|116051.350|594246.320|"300-FF-5"
"399-3-31"|"C6214"|"GROUNDWATER WELL"|"IN-USE"|63.000||114.887|116048.270|594246.730|"300-FF-5"
"399-3-32"|"C6215"|"GROUNDWATER WELL"|"IN-USE"|63.000||114.884|116050.050|594249.070|"300-FF-5"
"399-3-33"|"C7663"|"GROUNDWATER WELL"|"IN-USE"|135.000||119.142|115966.500|594500.710|"300-FF-5"
"399-3-34"|"C7870"|"GROUNDWATER WELL"|"IN-USE"|63.500||115.886|115997.380|594237.380|"300-FF-5"
"399-3-35"|"C7874"|"GROUNDWATER WELL"|"IN-USE"|41.600||114.909|116054.320|594244.440|"300-FF-5"
"399-3-36"|"C7878"|"CANCELLED SITE"|"DRILLING CANCELLED"|||114.900|116055.000|594246.000|"300-FF-5"
"399-3-37"|"C7869"|"GROUNDWATER WELL"|"IN-USE"|59.600||115.482|116058.400|594324.790|"300-FF-5"
"399-3-38"|"C8030"|"GROUNDWATER WELL"|"IN-USE"|56.800||119.290|115934.440|594343.260|"300-FF-5"
"399-3-4A"|"A8073"|"VADOSE WELL"|"DECOMMISSIONED-V"|40.000||123.568|115829.392|593987.001|"300-FF-5"
"399-3-4B"|"A8074"|"UNCLASSIFIED"|"DECOMMISSIONED-V"|31.000|||115966.417|593985.013|"300-FF-5"
"399-3-5"|"A8075"|"VADOSE WELL"|"DECOMMISSIONED-V"|40.000||122.348|115861.253|593873.851|"300-FF-5"
"399-3-6"|"A5049"|"GROUNDWATER WELL"|"IN-USE"|85.000||120.757|115944.403|593927.103|"300-FF-5"
"399-3-7"|"A5050"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|86.000||121.177|115972.520|594047.078|"300-FF-5"
"399-3-8"|"A8076"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|48.000||119.172|115926.168|594170.771|"300-FF-5"
"399-3-9"|"A5051"|"GROUNDWATER WELL"|"IN-USE"|70.000||119.319|115917.925|594504.508|"300-FF-5"
"399-4-1"|"A5052"|"GROUNDWATER WELL"|"IN-USE"|101.000||121.611|115537.349|594274.100|"300-FF-5"
"399-4-10"|"A5053"|"GROUNDWATER WELL"|"IN-USE"|60.000||116.410|115655.802|594566.442|"300-FF-5"
"399-4-11"|"A5054"|"GROUNDWATER WELL"|"IN-USE"|71.000||124.306|115709.187|594087.926|"300-FF-5"
"399-4-12"|"A8089"|"GROUNDWATER WELL"|"IN-USE"|70.000|||115373.000|594548.000|"300-FF-5"
"399-4-13"|"A8090"|"UNCLASSIFIED"|"DECOMMISSIONED-V"||||||
"399-4-14"|"C5707"|"GROUNDWATER WELL"|"IN-USE"|136.000||118.792|115604.700|594396.180|"300-FF-5"
"399-4-15"|"C7662"|"GROUNDWATER WELL"|"IN-USE"|146.000||120.503|115692.930|594342.970|"300-FF-5"
"399-4-16"|"C9869"|"GROUNDWATER WELL"|"IN-USE"|85.600||120.844|115756.480|594342.640|"300-FF-5"
"399-4-2"|"A8083"|"VADOSE WELL"|"DECOMMISSIONED-V"|41.000||123.568|115744.575|594018.688|"300-FF-5"
"399-4-3"|"A8084"|"VADOSE WELL"|"DECOMMISSIONED-V"|100.000||114.424|115782.977|594566.343|"300-FF-5"
"399-4-4"|"A8085"|"VADOSE WELL"|"DECOMMISSIONED-V"|40.000||113.814|115802.669|594643.112|"300-FF-5"
"399-4-5"|"A8086"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|196.000||123.568|115636.501|594126.853|"300-FF-5"
"399-4-6"|"A8087"|"VADOSE WELL"|"DECOMMISSIONED-V"|134.000|||||
"399-4-7"|"A5055"|"GROUNDWATER WELL"|"IN-USE"|155.000||116.416|115492.600|594603.236|"300-FF-5"
"399-4-8"|"A8088"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|72.000||117.483|115224.956|594667.026|"300-FF-5"
"399-4-9"|"A5056"|"GROUNDWATER WELL"|"IN-USE"|65.000||117.515|115741.450|594537.847|"300-FF-5"
"399-5-1"|"A5057"|"GROUNDWATER WELL"|"IN-USE"|102.000|62.400|121.588|115525.320|593750.741|"300-FF-5"
"399-5-2"|"A8091"|"GROUNDWATER WELL"|"IN-USE"|424.000|40.590|120.437|115454.691|592814.464|"300-FF-5"
"399-5-3"|"A8092"|"VADOSE WELL"|"DECOMMISSIONED-V"|36.000||121.129|115762.664|593796.095|"300-FF-5"
"399-5-4A"|"A8093"|"UNCLASSIFIED"|"DECOMMISSIONED-V"|||120.234|115736.332|593734.677|"300-FF-5"
"399-5-4B"|"A8094"|"GROUNDWATER WELL"|"IN-USE"|58.900||121.321|115739.750|593733.820|"300-FF-5"
"399-6-1"|"A5058"|"GROUNDWATER WELL"|"IN-USE"|101.000||119.534|115807.142|593527.183|"300-FF-5"
"399-6-2"|"A8095"|"GROUNDWATER WELL"|"IN-USE"|65.200||121.623|115716.704|593730.151|"300-FF-5"
"399-6-3"|"C7658"|"GROUNDWATER WELL"|"IN-USE"|128.600||119.671|116062.830|593697.410|"300-FF-5"
"399-6-4"|"C7661"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|43.000||119.290|115934.180|593824.580|"300-FF-5"
"399-6-5"|"C8245"|"GROUNDWATER WELL"|"IN-USE"|156.000||120.076|115935.000|593824.580|"300-FF-5"
"399-8-1"|"A5059"|"GROUNDWATER WELL"|"IN-USE"|102.000||121.772|116331.956|593632.233|"300-FF-5"
"399-8-2"|"A5060"|"GROUNDWATER WELL"|"IN-USE"|119.000||122.348|116300.418|593202.387|"300-FF-5"
"399-8-3"|"A5061"|"GROUNDWATER WELL"|"IN-USE"|102.000||121.351|116683.648|593626.116|"300-FF-5"
"399-8-4"|"A8096"|"GROUNDWATER WELL"|"IN-USE"|65.000|64.000|121.107|116296.055|592872.913|"300-FF-5"
"399-8-5A"|"A5416"|"GROUNDWATER WELL"|"IN-USE"|72.000||123.028|116565.517|593384.245|"300-FF-5"
"399-8-5B"|"A5417"|"GROUNDWATER WELL"|"IN-USE"|168.000|165.000|122.889|116567.269|593391.994|"300-FF-5"
"399-8-5C"|"A5418"|"GROUNDWATER WELL"|"IN-USE"|208.000||122.908|116573.579|593386.055|"300-FF-5"
"399-8-5D"|"A8097"|"UNCLASSIFIED"|"DECOMMISSIONED-V"||||116551.944|593385.108|"300-FF-5"
"39-D"|"B8265"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|28.500|||153393.000|574035.000|"100-HR-3-D"
"39-M"|"B8266"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|18.500|||153393.000|574035.000|"100-HR-3-D"
"39-S"|"B8267"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|8.500|||153393.000|574035.000|"100-HR-3-D"
"40-M"|"B8269"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|16.000|||153997.000|574238.000|"100-HR-3-D"
"40-S"|"B8270"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|8.500|||153997.000|574238.000|"100-HR-3-D"
"41-D"|"B8271"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|25.500||116.526|154424.185|575515.614|"100-HR-3-H"
"41-M"|"B8272"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|15.500||116.299|154424.668|575512.511|"100-HR-3-H"
"41-S"|"B8273"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|10.500||116.509|154423.723|575511.260|"100-HR-3-H"
"42-D"|"B8274"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|24.500||116.273|154320.018|576167.589|"100-HR-3-H"
"42-M"|"B8275"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|15.500||116.339|154320.454|576166.225|"100-HR-3-H"
"42-S"|"B8276"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|10.500||116.376|154320.154|576165.935|"100-HR-3-H"
"43-D"|"B8277"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|10.200||116.452|153965.240|576779.961|"100-HR-3-H"
"43-M"|"B8278"|"AQUIFER TUBE"|"IN-USE"|8.000||116.085|153963.570|576782.564|"100-HR-3-H"
"44-D"|"B8280"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|13.170||116.085|153811.744|577031.509|"100-HR-3-H"
"44-M"|"B8281"|"AQUIFER TUBE"|"IN-USE"|9.000||116.114|153810.532|577033.113|"100-HR-3-H"
"45-D"|"B8283"|"AQUIFER TUBE"|"IN-USE"|23.500|||153493.801|577597.840|"100-HR-3-H"
"45-M"|"B8284"|"AQUIFER TUBE"|"IN-USE"|15.500|||153493.801|577597.840|"100-HR-3-H"
"45-S"|"B8285"|"AQUIFER TUBE"|"IN-USE"|8.500|||153493.801|577597.840|"100-HR-3-H"
"46-D"|"B8286"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|11.000||115.347|152999.261|578031.495|"100-HR-3-H"
"47-D"|"B8289"|"AQUIFER TUBE"|"IN-USE"|15.000||115.856|152744.421|578193.394|"100-HR-3-H"
"47-M"|"B8290"|"AQUIFER TUBE"|"IN-USE"|8.500||115.765|152743.533|578193.919|"100-HR-3-H"
"48-D"|"B8292"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|25.500||116.159|152420.844|578465.538|"100-HR-3-H"
"48-M"|"B8293"|"AQUIFER TUBE"|"IN-USE"|17.500||116.348|152420.795|578465.520|"100-HR-3-H"
"48-S"|"B8294"|"AQUIFER TUBE"|"IN-USE"|9.500||116.348|152420.795|578465.520|"100-HR-3-H"
"499-S0-7"|"A8098"|"GROUNDWATER WELL"|"IN-USE"|399.000||168.271|123458.621|587649.325|"200-PO-1"
"499-S0-8"|"A8099"|"GROUNDWATER WELL"|"IN-USE"|294.000||167.742|123458.422|587496.909|"200-PO-1"
"499-S1-7A"|"A8100"|"UNCLASSIFIED"|"DECOMMISSIONED-V"|220.000||169.957|123193.435|587659.793|"200-PO-1"
"499-S1-7B"|"A8101"|"GROUNDWATER WELL"|"IN-USE"|649.000|380.000|168.943|123206.277|587653.549|"200-PO-1"
"499-S1-7C"|"A8102"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|206.000||168.543|123284.867|587659.322|"200-PO-1"
"499-S1-7D"|"A8103"|"VADOSE WELL"|"DECOMMISSIONED-V"|205.000||169.835|123178.197|587659.820|"200-PO-1"
"499-S1-7E"|"A8104"|"VADOSE WELL"|"DECOMMISSIONED-V"|210.000||170.737|123194.127|587705.203|"200-PO-1"
"499-S1-7F"|"A8105"|"BORING"|"DECOMMISSIONED-V"|127.000||168.079|123111.173|587674.876|"200-PO-1"
"499-S1-8A"|"A8106"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|128.000||167.927|123132.891|587549.878|"200-PO-1"
"499-S1-8B"|"A8107"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|178.000||167.927|123178.743|587625.075|"200-PO-1"
"499-S1-8C"|"A8108"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|149.000||152.687|123077.541|587615.505|"200-PO-1"
"499-S1-8D"|"A8109"|"BORING"|"DECOMMISSIONED-V"|148.000||152.687|123121.674|587582.814|"200-PO-1"
"499-S1-8E"|"A8110"|"BORING"|"DECOMMISSIONED-V"|148.000||131.961|123149.457|587609.889|"200-PO-1"
"499-S1-8F"|"A8111"|"BORING"|"DECOMMISSIONED-V"|149.000||151.163|123116.598|587641.036|"200-PO-1"
"499-S1-8G"|"A8112"|"BORING"|"DECOMMISSIONED-V"|77.000||168.079|123187.151|587555.571|"200-PO-1"
"499-S1-8H"|"A8113"|"GROUNDWATER WELL"|"CANDIDATE FOR DECOMMISSIONING"|1964.000|1835.000|198.102|123305.360|587531.280|"200-PO-1"
"499-S1-8J"|"A8114"|"GROUNDWATER WELL"|"IN-USE"|400.000||168.665|123292.802|587524.651|"200-PO-1"
"499-S1-8K"|"A8115"|"GROUNDWATER WELL"|"IN-USE"|180.000||168.764|123321.580|587640.480|"200-PO-1"
"499-S1-8L"|"A8116"|"VADOSE WELL"|"DECOMMISSIONED-V"|180.000|||123320.532|587494.679|"200-PO-1"
"499-S1-8M"|"A8117"|"VADOSE WELL"|"DECOMMISSIONED-V"|180.000|||123188.830|587641.210|"200-PO-1"
"499-S2-8"|"A8118"|"UNCLASSIFIED"|"DECOMMISSIONED-V"|126.000||167.927|123058.002|587597.254|"200-PO-1"
"49-D"|"B8295"|"AQUIFER TUBE"|"IN-USE"|26.000||115.813|152232.861|578699.755|"100-HR-3-H"
"49-M"|"B8296"|"AQUIFER TUBE"|"IN-USE"|18.000||115.985|152232.831|578699.741|"100-HR-3-H"
"49-S"|"B8297"|"AQUIFER TUBE"|"IN-USE"|9.000||115.985|152232.831|578699.741|"100-HR-3-H"
"50-D"|"B8298"|"AQUIFER TUBE"|"IN-USE"|27.000||117.083|152118.084|578611.816|"100-HR-3-H"
"50-M"|"B8299"|"AQUIFER TUBE"|"IN-USE"|18.000||117.083|152118.084|578611.816|"100-HR-3-H"
"50-S"|"B8300"|"AQUIFER TUBE"|"IN-USE"|9.000||117.083|152118.154|578611.792|"100-HR-3-H"
"51-D"|"B8301"|"AQUIFER TUBE"|"IN-USE"|26.000||116.760|151843.755|578779.254|"100-HR-3-H"
"51-M"|"B8302"|"AQUIFER TUBE"|"IN-USE"|18.000||116.760|151843.755|578779.254|"100-HR-3-H"
"51-S"|"B8303"|"AQUIFER TUBE"|"IN-USE"|10.000||116.760|151843.755|578779.254|"100-HR-3-H"
"52-D"|"B8304"|"AQUIFER TUBE"|"IN-USE"|24.500||115.996|151586.176|578919.484|"100-HR-3-H"
"52-M"|"B8305"|"AQUIFER TUBE"|"IN-USE"|15.500||115.996|151586.176|578919.484|"100-HR-3-H"
"52-S"|"B8306"|"AQUIFER TUBE"|"IN-USE"|7.500||115.996|151586.176|578919.484|"100-HR-3-H"
"53-D"|"B8307"|"AQUIFER TUBE"|"IN-USE"|26.500||115.356|151531.413|579510.188|"100-HR-3-H"
"53-M"|"B8308"|"AQUIFER TUBE"|"IN-USE"|17.500||115.344|151531.727|579510.574|"100-HR-3-H"
"53-S"|"B8309"|"AQUIFER TUBE"|"IN-USE"|8.500||115.344|151531.727|579510.574|"100-HR-3-H"
"54-D"|"B8310"|"AQUIFER TUBE"|"IN-USE"|26.500||116.000|151231.944|579033.518|"100-HR-3-H"
"54-M"|"B8311"|"AQUIFER TUBE"|"IN-USE"|17.500||116.000|151231.944|579033.518|"100-HR-3-H"
"54-S"|"B8312"|"AQUIFER TUBE"|"IN-USE"|8.000||116.000|151231.944|579033.518|"100-HR-3-H"
"55-D"|"B8313"|"AQUIFER TUBE"|"IN-USE"|26.500||115.251|150891.368|579135.286|"100-HR-3-H"
"55-M"|"B8314"|"AQUIFER TUBE"|"IN-USE"|18.500||115.295|150891.146|579134.582|"100-HR-3-H"
"55-S"|"B8315"|"AQUIFER TUBE"|"IN-USE"|10.500||115.295|150891.146|579134.582|"100-HR-3-H"
"57-D"|"B8319"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|29.500|||150525.000|580101.000|"100-HR-3-H"
"57-M"|"B8320"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|18.500|||150525.000|580101.000|"100-HR-3-H"
"57-S"|"B8321"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|7.500|||150525.000|580101.000|"100-HR-3-H"
"58-D"|"B8322"|"AQUIFER TUBE"|"IN-USE"|27.000||114.858|150233.170|579310.118|"100-HR-3-H"
"58-M"|"B8323"|"AQUIFER TUBE"|"IN-USE"|20.000||114.880|150232.317|579311.429|"100-HR-3-H"
"58-S"|"B8324"|"AQUIFER TUBE"|"IN-USE"|11.500||114.929|150232.255|579310.627|"100-HR-3-H"
"59-D"|"B8325"|"AQUIFER TUBE"|"IN-USE"|23.500||114.963|149930.079|579420.305|"100-FR-3"
"59-M"|"B8326"|"AQUIFER TUBE"|"IN-USE"|17.000||114.860|149930.907|579420.300|"100-FR-3"
"59-S"|"B8327"|"AQUIFER TUBE"|"IN-USE"|11.500||114.857|149928.523|579420.404|"100-FR-3"
"60-D"|"B8328"|"AQUIFER TUBE"|"IN-USE"|27.000|||149392.000|579638.000|"100-FR-3"
"60-M"|"B8329"|"AQUIFER TUBE"|"IN-USE"|18.000|||149392.000|579638.000|"100-FR-3"
"60-S"|"B8330"|"AQUIFER TUBE"|"IN-USE"|9.000|||149392.000|579638.000|"100-FR-3"
"61-D"|"B8331"|"AQUIFER TUBE"|"IN-USE"|24.500||115.079|148950.427|580000.071|"100-FR-3"
"61-M"|"B8332"|"AQUIFER TUBE"|"IN-USE"|16.000||115.017|148949.889|580001.323|"100-FR-3"
"61-S"|"B8333"|"AQUIFER TUBE"|"IN-USE"|9.000||115.001|148949.718|580002.501|"100-FR-3"
"62-D"|"B8334"|"AQUIFER TUBE"|"DECOMMISSIONED-V"|28.500||115.395|148585.095|580389.375|"100-FR-3"
"62-M"|"B8335"|"AQUIFER TUBE"|"IN-USE"|18.500||115.370|148586.320|580387.631|"100-FR-3"
"62-S"|"B8336"|"AQUIFER TUBE"|"IN-USE"|8.500||115.161|148585.067|580388.397|"100-FR-3"
"63-D"|"B8337"|"AQUIFER TUBE"|"IN-USE"|23.500||115.077|148175.400|580943.236|"100-FR-3"
"63-M"|"B8338"|"AQUIFER TUBE"|"IN-USE"|16.500||115.122|148174.517|580944.736|"100-FR-3"
"63-S"|"B8339"|"AQUIFER TUBE"|"IN-USE"|10.500||115.055|148174.193|580945.002|"100-FR-3"
"644-S6-E4A"|"C4074"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.600|19.600|133.748|121729.403|590928.911|"300-FF-5"
"644-S6-E4B"|"C4075"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.600|19.600|133.428|121711.767|590942.859|"300-FF-5"
"644-S6-E4C"|"C4076"|"SOIL TUBE"|"DECOMMISSIONED-V"|20.200|20.200|133.577|121696.278|590954.834|"300-FF-5"
"644-S6-E4D"|"C4077"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.500|19.500|133.336|121678.214|590933.206|"300-FF-5"
"644-S6-E4E"|"C4078"|"SOIL TUBE"|"DECOMMISSIONED-V"|17.100|17.100|133.328|121660.642|590910.948|"300-FF-5"
"644-S6-E4F"|"C4079"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.500|19.500|133.510|121639.063|590889.124|"300-FF-5"
"644-S6-E4G"|"C4080"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.300|19.300|134.313|121637.776|590867.639|"300-FF-5"
"644-S6-E4H"|"C4081"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.100|19.100|134.598|121632.485|590848.075|"300-FF-5"
"644-S6-E4I"|"C4082"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.800|19.800|134.953|121627.392|590828.446|"300-FF-5"
"644-S6-E4J"|"C4083"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.500|19.500|135.005|121618.441|590806.734|"300-FF-5"
"644-S6-E4K"|"C4084"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.500|19.500|134.770|121633.562|590797.617|"300-FF-5"
"644-S6-E4L"|"C4085"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.600|19.600|134.780|121644.524|590789.595|"300-FF-5"
"644-S6-E4M"|"C4086"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.600|19.600|134.614|121655.234|590781.368|"300-FF-5"
"644-S6-E4N"|"C4087"|"SOIL TUBE"|"DECOMMISSIONED-V"|19.700|19.700|136.143|121795.670|590775.516|"300-FF-5"
"64-D"|"B8340"|"AQUIFER TUBE"|"IN-USE"|27.500||115.386|148037.975|581118.756|"100-FR-3"
"64-M"|"B8341"|"AQUIFER TUBE"|"IN-USE"|17.500||115.386|148037.975|581118.756|"100-FR-3"
"64-S"|"B8342"|"AQUIFER TUBE"|"IN-USE"|8.000||115.386|148037.975|581118.756|"100-FR-3"
