Date,FQ_Total_Plant,QQCr_Total_Plant,DX_Hobbs,FIT_ME01_Volume,FIT_ME02_Volume,FIT_ME03_Volume,FIT_ME04_Volume,FIT_ME05_Volume,FIT_ME06_Volume,FIT_ME07_Volume,FIT_ME08_Volume,FIT_ME09_Volume,FIT_ME10_Volume,FIT_ME11_Volume,FIT_ME12_Volume,FIT_ME13_Volume,FIT_ME14_Volume,FIT_ME15_Volume,FIT_ME16_Volume,FIT_ME21_Volume,FIT_ME22_Volume,FIT_ME23_Volume,FIT_ME24_Volume,FIT_ME25_Volume,FIT_ME26_Volume,FIT_ME27_Volume,FIT_ME28_Volume,FIT_ME29_Volume,FIT_ME30_Volume,FIT_ME31_Volume,FIT_ME32_Volume,FIT_ME33_Volume,FIT_ME34_Volume,FIT_ME35_Volume,FIT_ME36_Volume,FIT_ME37_Volume,FIT_ME38_Volume,FIT_ME39_Volume,FIT_ME40_Volume,FIT_ME41_Volume,FIT_ME42_Volume,FIT_ME43_Volume,FIT_ME44_Volume,FIT_ME45_Volume,FIT_ME46_Volume,FIT_ME47_Volume,FIT_ME48_Volume,FIT_ME49_Volume,FIT_ME50_Volume,FIT_ME51_Volume,FIT_ME52_Volume,FIT_ME53_Volume,FIT_ME54_Volume,FIT_ME55_Volume,FIT_ME56_Volume,FIT_ME57_Volume,FIT_MJ01_Volume,FIT_MJ02_Volume,FIT_MJ03_Volume,FIT_MJ04_Volume,FIT_MJ05_Volume,FIT_MJ06_Volume,FIT_MJ07_Volume,FIT_MJ08_Volume,FIT_MJ09_Volume,FIT_MJ10_Volume,FIT_MJ11_Volume,FIT_MJ12_Volume,FIT_MJ13_Volume,FIT_MJ14_Volume,FIT_MJ15_Volume,FIT_MJ16_Volume,FIT_MJ17_Volume,FIT_MJ18_Volume,FIT_MJ19_Volume,FIT_MJ20_Volume,FIT_MJ21_Volume,FIT_MJ22_Volume,FIT_MJ23_Volume,FIT_MJ24_Volume,FIT_MJ25_Volume,FIT_MJ26_Volume,FIT_MJ27_Volume,FIT_MJ28_Volume,FIT_MJ29_Volume,FIT_MJ30_Volume,pHIT_M3M,pHIT_M5M,LT_ME01,LT_ME02,LT_ME03,LT_ME04,LT_ME05,LT_ME06,LT_ME07,LT_ME08,LT_ME09,LT_ME10,LT_ME11,LT_ME12,LT_ME13,LT_ME14,LT_ME15,LT_ME16,LT_ME21,LT_ME22,LT_ME23,LT_ME24,LT_ME25,LT_ME26,LT_ME27,LT_ME28,LT_ME29,LT_ME30,LT_ME31,LT_ME32,LT_ME33,LT_ME34,LT_ME35,LT_ME36,LT_ME37,LT_ME38,LT_ME39,LT_ME40,LT_ME41,LT_ME42,LT_ME43,LT_ME44,LT_ME45,LT_ME46,LT_ME47,LT_ME48,LT_ME49,LT_ME50,LT_ME51,LT_ME52,LT_ME53,LT_ME54,LT_ME55,LT_ME56,LT_ME57,LT_MJ01,LT_MJ02,LT_MJ03,LT_MJ04,LT_MJ05,LT_MJ06,LT_MJ07,LT_MJ08,LT_MJ09,LT_MJ10,LT_MJ11,LT_MJ12,LT_MJ13,LT_MJ14,LT_MJ15,LT_MJ16,LT_MJ17,LT_MJ18,LT_MJ19,LT_MJ20,LT_MJ21,LT_MJ22,LT_MJ23,LT_MJ24,LT_MJ25,LT_MJ26,LT_MJ27,LT_MJ28,LT_MJ29,LT_MJ30,DX_Hobbs
8/3/2023 2:59,941478720,46529614,246259,12605530,14730113,6429306,7479484,23874391,18636382,12006230,18994760,18478203,23190351,0,26108283,26044478,23207454,0,0,30316149,2325217,27416100,33290817,19408866,36330498,28641803,30203992,20840067,25925510,13467760,30420658,29830191,28435577,23196679,0,0,0,24146341,3451693,43067945,1145257,17908565,12721244,10792116,4380042,2426639,20520120,3900250,19959444,22186674,37747889,34228592,40398507,26369633,1195676,3097243,0,1687943,123341397,78418558,114668678,28198895,28199426,0,22900420,0,0,0,0,0,49044241,59534414,42246646,0,14586973,18436879,62044524,83976356,95066262,0,32032846,64768321,0,0,41653215,36718977,6.058061,6.962943,6.045704,0,8.261459,12.563845,23.320576,24.712978,4.937827,14.056511,17.635807,20.784294,0,18.162798,7.659863,18.788803,0,0,16.810352,0,9.60247,10.820807,2.001922,0,13.444923,10.314839,2.30475,1.999566,2.066344,21.478367,14.135142,7.409245,1.396962,0,0,0,11.239195,0,2.736796,0,8.080363,11.19591,4.211564,2.566667,1.494506,1.985322,5.353907,5.544401,21.10144,11.438425,2.58126,13.625391,18.733658,15.600203,15.299742,-93.005005,-42.874184,-82.357323,-92.460121,-62.359695,-64.258606,-65.551338,-80.005005,-73.01088,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-49.632072,-37.383705,0.004987,-51.807644,-59.72464,-34.544014,-73.481903,-35.28529,0.004987,-46.319435,-61.818047,0.004987,-0.005013,-38.070175,-16.759655,246259
8/3/2023 3:59,941502336,46530508,246269,12605530,14730113,6429306,7479484,23874391,18636382,12006230,18994760,18478203,23190351,0,26108283,26044478,23207454,0,0,30317422,2325217,27417394,33291700,19409667,36330498,28642995,30205369,20840994,25926618,13468251,30421891,29831407,28436835,23197654,0,0,0,24147343,3451693,43069573,1145257,17909719,12721244,10792967,4380303,2426792,20521129,3900250,19960334,22186674,37749578,34229551,40398507,26369633,1195676,3097243,0,1689654,123341397,78418558,114668678,28199904,28200163,0,22902330,0,0,0,0,0,49045815,59537166,42247782,0,14588046,18438847,62046129,83977473,95069652,0,32033671,64771051,0,0,41654673,36719465,6.061193,6.977494,6.025652,0,8.281511,12.622621,23.330288,24.733147,5.048112,14.086588,17.665886,20.844139,0,18.187241,7.760157,18.788803,0,0,16.793163,0,9.574869,11.011081,1.998093,0,13.429589,10.256622,2.301006,2.002268,2.090119,21.486118,14.139258,7.39922,1.411155,0,0,0,11.24922,0,2.73711,0,8.080989,11.195741,4.08557,2.559069,1.493915,2.005512,5.293743,5.544401,21.094795,11.409645,2.576056,13.625391,18.738674,15.600525,15.299742,-93.005005,-42.874184,-82.298843,-92.46492,-62.352882,-62.342667,-62.029728,-80.005005,-73.01088,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-55.115417,-37.378925,0.004987,-51.802666,-59.734428,-34.873817,-72.548691,-38.246807,0.004987,-60.935951,-62.031391,0.004987,-0.005013,-38.129784,-16.938414,246269
8/3/2023 4:59,941526016,46531405,246279,12605530,14730113,6429306,7479484,23874391,18636382,12006230,18994760,18478203,23190351,0,26108283,26044478,23207454,0,0,30318715,2325217,27418693,33292583,19410467,36330498,28644220,30206761,20841918,25927725,13468744,30423124,29832622,28438104,23198628,0,0,0,24148351,3451693,43071202,1145257,17910873,12721244,10793801,4380564,2426945,20522136,3900250,19961224,22186674,37751268,34230511,40398507,26369633,1195676,3097243,0,1691368,123341397,78418558,114668678,28200919,28200899,0,22904245,0,0,0,0,0,49047399,59540030,42249034,0,14589192,18440930,62047831,83977660,95073219,0,32034586,64773898,0,0,41656206,36719971,6.07278,6.987847,6.015625,0,8.290283,12.672918,23.32069,24.750534,4.917758,14.106758,17.70599,20.864193,0,18.187241,7.880587,18.788803,0,0,16.75185,0,9.534769,10.878434,2.000985,0,13.374876,10.226564,2.311061,1.988172,2.094853,21.468174,14.136719,7.389194,1.397353,0,0,0,11.239193,0,2.747442,0,8.078777,11.174095,3.539346,2.634969,1.512679,2.00082,5.203515,5.544411,21.114845,11.399611,2.575928,13.625391,18.737995,15.600323,15.299742,-93.005005,-42.874184,-82.340607,-92.459839,-62.356541,-59.079124,-63.963486,-80.005005,-73.018478,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-57.137062,-37.374077,0.004987,-51.795311,-59.732441,-36.811523,-73.015701,-36.477623,0.004987,-52.044968,-61.708263,0.004987,-0.005013,-38.048706,-16.857426,246279
8/3/2023 5:59,941549568,46532296,246289,12605530,14730113,6429306,7479484,23874391,18636382,12006230,18994760,18478203,23190351,0,26108283,26044478,23207454,0,0,30319972,2325217,27419983,33293465,19411268,36330498,28645399,30208123,20842843,25928832,13469230,30424362,29833837,28439368,23199603,0,0,0,24149347,3451693,43072829,1145257,17912026,12721244,10794630,4380825,2427097,20523141,3900250,19962112,22186674,37752958,34231469,40398507,26369633,1195676,3097243,0,1693069,123341397,78418558,114668678,28201955,28201630,0,22906146,0,0,0,0,0,49048965,59542906,42250258,0,14590343,18443026,62049530,83977660,95076827,0,32035516,64776749,0,0,41657746,36720476,6.054544,7,6.005599,0,8.301561,12.723047,23.320576,24.744823,4.672286,14.136718,17.736069,20.884243,0,18.212364,7.900523,18.788803,0,0,16.722666,0,9.514479,10.849079,1.998632,0,13.398708,10.276693,2.295964,1.99348,2.075471,21.475483,14.136719,7.379167,1.396962,0,0,0,11.24922,0,2.747136,0,8.080421,11.209578,6.323165,2.576693,1.513778,1.9852,5.183464,5.54938,21.104816,11.409086,2.576692,13.625391,18.737003,15.600523,15.299742,-93.005005,-42.874184,-82.092072,-92.474136,-62.347965,-61.623268,-58.697281,-80.005005,-73.020599,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-57.812576,-37.656765,0.004987,-51.800167,-59.730171,-34.380657,-73.672791,-35.797096,0.004987,-54.645645,-61.874718,0.004987,-0.005013,-38.042656,-16.800034,246289
8/3/2023 6:59,941572864,46533178,246299,12605530,14730113,6429306,7479484,23874391,18636382,12006230,18994760,18478203,23190351,0,26108283,26044478,23207454,0,0,30321223,2325217,27421237,33294349,19412068,36330498,28646560,30209443,20843764,25929939,13469709,30425572,29835053,28440601,23200577,0,0,0,24150287,3451693,43074454,1145257,17913180,12721244,10795451,4381086,2427249,20524144,3900250,19963001,22186674,37754647,34232428,40398507,26369633,1195676,3097243,0,1694758,123341397,78418558,114668678,28202963,28202353,0,22908033,0,0,0,0,0,49050505,59545758,42251444,0,14591486,18445109,62051241,83977660,95080415,0,32036433,64779584,0,0,41659276,36720977,6.061285,7.003988,6.005599,0,8.280413,12.746859,23.325706,24.774319,4.940389,14.146746,17.776173,20.924095,0,18.235374,7.940625,18.788803,0,0,16.676651,0,9.492193,10.724127,1.996632,0,13.705601,10.301741,2.300838,1.998528,2.092934,21.474525,14.139721,7.409245,1.360828,0,0,0,11.24922,0,2.737109,0,8.070963,11.194819,5.495461,2.566667,1.51332,2.013006,5.173438,5.544402,21.054691,11.409636,2.57681,13.625391,18.737007,15.600523,15.299742,-93.005005,-42.874184,-82.039825,-92.452858,-62.348015,-63.673813,-62.268959,-80.005005,-73.020859,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-56.025715,-37.415146,0.004987,-51.800293,-59.723354,-34.280327,-73.448151,-36.427368,0.004987,-57.302925,-61.819656,0.004987,-0.005013,-38.114132,-16.861584,246299
8/3/2023 7:59,941596416,46534071,246309,12605530,14730113,6429306,7479484,23874391,18636382,12006230,18994760,18478203,23190351,0,26108283,26044478,23207454,0,0,30322521,2325217,27422522,33295232,19412867,36330498,28647763,30210788,20844695,25931046,13470197,30426833,29836270,28441870,23201553,0,0,0,24151293,3451693,43076081,1145257,17914335,12721244,10796218,4381346,2427402,20525146,3900250,19963895,22186674,37756338,34233387,40398507,26369633,1195676,3097243,0,1696465,123341397,78418558,114668678,28203979,28203077,0,22909937,0,0,0,0,0,49052074,59548530,42252657,0,14592643,18447210,62052966,83977672,95084038,0,32037362,64782460,0,0,41660824,36721479,6.050814,6.959491,5.99056,0,8.301563,12.783751,23.320576,24.773743,4.911029,14.166874,17.796223,20.925514,0,18.23731,8.061643,18.788803,0,0,16.643688,0,9.464582,10.86964,1.998131,0,13.334637,10.276693,2.303559,2.001536,2.075355,21.470633,14.14006,7.369141,1.315058,0,0,0,11.58201,0,2.747136,0,8.070963,11.229908,7.170855,2.54613,1.497523,1.996382,5.163411,5.544401,21.014587,11.362012,2.570264,13.625391,18.738567,15.598019,15.299742,-93.005005,-42.874184,-82.039841,-92.458679,-62.37035,-65.342926,-62.043144,-80.005005,-73.01088,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-61.313911,-37.434139,0.004987,-51.801479,-59.734634,-34.563374,-74.270004,-36.013439,0.004987,-54.546349,-61.568886,0.004987,-0.005013,-38.130817,-16.828117,246309
8/3/2023 8:59,941620032,46534959,246319,12605567,14730113,6429307,7479521,23874536,18636490,12006269,18994790,18478285,23190499,0,26108460,26044649,23207454,0,0,30323790,2325217,27423802,33296115,19413667,36330498,28648935,30212125,20845624,25932154,13470683,30427317,29837488,28443137,23202530,0,0,0,24152272,3451693,43077710,1145257,17915490,12721244,10796864,4381606,2427554,20526146,3900250,19964792,22186674,37758030,34234346,40398507,26369633,1195676,3097243,0,1698167,123341397,78418558,114668678,28204979,28203767,0,22911837,0,0,0,0,0,49053614,59548530,42254088,0,14594009,18449655,62054999,83977672,95088308,0,32038532,64785789,0,0,41662611,36722042,6.08514,6.868345,4.391406,0,2.005208,2.010225,23.370705,2.990184,3.002212,11.881134,17.535545,16.873829,0,2.948584,5.416569,18.788803,0,0,16.597279,0,9.44453,10.854466,2.000873,0,13.314621,10.256641,2.296905,2.002611,2.091995,21.498238,14.136728,7.418663,1.267041,0,0,0,11.24922,0,3.34369,0,8.060939,11.222376,6.444036,2.607076,1.513393,2.015215,5.163411,5.532182,21.014587,11.369532,2.57638,13.635416,18.738674,15.600521,15.299742,-93.005005,-42.874184,-81.844528,-92.460213,-62.372803,-52.077011,-53.515549,-80.005005,-73.010941,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-62.100567,-37.334866,0.004987,-51.801479,-59.728771,-33.656784,-74.308304,-31.67046,0.004987,-32.842884,-61.021091,0.004987,-0.005013,-37.63306,-16.712193,246319
8/3/2023 9:59,941653248,46536217,246329,12606082,14730113,6429714,7479897,23875784,18637316,12006768,18995588,18479124,23191703,0,26110099,26045884,23207454,0,0,30325071,2325217,27425085,33296998,19414468,36330498,28650145,30213501,20846554,25933262,13471169,30428550,29838706,28444385,23203486,0,0,0,24153281,3451693,43079340,1145257,17916645,12721244,10797728,4381866,2427706,20527147,3900250,19965693,22186674,37759722,34235305,40398507,26369633,1195676,3097243,0,1700528,123341397,78418558,114668678,28206611,28205162,0,22914463,0,0,0,0,0,49056162,59548617,42256037,0,14595935,18453409,62057791,83977709,95093994,0,32040233,64790242,0,0,41664984,36722753,6.053689,6.835606,4.291024,0,1.995496,1.995191,23.38073,3.008415,2.971256,11.760548,17.495445,16.633202,0,2.015182,5.158399,18.789429,0,0,16.560734,0,9.415707,10.728258,1.995267,0,13.364714,10.256641,2.29706,1.986142,2.095396,21.486067,14.143404,0,2.943815,0,0,0,11.239195,0,2.747136,0,8.060938,11.222527,4.083959,2.654708,1.494292,2.010178,5.163412,5.521843,20.984505,11.384571,2.576281,13.630403,18.732086,15.600758,15.304911,-93.005005,-42.874184,-81.88945,-92.463058,-62.381798,-50.098198,-25.65765,-80.005005,-73.025909,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.19442,0.004987,-51.800323,-59.729652,-33.524826,-73.478119,-31.813978,0.004987,-30.767717,-61.233692,0.004987,-0.005013,-37.78817,-16.594585,246329
8/3/2023 10:59,941686016,46537458,246339,12606601,14730113,6430175,7480261,23877036,18638121,12007252,18996396,18479967,23192911,0,26111713,26047123,23207454,0,0,30326202,2325217,27426367,33297881,19415270,36330498,28651342,30214857,20847480,25934371,13471654,30429825,29839926,28445391,23204426,0,0,0,24154279,3451693,43080969,1145257,17917802,12721244,10798584,4382127,2427859,20528147,3900250,19966598,22186674,37761416,34236264,40398507,26369633,1195676,3097243,0,1702835,123341397,78418558,114668678,28208482,28206936,0,22917058,0,0,0,0,0,49058621,59548617,42257832,0,14597806,18457622,62060377,83977709,95099337,0,32041809,64794482,0,0,41667219,36723423,6.081717,6.885447,4.230989,0,2.005208,2.000038,23.380728,3.01252,2.93763,11.70039,17.415237,16.522915,0,1.985789,5.056774,18.788803,0,0,16.534868,0,9.395645,10.850727,2.00259,0,13.26813,10.23639,2.296513,1.994867,2.095413,21.468124,14.133366,7.409245,2.919788,0,0,0,11.229168,0,2.717057,0,8.050913,11.214231,4.084254,2.656901,1.497644,2.013986,5.183463,5.494271,21.014587,11.389465,2.574147,13.625393,18.738686,15.597193,15.309577,-93.005005,-42.874184,-81.786789,-92.446281,-62.352097,-47.854721,-25.497641,-80.005005,-73.022568,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.345631,0.004987,-51.810349,-59.73877,-33.786949,-74.337128,-32.614388,0.004987,-32.28698,-61.357071,0.004987,-0.005013,-37.875107,-16.602411,246339
8/3/2023 11:59,941719424,46538721,246349,12607123,14730113,6430633,7480618,23878288,18638918,12007746,18997206,18480813,23194122,0,26113317,26048363,23207454,0,0,30327500,2325217,27427670,33298765,19416073,36330498,28652564,30216204,20848409,25935479,13472147,30431111,29841147,28446679,23205367,0,0,0,24155319,3451693,43082599,1145257,17918959,12721244,10799430,4382387,2428012,20529146,3900250,19967506,22186674,37763111,34237224,40398507,26369633,1195676,3097243,0,1705188,123341397,78418558,114668678,28210381,28208729,0,22919702,0,0,0,0,0,49061131,59548617,42259706,0,14599712,18461906,62062996,83977709,95104747,0,32043409,64798805,0,0,41669493,36724096,6.091792,6.894523,4.210938,0,1.995184,1.980212,23.353199,3.00542,2.979815,11.660288,17.345055,16.452736,0,2.011398,4.967914,18.798828,0,0,16.505499,0,9.383274,10.794817,2.000025,0,13.255447,10.256641,2.276607,1.997718,2.093449,21.465681,14.143079,7.359115,2.917893,0,0,0,11.229166,0,2.697005,0,8.050911,11.20284,4.083986,2.63975,1.495291,1.99626,5.183464,5.484245,21.017876,11.369532,2.581628,13.635416,18.738667,15.600992,15.309762,-93.005005,-42.874184,-81.806915,-92.463913,-62.385094,-56.204952,-29.258968,-80.005005,-73.022156,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.539948,0.004987,-51.810349,-59.738396,-33.862988,-74.372879,-32.669956,0.004987,-32.989853,-61.456688,0.004987,-0.005013,-37.908844,-16.586971,246349
"Aug 03, 2023 12:59:37""Aug 03, 2023 13:59:37""Aug 03, 2023 14:59:38""Aug 03, 2023 15:59:38""Aug 03, 2023 16:59:38""Aug 03, 2023 17:59:38""Aug 03, 2023 18:59:38""Aug 03, 2023 19:59:38""Aug 03, 2023 20:59:38""Aug 03, 2023 21:59:38""Aug 03, 2023 22:59:39""Aug 03, 2023 23:59:39""Aug 04, 2023 00:59:39""Aug 04, 2023 01:59:39""Aug 04, 2023 02:59:39""Aug 04, 2023 03:59:39""Aug 04, 2023 04:59:39""Aug 04, 2023 05:59:39""Aug 04, 2023 06:59:40""Aug 04, 2023 07:59:40""Aug 04, 2023 08:59:40""Aug 04, 2023 09:59:40""Aug 04, 2023 10:59:40""Aug 04, 2023 11:59:40""Aug 04, 2023 12:59:40""Aug 04, 2023 13:59:40""Aug 04, 2023 14:59:41""Aug 04, 2023 15:59:41""Aug 04, 2023 16:59:41""Aug 04, 2023 17:59:41""Aug 04, 2023 18:59:41""Aug 04, 2023 19:59:41""Aug 04, 2023 20:59:41""Aug 04, 2023 21:59:42""Aug 04, 2023 22:59:42""Aug 04, 2023 23:59:42""Aug 05, 2023 00:59:42""Aug 05, 2023 01:59:42""Aug 05, 2023 02:59:42""Aug 05, 2023 03:59:42""Aug 05, 2023 04:59:42""Aug 05, 2023 05:59:42""Aug 05, 2023 06:59:43""Aug 05, 2023 07:59:43""Aug 05, 2023 08:59:43""Aug 05, 2023 09:59:43""Aug 05, 2023 10:59:43""Aug 05, 2023 11:59:43""Aug 05, 2023 12:59:43""Aug 05, 2023 13:59:43""Aug 05, 2023 14:59:44""Aug 05, 2023 15:59:44""Aug 05, 2023 16:59:44""Aug 05, 2023 17:59:44""Aug 05, 2023 18:59:44""Aug 05, 2023 19:59:44""Aug 05, 2023 20:59:44""Aug 05, 2023 21:59:44""Aug 05, 2023 22:59:45""Aug 05, 2023 23:59:45""Aug 06, 2023 00:59:45""Aug 06, 2023 01:59:45""Aug 06, 2023 02:59:45""Aug 06, 2023 03:59:45""Aug 06, 2023 04:59:45""Aug 06, 2023 05:59:45""Aug 06, 2023 06:59:45""Aug 06, 2023 07:59:45""Aug 06, 2023 08:59:46""Aug 06, 2023 09:59:46""Aug 06, 2023 10:59:46""Aug 06, 2023 11:59:46""Aug 06, 2023 12:59:46""Aug 06, 2023 13:59:46""Aug 06, 2023 14:59:46""Aug 06, 2023 15:59:47""Aug 06, 2023 16:59:47""Aug 06, 2023 17:59:47""Aug 06, 2023 18:59:47""Aug 06, 2023 19:59:47""Aug 06, 2023 20:59:47""Aug 06, 2023 21:59:47""Aug 06, 2023 22:59:47""Aug 06, 2023 23:59:48""Aug 07, 2023 00:59:48""Aug 07, 2023 01:59:48""Aug 07, 2023 02:59:48""Aug 07, 2023 03:59:48""Aug 07, 2023 04:59:48""Aug 07, 2023 06:59:23",944121792,46629654,247089,12646443,14730113,6465000,7505075,23970315,18695499,12044110,19057449,18543696,23282765,0,26227869,26140120,23207454,0,0,30422469,2325217,27522526,33356523,19475722,36330498,28741600,30314078,20916687,26017228,13508279,30523441,29931225,28540935,23275529,0,0,0,24228925,3451693,43193630,1145257,18003908,12721244,10845131,4401783,2437107,20603374,3900952,20032426,22186674,37885329,34305486,40398507,26369633,1195676,3097243,0,1884677,123341397,78418558,114668678,28358181,28305734,0,23128517,0,0,0,0,0,49263589,59548617,42397051,0,14737737,18773477,62241522,83977720,95501815,0,32155024,65110290,0,0,41834142,36767767,6.038461,6.964553,4.140756,0,1.343367,2.396224,23.370703,3.276655,1.513932,11.479818,17.124481,16.116974,0,4.542346,5.043098,18.768753,0,0,16.344002,0,9.364305,12.505068,1.17336,0,13.184383,10.187086,3.007813,2.900442,1.391797,21.345209,14.310505,6.998178,3.66138,0,0,0,11.200186,0,2.73711,0,8.36172,11.215899,9.49132,2.585349,5.855208,3.048034,5.183463,5.554308,21.074741,11.519922,10.121515,13.595314,18.715267,15.580467,15.279688,-93.005005,-72.899719,-83.000626,-92.478882,-62.341461,-42.444923,-38.957188,-80.005005,-73.018311,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.30164,0.004987,-51.809097,-59.734596,-34.26873,-73.010651,-31.55517,0.004987,-41.739067,-61.125149,0.004987,-0.005013,-37.808525,-15.59789,247089
8/7/2023 7:59,944153856,46630867,247099,12646978,14730113,6465481,7505396,23971564,18696253,12044688,19058264,18544546,23283973,0,26229401,26141362,23207454,0,0,30423768,2325217,27523820,33357063,19476566,36330498,28742797,30315452,20917614,26018338,13508779,30524676,29932443,28542216,23276520,0,0,0,24229929,3451693,43195377,1145257,18005063,12721244,10845131,4402052,2437107,20604394,3900952,20033318,22186674,37887019,34306368,40398507,26369633,1195676,3097243,0,1887526,123341397,78418558,114668678,28360387,28307233,0,23131714,0,0,0,0,0,49266776,59548617,42398852,0,14739538,18777553,62243420,83977720,95507063,0,32156320,65114347,0,0,41836293,36767823,6.049711,6.981778,4.160807,0,1.302915,2.397526,23.360374,3.204187,1.5144,11.474819,17.154556,16.091801,0,4.486472,5.073176,18.768753,0,0,16.357052,0,9.36385,12.400454,1.112891,0,13.204298,10.186459,2.987761,2.895079,1.364481,21.341057,14.310505,6.988152,3.598177,0,0,0,11.201586,0,2.717058,0,8.351694,11.226401,9.497896,2.577824,5.855208,3.027864,5.158418,5.544401,21.084766,11.489922,10.086857,13.595314,18.716114,15.580469,15.279688,-93.005005,-72.802216,-82.59816,-92.488968,-62.381584,-41.905525,-35.150497,-80.005005,-73.01088,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.29908,0.004987,-51.80283,-59.729572,-34.13195,-73.068108,-31.393812,0.004987,-39.487694,-60.912064,0.004987,-0.005013,-37.840897,-15.375222,247099
8/7/2023 8:59,944185984,46632083,247109,12647513,14730113,6465962,7505717,23972814,18697007,12045266,19059079,18545397,23285182,0,26230933,26142604,23207454,0,0,30425066,2325217,27525124,33357603,19477410,36330498,28744032,30316816,20918537,26019448,13509282,30525910,29933661,28543504,23277510,0,0,0,24230968,3451693,43197123,1145257,18006217,12721244,10845131,4402320,2437107,20605414,3900952,20034209,22186674,37888708,34307250,40398507,26369633,1195676,3097243,0,1890378,123341397,78418558,114668678,28362619,28308730,0,23134915,0,0,0,0,0,49269967,59548617,42400698,0,14741342,18781637,62245323,83977720,95512319,0,32157618,65118410,0,0,41838448,36767823,6.033777,6.979746,4.18086,0,1.303993,2.4114,23.350651,3.235374,1.834141,11.469791,17.154556,16.095558,0,4.471615,5.093229,18.768753,0,0,16.392063,0,9.381596,12.46137,1.082813,0,13.184246,10.13754,2.967706,2.89381,1.359468,21.335735,14.31384,6.988152,3.587438,0,0,0,11.199089,0,2.724615,0,8.351692,11.2201,9.518055,2.576692,5.853013,2.987761,5.128169,5.524349,21.074741,11.469791,10.071136,13.603765,18.715435,15.580469,15.279688,-93.005005,-72.84269,-82.371017,-92.491455,-62.377129,-41.881145,-34.087536,-80.005005,-73.016998,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.513046,0.004987,-51.783783,-59.711685,-34.477959,-67.681534,-31.256123,0.004987,-39.435974,-60.823013,0.004987,-0.005013,-37.807278,-15.620183,247109
8/7/2023 9:59,944218112,46633299,247119,12648049,14730113,6466442,7506037,23974063,18697760,12045844,19059894,18546247,23286390,0,26232464,26143847,23207454,0,0,30426378,2325217,27526423,33358143,19478253,36330498,28745267,30318182,20919460,26020558,13509792,30527169,29934879,28544791,23278501,0,0,0,24231999,3451693,43198862,1145257,18007371,12721244,10845131,4402588,2437107,20606435,3900952,20035101,22186674,37890397,34308132,40398507,26369633,1195676,3097243,0,1893232,123341397,78418558,114668678,28364852,28310229,0,23138118,0,0,0,0,0,49273159,59548617,42402543,0,14743142,18785712,62247221,83977720,95517565,0,32158914,65122464,0,0,41840598,36767936,6.042157,6.94881,4.170834,0,1.323438,2.411264,23.35059,3.165742,1.453443,11.459217,17.19466,16.091797,0,4.397551,5.100492,18.768749,0,0,16.392578,0,9.374823,12.341389,1.052827,0,13.184246,10.186459,2.947656,2.863275,1.332842,21.345444,14.296225,6.978087,3.503727,0,0,0,11.199089,0,2.727083,0,8.321613,11.210064,9.538109,2.547863,5.855208,2.966482,5.133333,5.524349,21.104816,11.459639,10.005861,13.595314,18.715279,15.580313,15.274279,-93.005005,-73.093277,-82.220261,-92.471802,-62.381912,-40.802017,-34.639187,-80.005005,-73.01416,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,-80.005005,22.128326,-37.342369,0.004987,-51.803806,-59.714111,-34.934017,-72.90538,-31.629669,0.004987,-38.541801,-60.885033,0.004987,-0.005013,-37.912052,-15.867247,247119
