ID,Date,Water Level (m),TYPE
199-D5-103,9/3/2023 12:59:12,117.5033992,XD
199-D5-103,9/3/2023 13:59:12,117.5033517,XD
199-D5-103,9/3/2023 14:59:12,117.5044218,XD
199-D5-103,9/3/2023 15:59:12,117.5024836,XD
199-D5-103,9/3/2023 16:59:12,117.5033992,XD
199-D5-103,9/3/2023 17:59:12,117.5034248,XD
199-D5-103,9/3/2023 18:59:12,117.5044179,XD
199-D5-103,9/3/2023 19:59:12,117.5024446,XD
199-D5-103,9/3/2023 20:59:12,117.5024104,XD
199-D5-103,9/3/2023 21:59:13,117.5023809,XD
199-D5-103,9/3/2023 22:59:13,117.5039085,XD
199-D5-103,9/3/2023 23:59:13,117.5024412,XD
199-D5-103,9/4/2023 0:59:13,117.5044179,XD
199-D5-103,9/4/2023 1:59:13,117.5039143,XD
199-D5-103,9/4/2023 2:59:13,117.5033983,XD
199-D5-103,9/4/2023 3:59:13,117.5025878,XD
199-D5-103,9/4/2023 4:59:13,117.5043941,XD
199-D5-103,9/4/2023 5:59:13,117.5023818,XD
199-D5-103,9/4/2023 6:59:13,117.5054322,XD
199-D5-103,9/4/2023 7:59:13,117.5023809,XD
199-D5-103,9/4/2023 8:59:13,117.503815,XD
199-D5-103,9/4/2023 9:59:13,117.5033992,XD
199-D5-103,9/4/2023 10:59:13,117.5024412,XD
199-D5-103,9/4/2023 11:59:14,117.5024303,XD
199-D5-103,9/4/2023 12:59:14,117.5044179,XD
199-D5-103,9/4/2023 13:59:14,117.5023815,XD
199-D5-103,9/4/2023 14:59:14,117.5044179,XD
199-D5-103,9/4/2023 15:59:14,117.5028899,XD
199-D5-103,9/4/2023 16:59:14,117.5032721,XD
199-D5-103,9/4/2023 17:59:14,117.5038936,XD
199-D5-103,9/4/2023 18:59:14,117.5039405,XD
199-D5-103,9/4/2023 19:59:14,117.5023278,XD
199-D5-103,9/4/2023 20:59:14,117.5035364,XD
199-D5-103,9/4/2023 21:59:14,117.502889,XD
199-D5-103,9/4/2023 22:59:14,117.5015652,XD
199-D5-103,9/4/2023 23:59:14,117.4991799,XD
199-D5-103,9/5/2023 0:59:14,117.5024047,XD
199-D5-103,9/5/2023 1:59:15,117.5022611,XD
199-D5-103,9/5/2023 2:59:15,117.5023809,XD
199-D5-103,9/5/2023 3:59:15,117.5023797,XD
199-D5-103,9/5/2023 4:59:15,117.5023784,XD
199-D5-103,9/5/2023 5:59:15,117.500496,XD
199-D5-103,9/5/2023 6:59:15,117.4966241,XD
199-D5-103,9/5/2023 7:59:15,117.5023809,XD
199-D5-103,9/5/2023 8:59:15,117.502333,XD
199-D5-103,9/5/2023 9:59:15,117.4978031,XD
199-D5-103,9/5/2023 10:59:15,117.5023809,XD
199-D5-103,9/5/2023 11:59:15,117.5022837,XD
199-D5-103,9/5/2023 12:59:15,117.5024937,XD
199-D5-103,9/5/2023 13:59:15,117.5031481,XD
199-D5-103,9/5/2023 14:59:15,117.4983094,XD
199-D5-103,9/5/2023 15:59:16,117.4947167,XD
199-D5-103,9/5/2023 16:59:16,117.4946137,XD
199-D5-103,9/5/2023 17:59:16,117.4964358,XD
199-D5-103,9/5/2023 18:59:16,117.4942388,XD
199-D5-103,9/5/2023 19:59:16,117.4942625,XD
199-D5-103,9/5/2023 20:59:16,117.4953138,XD
199-D5-103,9/5/2023 21:59:16,117.4940562,XD
199-D5-103,9/5/2023 22:59:16,117.4943265,XD
199-D5-103,9/5/2023 23:59:16,117.4942311,XD
199-D5-103,9/6/2023 0:59:16,117.4962684,XD
199-D5-103,9/6/2023 1:59:16,117.4962684,XD
199-D5-103,9/6/2023 2:59:16,117.4962684,XD
199-D5-103,9/6/2023 3:59:16,117.4942311,XD
199-D5-103,9/6/2023 4:59:16,117.4957871,XD
199-D5-103,9/6/2023 5:59:16,117.4962684,XD
199-D5-103,9/6/2023 6:59:17,117.4952498,XD
199-D5-103,9/6/2023 7:59:17,117.4955067,XD
199-D5-103,9/6/2023 8:59:17,117.4975461,XD
199-D5-103,9/6/2023 9:59:17,117.4957591,XD
199-D5-103,9/6/2023 10:59:17,117.498203,XD
199-D5-103,9/6/2023 11:59:17,117.4962684,XD
199-D5-103,9/6/2023 12:59:17,117.4962684,XD
199-D5-103,9/6/2023 13:59:17,117.4952498,XD
199-D5-103,9/6/2023 14:59:17,117.4942311,XD
199-D5-103,9/6/2023 15:59:17,117.4962684,XD
199-D5-103,9/6/2023 16:59:17,117.4943585,XD
199-D5-103,9/6/2023 17:59:17,117.4962056,XD
199-D5-103,9/6/2023 18:59:17,117.4962684,XD
199-D5-103,9/6/2023 19:59:17,117.4942311,XD
199-D5-103,9/6/2023 20:59:17,117.4958566,XD
199-D5-103,9/6/2023 21:59:18,117.4962684,XD
199-D5-103,9/6/2023 22:59:18,117.4957591,XD
199-D5-103,9/6/2023 23:59:18,117.4948685,XD
199-D5-103,9/7/2023 0:59:18,117.4952626,XD
199-D5-103,9/7/2023 1:59:18,117.4942318,XD
199-D5-103,9/7/2023 2:59:18,117.4962684,XD
199-D5-103,9/7/2023 3:59:18,117.4952498,XD
199-D5-103,9/7/2023 4:59:18,117.4951864,XD
199-D5-103,9/7/2023 5:59:18,117.4951544,XD
199-D5-103,9/7/2023 6:59:18,117.4942311,XD
199-D5-103,9/7/2023 7:59:18,117.4955049,XD
199-D5-103,9/7/2023 8:59:18,117.4942311,XD
199-D5-103,9/7/2023 9:59:18,117.4942311,XD
199-D5-103,9/7/2023 10:59:18,117.4942318,XD
199-D5-103,9/7/2023 11:59:18,117.4962684,XD
199-D5-103,9/7/2023 12:59:18,117.4942311,XD
199-D5-103,9/7/2023 13:59:19,117.4962684,XD
199-D5-103,9/7/2023 14:59:19,117.4953138,XD
199-D5-103,9/7/2023 15:59:19,117.4962684,XD
199-D5-103,9/7/2023 16:59:19,117.4962696,XD
199-D5-103,9/7/2023 17:59:19,117.4962684,XD
199-D5-103,9/7/2023 18:59:19,117.4962684,XD
199-D5-103,9/7/2023 19:59:19,117.4942311,XD
199-D5-103,9/7/2023 20:59:19,117.4942558,XD
199-D5-103,9/7/2023 21:59:19,117.4942567,XD
199-D5-103,9/7/2023 22:59:19,117.4946134,XD
199-D5-103,9/7/2023 23:59:19,117.4962532,XD
199-D5-103,9/8/2023 0:59:19,117.4960289,XD
199-D5-103,9/8/2023 1:59:19,117.494233,XD
199-D5-103,9/8/2023 2:59:19,117.4962614,XD
199-D5-103,9/8/2023 3:59:19,117.4962684,XD
199-D5-103,9/8/2023 4:59:19,117.4942311,XD
199-D5-103,9/8/2023 5:59:19,117.4962532,XD
199-D5-103,9/8/2023 6:59:20,117.4943585,XD
199-D5-103,9/8/2023 7:59:20,117.4942616,XD
199-D5-103,9/8/2023 8:59:20,117.4933737,XD
199-D5-103,9/8/2023 9:59:20,117.4952498,XD
199-D5-103,9/8/2023 10:59:20,117.4943329,XD
199-D5-103,9/8/2023 11:59:20,117.4962706,XD
199-D5-103,9/8/2023 12:59:20,117.4962684,XD
199-D5-103,9/8/2023 13:59:20,117.4952498,XD
199-D5-103,9/8/2023 14:59:20,117.4942311,XD
199-D5-103,9/8/2023 15:59:20,117.4962684,XD
199-D5-103,9/8/2023 16:59:20,117.4952662,XD
199-D5-103,9/8/2023 17:59:20,117.4942311,XD
199-D5-103,9/8/2023 18:59:20,117.4962754,XD
199-D5-103,9/8/2023 19:59:20,117.4942311,XD
199-D5-103,9/8/2023 20:59:20,117.4947405,XD
199-D5-103,9/8/2023 21:59:21,117.4962696,XD
199-D5-103,9/8/2023 22:59:21,117.4962684,XD
199-D5-103,9/8/2023 23:59:21,117.495123,XD
199-D5-103,9/9/2023 0:59:21,117.4952958,XD
199-D5-103,9/9/2023 1:59:21,117.4952498,XD
199-D5-103,9/9/2023 2:59:21,117.4942311,XD
199-D5-103,9/9/2023 3:59:21,117.4957603,XD
199-D5-103,9/9/2023 4:59:21,117.4952498,XD
199-D5-103,9/9/2023 5:59:21,117.4962696,XD
199-D5-103,9/9/2023 6:59:21,117.4962672,XD
199-D5-103,9/9/2023 7:59:21,117.4901566,XD
199-D5-103,9/9/2023 8:59:21,117.4962626,XD
199-D5-103,9/9/2023 9:59:21,117.4962602,XD
199-D5-103,9/9/2023 10:59:21,117.4962684,XD
199-D5-103,9/9/2023 11:59:21,117.492449,XD
199-D5-103,9/9/2023 12:59:22,117.496173,XD
199-D5-103,9/9/2023 13:59:22,117.4891922,XD
199-D5-103,9/9/2023 14:59:22,117.4888782,XD
199-D5-103,9/9/2023 15:59:22,117.4945366,XD
199-D5-103,9/9/2023 16:59:22,117.4932012,XD
199-D5-103,9/9/2023 17:59:22,117.4891776,XD
199-D5-103,9/9/2023 18:59:22,117.4896479,XD
199-D5-103,9/9/2023 19:59:22,117.4901572,XD
199-D5-103,9/9/2023 20:59:22,117.4901572,XD
199-D5-103,9/9/2023 21:59:22,117.4881199,XD
199-D5-103,9/9/2023 22:59:22,117.4891385,XD
199-D5-103,9/9/2023 23:59:22,117.4901572,XD
199-D5-103,9/10/2023 0:59:22,117.4891385,XD
199-D5-103,9/10/2023 1:59:22,117.4891385,XD
199-D5-103,9/10/2023 2:59:22,117.4881199,XD
199-D5-103,9/10/2023 3:59:22,117.4876109,XD
199-D5-103,9/10/2023 4:59:23,117.4891385,XD
199-D5-103,9/10/2023 5:59:23,117.4891392,XD
199-D5-103,9/10/2023 6:59:23,117.4893931,XD
199-D5-103,9/10/2023 7:59:23,117.4873561,XD
199-D5-103,9/10/2023 8:59:23,117.4901547,XD
199-D5-103,9/10/2023 9:59:23,117.4881205,XD
199-D5-103,9/10/2023 10:59:23,117.4901572,XD
199-D5-103,9/10/2023 11:59:23,117.4901413,XD
199-D5-103,9/10/2023 12:59:23,117.4893293,XD
199-D5-103,9/10/2023 13:59:23,117.4900618,XD
199-D5-103,9/10/2023 14:59:23,117.4881199,XD
199-D5-103,9/10/2023 15:59:23,117.489767,XD
199-D5-103,9/10/2023 16:59:23,117.4901572,XD
199-D5-103,9/10/2023 17:59:23,117.4881199,XD
199-D5-103,9/10/2023 18:59:23,117.4893931,XD
199-D5-103,9/10/2023 19:59:23,117.4891943,XD
199-D5-103,9/10/2023 20:59:23,117.4891873,XD
199-D5-103,9/10/2023 21:59:23,117.4901444,XD
199-D5-103,9/10/2023 22:59:24,117.4891385,XD
199-D5-103,9/10/2023 23:59:24,117.4901572,XD
199-D5-103,9/11/2023 0:59:24,117.4881199,XD
199-D5-103,9/11/2023 1:59:24,117.4891385,XD
199-D5-103,9/11/2023 2:59:24,117.4891379,XD
199-D5-103,9/11/2023 3:59:24,117.4881275,XD
199-D5-103,9/11/2023 4:59:24,117.4881199,XD
199-D5-103,9/11/2023 5:59:24,117.4901334,XD
199-D5-103,9/11/2023 6:59:24,117.4893421,XD
199-D5-103,9/11/2023 7:59:24,117.4891142,XD
199-D5-103,9/11/2023 8:59:24,117.490127,XD
199-D5-103,9/11/2023 9:59:24,117.4886048,XD
199-D5-103,9/11/2023 10:59:24,117.4891385,XD
199-D5-103,9/11/2023 11:59:24,117.4901572,XD
199-D5-103,9/11/2023 12:59:24,117.4881455,XD
199-D5-103,9/11/2023 13:59:24,117.4901572,XD
199-D5-103,9/11/2023 14:59:25,117.4891385,XD
199-D5-103,9/11/2023 15:59:25,117.4901572,XD
199-D5-103,9/11/2023 16:59:25,117.4892019,XD
199-D5-103,9/11/2023 17:59:25,117.4881199,XD
199-D5-103,9/11/2023 18:59:25,117.4893415,XD
199-D5-103,9/11/2023 19:59:25,117.4899024,XD
199-D5-103,9/11/2023 20:59:25,117.4881199,XD
199-D5-103,9/11/2023 21:59:25,117.4881199,XD
199-D5-103,9/11/2023 22:59:25,117.4881199,XD
199-D5-103,9/11/2023 23:59:25,117.4901572,XD
199-D5-103,9/12/2023 0:59:25,117.4901572,XD
199-D5-103,9/12/2023 1:59:25,117.4901444,XD
199-D5-103,9/12/2023 2:59:25,117.4901535,XD
199-D5-103,9/12/2023 3:59:25,117.4901572,XD
199-D5-103,9/12/2023 4:59:25,117.4891385,XD
199-D5-103,9/12/2023 5:59:25,117.4881199,XD
199-D5-103,9/12/2023 6:59:25,117.4901572,XD
199-D5-103,9/12/2023 8:59:32,117.4901554,XD
199-D5-103,9/12/2023 9:59:51,117.4891544,XD
199-D5-103,9/12/2023 10:59:51,117.4901514,XD
199-D5-103,9/12/2023 11:59:51,117.4881211,XD
199-D5-103,9/12/2023 12:59:51,117.4901572,XD
199-D5-103,9/12/2023 13:59:51,117.4899652,XD
199-D5-103,9/12/2023 14:59:51,117.490106,XD
199-D5-103,9/12/2023 15:59:51,117.4891501,XD
199-D5-103,9/12/2023 16:59:51,117.4893921,XD
199-D5-103,9/12/2023 17:59:52,117.4901566,XD
199-D5-103,9/12/2023 18:59:52,117.4901093,XD
199-D5-103,9/12/2023 19:59:52,117.4901093,XD
199-D5-103,9/12/2023 20:59:52,117.4901566,XD
199-D5-103,9/12/2023 21:59:52,117.4900142,XD
199-D5-103,9/12/2023 22:59:52,117.4885271,XD
199-D5-103,9/12/2023 23:59:52,117.4899024,XD
199-D5-103,9/13/2023 0:59:52,117.488048,XD
199-D5-103,9/13/2023 1:59:52,117.4838237,XD
199-D5-103,9/13/2023 2:59:52,117.4891385,XD
199-D5-103,9/13/2023 3:59:53,117.4855075,XD
199-D5-103,9/13/2023 4:59:53,117.4901502,XD
199-D5-103,9/13/2023 5:59:53,117.482493,XD
199-D5-103,9/13/2023 6:59:53,117.4890117,XD
199-D5-103,9/13/2023 7:59:53,117.4835354,XD
199-D5-103,9/13/2023 8:59:53,117.4890578,XD
199-D5-103,9/13/2023 9:59:53,117.4901392,XD
199-D5-103,9/13/2023 10:59:53,117.4830355,XD
199-D5-103,9/13/2023 11:59:53,117.4830368,XD
199-D5-103,9/13/2023 12:59:54,117.4897274,XD
199-D5-103,9/13/2023 13:59:54,117.4845458,XD
199-D5-103,9/13/2023 14:59:54,117.4823897,XD
199-D5-103,9/13/2023 15:59:54,117.4831541,XD
199-D5-103,9/13/2023 16:59:54,117.483554,XD
199-D5-103,9/13/2023 17:59:54,117.4825168,XD
199-D5-103,9/13/2023 18:59:54,117.4830261,XD
199-D5-103,9/13/2023 19:59:54,117.4840447,XD
199-D5-103,9/13/2023 20:59:55,117.4830261,XD
199-D5-103,9/13/2023 21:59:55,117.4830249,XD
199-D5-103,9/13/2023 22:59:55,117.4840447,XD
199-D5-103,9/13/2023 23:59:55,117.4840447,XD
199-D5-103,9/14/2023 0:59:55,117.4839179,XD
199-D5-103,9/14/2023 1:59:55,117.4820077,XD
199-D5-103,9/14/2023 2:59:55,117.4820077,XD
199-D5-103,9/14/2023 3:59:55,117.4830261,XD
199-D5-103,9/14/2023 4:59:56,117.4830261,XD
199-D5-103,9/14/2023 5:59:56,117.4823897,XD
199-D5-103,9/14/2023 6:59:56,117.4830261,XD
199-D5-103,9/14/2023 7:59:56,117.4820077,XD
199-D5-103,9/14/2023 8:59:22,117.4820081,XD
199-D5-103,9/14/2023 9:59:22,117.4840447,XD
199-D5-103,9/14/2023 10:59:22,117.4820077,XD
199-D5-103,9/14/2023 11:59:22,117.4830261,XD
199-D5-103,9/14/2023 12:59:22,117.4839179,XD
199-D5-103,9/14/2023 13:59:22,117.4819937,XD
199-D5-103,9/14/2023 14:59:22,117.4820077,XD
199-D5-103,9/14/2023 15:59:22,117.4840158,XD
199-D5-103,9/14/2023 16:59:22,117.4830261,XD
199-D5-103,9/14/2023 17:59:22,117.4820077,XD
199-D5-103,9/14/2023 18:59:23,117.4832809,XD
199-D5-103,9/14/2023 19:59:23,117.4840447,XD
199-D5-103,9/14/2023 20:59:23,117.4840447,XD
199-D5-103,9/14/2023 21:59:23,117.4840411,XD
199-D5-103,9/14/2023 22:59:23,117.4840447,XD
199-D5-103,9/14/2023 23:59:23,117.481475,XD
199-D5-103,9/15/2023 0:59:23,117.4820093,XD
199-D5-103,9/15/2023 1:59:23,117.4830191,XD
199-D5-103,9/15/2023 2:59:23,117.4820077,XD
199-D5-103,9/15/2023 3:59:23,117.4830261,XD
199-D5-103,9/15/2023 4:59:23,117.4830261,XD
199-D5-103,9/15/2023 5:59:23,117.4814984,XD
199-D5-103,9/15/2023 6:59:23,117.4809912,XD
199-D5-103,9/15/2023 7:59:24,117.4830261,XD
199-D5-103,9/15/2023 8:59:24,117.4840447,XD
199-D5-103,9/15/2023 9:59:24,117.4820077,XD
199-D5-103,9/15/2023 10:59:24,117.4830261,XD
199-D5-103,9/15/2023 11:59:24,117.4838027,XD
199-D5-103,9/15/2023 12:59:24,117.4820081,XD
199-D5-103,9/15/2023 13:59:24,117.4835656,XD
199-D5-103,9/15/2023 14:59:24,117.4820077,XD
199-D5-103,9/15/2023 15:59:24,117.4840447,XD
199-D5-103,9/15/2023 16:59:24,117.482511,XD
199-D5-103,9/15/2023 17:59:24,117.4840411,XD
199-D5-103,9/15/2023 18:59:24,117.4820077,XD
199-D5-103,9/15/2023 19:59:24,117.4820077,XD
199-D5-103,9/15/2023 20:59:25,117.4830261,XD
199-D5-103,9/15/2023 21:59:25,117.4837899,XD
199-D5-103,9/15/2023 22:59:25,117.4839423,XD
199-D5-103,9/15/2023 23:59:25,117.4820077,XD
199-D5-103,9/16/2023 0:59:25,117.483233,XD
199-D5-103,9/16/2023 1:59:25,117.4830901,XD
199-D5-103,9/16/2023 2:59:25,117.4839179,XD
199-D5-103,9/16/2023 3:59:25,117.4814984,XD
199-D5-103,9/16/2023 4:59:25,117.4820077,XD
199-D5-103,9/16/2023 5:59:25,117.4830261,XD
199-D5-103,9/16/2023 6:59:25,117.4830261,XD
199-D5-103,9/16/2023 7:59:25,117.4820077,XD
199-D5-103,9/16/2023 8:59:25,117.4830267,XD
199-D5-103,9/16/2023 9:59:26,117.4836314,XD
199-D5-103,9/16/2023 10:59:26,117.4820077,XD
199-D5-103,9/16/2023 11:59:26,117.4840447,XD
199-D5-103,9/16/2023 12:59:26,117.4840389,XD
199-D5-103,9/16/2023 13:59:26,117.4840517,XD
199-D5-103,9/16/2023 14:59:26,117.4830261,XD
199-D5-103,9/16/2023 15:59:26,117.4835354,XD
199-D5-103,9/16/2023 16:59:26,117.484248,XD
199-D5-103,9/16/2023 17:59:26,117.4840447,XD
199-D5-103,9/16/2023 18:59:26,117.4840447,XD
199-D5-103,9/16/2023 19:59:26,117.4840459,XD
199-D5-103,9/16/2023 20:59:26,117.4840447,XD
199-D5-103,9/16/2023 21:59:26,117.4825094,XD
199-D5-103,9/16/2023 22:59:27,117.4840447,XD
199-D5-103,9/16/2023 23:59:27,117.4839179,XD
199-D5-103,9/17/2023 0:59:27,117.4830047,XD
199-D5-103,9/17/2023 1:59:27,117.4835772,XD
199-D5-103,9/17/2023 2:59:27,117.4801134,XD
199-D5-103,9/17/2023 3:59:27,117.4829633,XD
199-D5-103,9/17/2023 4:59:27,117.4792158,XD
199-D5-103,9/17/2023 5:59:27,117.4769148,XD
199-D5-103,9/17/2023 6:59:27,117.4751476,XD
199-D5-103,9/17/2023 7:59:27,117.4750022,XD
199-D5-103,9/17/2023 8:59:27,117.4761824,XD
199-D5-103,9/17/2023 9:59:27,117.4776427,XD
199-D5-103,9/17/2023 10:59:27,117.4772452,XD
199-D5-103,9/17/2023 11:59:27,117.4783072,XD
199-D5-103,9/17/2023 12:59:28,117.4749894,XD
199-D5-103,9/17/2023 13:59:28,117.4779353,XD
199-D5-103,9/17/2023 14:59:28,117.4748907,XD
199-D5-103,9/17/2023 15:59:28,117.4753546,XD
199-D5-103,9/17/2023 16:59:28,117.474901,XD
199-D5-103,9/17/2023 17:59:28,117.4758962,XD
199-D5-103,9/17/2023 18:59:28,117.4768115,XD
199-D5-103,9/17/2023 19:59:28,117.4775208,XD
199-D5-103,9/17/2023 20:59:28,117.4764296,XD
199-D5-103,9/17/2023 21:59:28,117.4773108,XD
199-D5-103,9/17/2023 22:59:28,117.4769148,XD
199-D5-103,9/17/2023 23:59:28,117.4757325,XD
199-D5-103,9/18/2023 0:59:28,117.4769148,XD
199-D5-103,9/18/2023 1:59:29,117.4769148,XD
199-D5-103,9/18/2023 2:59:29,117.4769148,XD
199-D5-103,9/18/2023 3:59:29,117.4758962,XD
199-D5-103,9/18/2023 4:59:29,117.4758962,XD
199-D5-103,9/18/2023 5:59:29,117.4766046,XD
199-D5-103,9/18/2023 6:59:29,117.47488,XD
199-D5-103,9/18/2023 7:59:29,117.4764305,XD
199-D5-103,9/18/2023 8:59:29,117.4758962,XD
199-D5-103,9/18/2023 9:59:29,117.4757685,XD
199-D5-103,9/18/2023 10:59:29,117.4779335,XD
199-D5-103,9/18/2023 11:59:29,117.4769148,XD
199-D5-103,9/18/2023 12:59:29,117.4758928,XD
199-D5-103,9/18/2023 13:59:29,117.4758962,XD
199-D5-103,9/18/2023 14:59:30,117.4771056,XD
199-D5-103,9/18/2023 15:59:30,117.4758962,XD
199-D5-103,9/18/2023 16:59:30,117.4748779,XD
199-D5-103,9/18/2023 17:59:30,117.4769148,XD
199-D5-103,9/18/2023 18:59:30,117.4769155,XD
199-D5-103,9/18/2023 19:59:30,117.4758953,XD
199-D5-103,9/18/2023 20:59:30,117.4769307,XD
199-D5-103,9/18/2023 21:59:30,117.4758962,XD
199-D5-103,9/18/2023 22:59:30,117.4758075,XD
199-D5-103,9/18/2023 23:59:30,117.4769148,XD
199-D5-103,9/19/2023 0:59:30,117.4764055,XD
199-D5-103,9/19/2023 1:59:30,117.4769667,XD
199-D5-103,9/19/2023 2:59:30,117.4769148,XD
199-D5-103,9/19/2023 3:59:31,117.476023,XD
199-D5-103,9/19/2023 4:59:31,117.4758962,XD
199-D5-103,9/19/2023 5:59:31,117.4758962,XD
199-D5-103,9/19/2023 6:59:31,117.4751324,XD
199-D5-103,9/19/2023 7:59:31,117.4753872,XD
199-D5-103,9/19/2023 8:59:31,117.4758962,XD
199-D5-103,9/19/2023 9:59:31,117.474901,XD
199-D5-103,9/19/2023 10:59:31,117.4769148,XD
199-D5-103,9/19/2023 11:59:31,117.4758962,XD
199-D5-103,9/19/2023 12:59:31,117.4769148,XD
199-D5-103,9/19/2023 13:59:31,117.4769148,XD
199-D5-103,9/19/2023 14:59:31,117.4778375,XD
199-D5-103,9/19/2023 15:59:32,117.4753872,XD
199-D5-103,9/19/2023 16:59:32,117.4769185,XD
199-D5-103,9/19/2023 17:59:32,117.4779335,XD
199-D5-103,9/19/2023 18:59:32,117.4769148,XD
199-D5-103,9/19/2023 19:59:32,117.4769148,XD
199-D5-103,9/19/2023 20:59:32,117.4758962,XD
199-D5-103,9/19/2023 21:59:32,117.4769148,XD
199-D5-103,9/19/2023 22:59:32,117.4758962,XD
199-D5-103,9/19/2023 23:59:32,117.4769148,XD
199-D5-103,9/20/2023 0:59:32,117.4779335,XD
199-D5-103,9/20/2023 1:59:32,117.4779335,XD
199-D5-103,9/20/2023 2:59:32,117.4758962,XD
199-D5-103,9/20/2023 3:59:32,117.4758962,XD
199-D5-103,9/20/2023 4:59:32,117.4765329,XD
199-D5-103,9/20/2023 5:59:33,117.4758928,XD
199-D5-103,9/20/2023 6:59:33,117.4753872,XD
199-D5-103,9/20/2023 7:59:33,117.4713117,XD
199-D5-103,9/20/2023 8:59:33,117.4762857,XD
199-D5-103,9/20/2023 9:59:33,117.4758962,XD
199-D5-103,9/20/2023 10:59:33,117.4738592,XD
199-D5-103,9/20/2023 11:59:33,117.4730408,XD
199-D5-103,9/20/2023 12:59:33,117.4730692,XD
199-D5-103,9/20/2023 13:59:33,117.4768749,XD
199-D5-103,9/20/2023 14:59:33,117.4701181,XD
199-D5-103,9/20/2023 15:59:33,117.4749407,XD
199-D5-103,9/20/2023 16:59:33,117.4758962,XD
199-D5-103,9/20/2023 17:59:34,117.4747498,XD
199-D5-103,9/20/2023 18:59:34,117.4715199,XD
199-D5-103,9/20/2023 19:59:34,117.4758197,XD
199-D5-103,9/20/2023 20:59:34,117.468834,XD
199-D5-103,9/20/2023 21:59:34,117.4746602,XD
199-D5-103,9/20/2023 22:59:34,117.4747337,XD
199-D5-103,9/20/2023 23:59:34,117.4708024,XD
199-D5-103,9/21/2023 0:59:34,117.4702931,XD
199-D5-103,9/21/2023 1:59:34,117.4687654,XD
199-D5-103,9/21/2023 2:59:34,117.4709304,XD
199-D5-103,9/21/2023 3:59:34,117.4687654,XD
199-D5-103,9/21/2023 4:59:34,117.4695292,XD
199-D5-103,9/21/2023 5:59:35,117.4718198,XD
199-D5-103,9/21/2023 6:59:35,117.4708024,XD
199-D5-103,9/21/2023 7:59:35,117.469784,XD
199-D5-103,9/21/2023 8:59:35,117.4708024,XD
199-D5-103,9/21/2023 9:59:35,117.4717942,XD
199-D5-103,9/21/2023 10:59:35,117.470803,XD
199-D5-103,9/21/2023 11:59:35,117.4708152,XD
199-D5-103,9/21/2023 12:59:35,117.4708024,XD
199-D5-103,9/21/2023 13:59:35,117.4708024,XD
199-D5-103,9/21/2023 14:59:35,117.4689571,XD
199-D5-103,9/21/2023 15:59:35,117.471821,XD
199-D5-103,9/21/2023 16:59:35,117.4708024,XD
199-D5-103,9/21/2023 17:59:35,117.4688251,XD
199-D5-103,9/21/2023 18:59:36,117.469784,XD
199-D5-103,9/21/2023 19:59:36,117.4691711,XD
199-D5-103,9/21/2023 20:59:36,117.4687654,XD
199-D5-103,9/21/2023 21:59:36,117.4706991,XD
199-D5-103,9/21/2023 22:59:36,117.4707061,XD
199-D5-103,9/21/2023 23:59:36,117.4682887,XD
199-D5-103,9/22/2023 0:59:36,117.4687654,XD
199-D5-103,9/22/2023 1:59:36,117.4688928,XD
199-D5-103,9/22/2023 2:59:36,117.4706817,XD
199-D5-103,9/22/2023 3:59:36,117.4678108,XD
199-D5-103,9/22/2023 4:59:36,117.4687974,XD
199-D5-103,9/22/2023 5:59:36,117.4687654,XD
199-D5-103,9/22/2023 6:59:37,117.4687654,XD
199-D5-103,9/22/2023 7:59:37,117.4687654,XD
199-D5-103,9/22/2023 8:59:37,117.4708024,XD
199-D5-103,9/22/2023 9:59:37,117.471821,XD
199-D5-103,9/22/2023 10:59:37,117.4692747,XD
199-D5-103,9/22/2023 11:59:37,117.4702931,XD
199-D5-103,9/22/2023 12:59:37,117.4687654,XD
199-D5-103,9/22/2023 13:59:37,117.470771,XD
199-D5-103,9/22/2023 14:59:37,117.470771,XD
199-D5-103,9/22/2023 15:59:37,117.4689711,XD
199-D5-103,9/22/2023 16:59:37,117.4700072,XD
199-D5-103,9/22/2023 17:59:37,117.4697911,XD
199-D5-103,9/22/2023 18:59:38,117.469784,XD
199-D5-103,9/22/2023 19:59:38,117.4687654,XD
199-D5-103,9/22/2023 20:59:38,117.4697804,XD
199-D5-103,9/22/2023 21:59:38,117.4718177,XD
199-D5-103,9/22/2023 22:59:38,117.4708036,XD
199-D5-103,9/22/2023 23:59:38,117.4717735,XD
199-D5-103,9/23/2023 0:59:38,117.4697722,XD
199-D5-103,9/23/2023 1:59:38,117.4704211,XD
199-D5-103,9/23/2023 2:59:38,117.469784,XD
199-D5-103,9/23/2023 3:59:38,117.470803,XD
199-D5-103,9/23/2023 4:59:38,117.469784,XD
199-D5-103,9/23/2023 5:59:38,117.4708024,XD
199-D5-103,9/23/2023 6:59:39,117.4687617,XD
199-D5-103,9/23/2023 7:59:39,117.4692735,XD
199-D5-103,9/23/2023 8:59:39,117.469784,XD
199-D5-103,9/23/2023 9:59:39,117.4707948,XD
199-D5-103,9/23/2023 10:59:39,117.4687974,XD
199-D5-103,9/23/2023 11:59:39,117.4702931,XD
199-D5-103,9/23/2023 12:59:39,117.4708024,XD
199-D5-103,9/23/2023 13:59:39,117.470166,XD
199-D5-103,9/23/2023 14:59:39,117.469784,XD
199-D5-103,9/23/2023 15:59:39,117.4689596,XD
