NAME,WELL_ID,TYPE,STATUS,TD,BOH,ZCOORDS,YCOORDS,XCOORDS,OU
C6823,C6823,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6824,C6824,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6825,C6825,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6827,C6827,CANCELLED SITE,DRILLING CANCELLED,,,217.59,137118.9,567279.71,200-Z-1
C6828,C6828,CANCELLED SITE,DRILLING CANCELLED,,,217.61,137119.52,567280.26,200-Z-1
C6829,C6829,CANCELLED SITE,DRILLING CANCELLED,,,219.99,136719.98,567646.09,200-Z-1
C6830,C6830,CANCELLED SITE,DRILLING CANCELLED,,,220.13,136732.02,567654.5,200-Z-1
C6831,C6831,CANCELLED SITE,DRILLING CANCELLED,,,,135989,566455,200-Z-1
C6832,C6832,CANCELLED SITE,DRILLING CANCELLED,,,207.21,135989.45,566460.43,200-Z-1
C6833,C6833,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6835,C6835,BORING,DECOMMISSIONED-V,44,,205.24,134258.7,566983.95,200-UP-1
C6836,C6836,BORING,CANDIDATE FOR DECOMMISSIONING,82,55.64,201.69,134672.08,566341.49,200-UP-1
C6837,C6837,BORING,CANDIDATE FOR DECOMMISSIONING,87,65.49,201.21,134680.58,566212.99,200-UP-1
C6838,C6838,BORING,CANDIDATE FOR DECOMMISSIONING,98.4,98.4,201.26,134640.17,566254.14,200-UP-1
C6839,C6839,BORING,CANDIDATE FOR DECOMMISSIONING,82,78.74,201.46,134648.72,566322.03,200-UP-1
C6840,C6840,BORING,CANDIDATE FOR DECOMMISSIONING,82,88.44,201.57,134693.09,566202.88,200-UP-1
C6841,C6841,BORING,CANDIDATE FOR DECOMMISSIONING,82,71.96,201.49,134611.68,566286.29,200-UP-1
C6842,C6842,BORING,CANDIDATE FOR DECOMMISSIONING,82,49,201.44,134630.03,566305.92,200-UP-1
C6843,C6843,BORING,CANDIDATE FOR DECOMMISSIONING,82,68.73,201.57,134598.84,566301.57,200-UP-1
C6844,C6844,BORING,CANDIDATE FOR DECOMMISSIONING,82,90.9,201.72,134577.89,566319.02,200-UP-1
C6845,C6845,BORING,CANDIDATE FOR DECOMMISSIONING,82,45.7,201.59,134560.77,566336.09,200-UP-1
C6846,C6846,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6847,C6847,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6848,C6848,BORING,DECOMMISSIONED-V,25,,190.43,137578.56,573842.49,200-BP-5
C6849,C6849,BORING,DECOMMISSIONED-V,25,,190.28,137581.13,573844.14,200-BP-5
C6850,C6850,BORING,DECOMMISSIONED-V,25,,190.6,137585.23,573835.38,200-BP-5
C6851,C6851,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6852,C6852,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6853,C6853,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6854,C6854,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6855,C6855,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6856,C6856,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6857,C6857,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6858,C6858,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6859,C6859,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6860,C6860,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6861,C6861,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6862,C6862,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6863,C6863,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6864,C6864,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6865,C6865,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6866,C6866,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6867,C6867,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6868,C6868,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6869,C6869,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6870,C6870,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6871,C6871,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6872,C6872,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6873,C6873,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6874,C6874,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6875,C6875,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6876,C6876,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6877,C6877,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6878,C6878,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6879,C6879,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6880,C6880,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6881,C6881,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6882,C6882,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6883,C6883,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6884,C6884,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6885,C6885,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6886,C6886,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6887,C6887,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6888,C6888,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6889,C6889,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6890,C6890,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6891,C6891,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6892,C6892,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6893,C6893,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6894,C6894,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6895,C6895,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6896,C6896,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6897,C6897,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6898,C6898,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6899,C6899,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6900,C6900,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6901,C6901,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6902,C6902,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6903,C6903,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6904,C6904,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6905,C6905,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6906,C6906,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6907,C6907,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6908,C6908,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6909,C6909,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6910,C6910,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6911,C6911,GROUNDWATER WELL,DECOMMISSIONED-V,216,,214.77,136401.63,573467.22,200-BP-5
C6913,C6913,INSTRUMENT BORING,IN-USE,103.5,,205.716,136413.557,566792.015,200-Z-1
C6914,C6914,BORING,DECOMMISSIONED-V,100,,205.595,136413.012,566792.222,200-Z-1
C6915,C6915,INSTRUMENT BORING,IN-USE,106,,205.799,136403.538,566785.836,200-Z-1
C6916,C6916,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6917,C6917,INSTRUMENT BORING,IN-USE,104.5,,205.853,136377.509,566795.314,200-Z-1
C6918,C6918,VADOSE WELL,DECOMMISSIONED-V,104,,205.68,136378.191,566795.088,200-Z-1
C6919,C6919,INSTRUMENT BORING,IN-USE,106.5,,205.747,136363.922,566774.024,200-Z-1
C6920,C6920,VADOSE WELL,DECOMMISSIONED-V,104,,205.554,136363.857,566774.64,200-Z-1
C6921,C6921,INSTRUMENT BORING,IN-USE,105.5,,205.47,136363.715,566731.666,200-Z-1
C6922,C6922,VADOSE WELL,DECOMMISSIONED-V,102,,205.334,136363.823,566732.461,200-Z-1
C6923,C6923,INSTRUMENT BORING,IN-USE,105,,205.238,136389.065,566718.04,200-Z-1
C6924,C6924,VADOSE WELL,DECOMMISSIONED-V,98.5,,205.127,136389.09,566718.976,200-Z-1
C6925,C6925,INSTRUMENT BORING,IN-USE,103.5,,205.506,136432.616,566746.646,200-Z-1
C6926,C6926,VADOSE WELL,DECOMMISSIONED-V,100,,205.36,136432.588,566747.559,200-Z-1
C6927,C6927,INSTRUMENT BORING,IN-USE,108,,205.648,136431.508,566764.802,200-Z-1
C6928,C6928,BORING,DECOMMISSIONED-V,105,,205.49,136431.4,566765.782,200-Z-1
C6929,C6929,INSTRUMENT BORING,DECOMMISSIONED-V,102,,204.274,136412.1,566804.28,200-Z-1
C6930,C6930,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6931,C6931,INSTRUMENT BORING,DECOMMISSIONED-V,99.5,,204.714,136375.9,566804.489,200-Z-1
C6932,C6932,BORING,DECOMMISSIONED-V,98,,204.651,136375.8,566803.819,200-Z-1
C6933,C6933,INSTRUMENT BORING,DECOMMISSIONED-V,104,,204.688,136358.3,566774.175,200-Z-1
C6934,C6934,BORING,DECOMMISSIONED-V,100,,204.704,136357.4,566774.5,200-Z-1
C6935,C6935,INSTRUMENT BORING,DECOMMISSIONED-V,102.5,,204.628,136354.7,566732.118,200-Z-1
C6936,C6936,CANCELLED SITE,DRILLING CANCELLED,,,,,,
C6937,C6937,CANCELLED SITE,DRILLING CANCELLED,,,204.508,136387.798,566711.364,200-Z-1
C6938,C6938,CANCELLED SITE,DRILLING CANCELLED,,,,,,
