NAME,XCOORDS,YCOORDS,ZCOORDS
299-E25-220,576390.51,135876.79,NA
299-E25-221,576331.72,135495.11,NA
299-E25-222,NA,NA,NA
299-E25-223,NA,NA,NA
299-E25-224,NA,NA,NA
299-E25-225,NA,NA,NA
299-E25-226,NA,NA,NA
299-E25-227,NA,NA,NA
299-E25-228,NA,NA,NA
299-E25-229,NA,NA,NA
299-E25-23,576255.75,135467.22,208.39
299-E25-230,NA,NA,NA
299-E25-231,NA,NA,NA
299-E25-232,NA,NA,NA
299-E25-233,NA,NA,NA
299-E25-234,NA,NA,NA
299-E25-235,576120.43,135693.61,NA
299-E25-236,575327.99,135965.34,212.58
299-E25-237,575323.84,135965.27,212.62
299-E25-238,576128.6,136092.16,203.06
299-E25-239,575910.27,135899.39,205.05
299-E25-24,576193.87,135520.84,208.21
299-E25-240,NA,NA,NA
299-E25-241,576172.75,136183.61,199.4
299-E25-242,576234.55,136257.75,196.8
299-E25-243,575954.22,135613.8,206.2
299-E25-244,575806.29,135680.77,207.2
299-E25-245,575768,135700,206.5
299-E25-246,575856.2,135654,206.7
299-E25-247,575908,135656,206.5
299-E25-25,576588.88,135984.4,205.13
299-E25-26,575907.5,135912.86,204.84
299-E25-27,576136.45,135633.9,207.15
299-E25-28,576011.77,136111.69,203
299-E25-29,575953.66,135729.16,206.16
299-E25-29P,575953.66,135729.16,206.21
299-E25-29Q,575953.66,135729.16,206.14
299-E25-3,575580.34,135670.35,212.24
299-E25-30,576208.35,135589.91,207.78
299-E25-30P,576208.35,135589.91,207.77
299-E25-30Q,576208.35,135589.91,207.69
299-E25-31,575948.01,135772.25,206.64
299-E25-32,576382.42,136044.33,205.31
299-E25-32B,576382.3,136044.3,205.3
299-E25-32P,576382.42,136044.33,205.31
299-E25-32Q,576382.42,136044.33,205.31
299-E25-33,575992.03,135713.01,205.29
299-E25-34,576019.03,136100.01,203.11
299-E25-35,575708.33,135864.68,206.63
299-E25-36,575403.61,135566.37,216.73
299-E25-37,575948.97,135818.07,206.34
299-E25-38,576034.74,135694.87,206.37
299-E25-39,576581.88,135837.27,205.65
299-E25-4,575648.82,136169.11,202.72
299-E25-40,575464.67,136212.31,203.99
299-E25-41,575466.06,136145.92,205.68
299-E25-42,575622.8,135887.6,209.33
299-E25-43,576132.3,136251.5,199.14
299-E25-44,576109.94,135656.63,206.84
299-E25-45,576185.95,135659.7,207.8
299-E25-46,575359.72,135963.5,212.79
299-E25-47,575778.95,135931.54,206.38
299-E25-48,575623.85,135815.69,208.98
299-E25-49,576291.7,135668.33,207.88
299-E25-5,575681.23,136184.93,202.23
299-E25-50,576399.05,135681.64,207.55
299-E25-51,575413.38,136089.76,211.72
299-E25-52,575278.6,135574.4,217.33
299-E25-53,575568.42,135614.79,213.23
299-E25-54,575512.44,136043.47,207.44
299-E25-55,575369.17,136050.83,210.99
299-E25-56,575337.65,136066.76,210.86
299-E25-57,575394.96,136101.62,210.52
299-E25-58,575402.68,136029.42,210.68
299-E25-59,NA,NA,NA
299-E25-6,575683.76,136163.97,202.6
299-E25-60,NA,NA,NA
299-E25-61,575331.07,136085.45,210.81
299-E25-62,575337.72,136073.03,211.4
299-E25-63,575333.15,136064.19,210.92
299-E25-64,NA,NA,NA
299-E25-65,NA,NA,NA
299-E25-66,575342.33,136083.77,210.76
299-E25-67,575354.62,136088.61,210.63
299-E25-68,575364.96,136082.46,210.64
299-E25-69,575368.69,136073.13,210.55
299-E25-7,575745.6,136197.86,202.03
299-E25-70,575360.22,136060.95,210.74
299-E25-71,575347.28,136060.59,210.97
299-E25-72,575373.01,136083.34,210.55
299-E25-73,575384.69,136088.95,210.61
299-E25-74,575395.8,136083.14,210.45
299-E25-75,575398.78,136070.75,210.51
299-E25-76,575391.47,136061.13,210.55
299-E25-77,575377.52,136060.93,210.76
299-E25-78,575389.51,136056.75,210.83
299-E25-79,575398.73,136048.72,210.77
299-E25-8,575814.82,136190.03,202.47
299-E25-80,575397.2,136035.48,210.7
299-E25-81,575387.12,136028.81,210.92
299-E25-82,575374.61,136031.79,211.13
299-E25-83,575368.47,136041.84,211.28
299-E25-84,575373.59,136056.67,211.53
299-E25-85,575361.6,136031.14,211.28
299-E25-86,575349.7,136028.6,211.5
299-E25-87,575339.83,136036.45,211.44
299-E25-88,575339.81,136049.33,211.33
299-E25-89,575347.7,136056.57,211.07
299-E25-9,575914.14,136219.63,201.44
299-E25-90,575363.07,136053.56,210.81
299-E25-91,575336.42,136045.33,211.51
299-E25-92,575332.47,136032.72,211.41
299-E25-93,575471.51,136022.09,208.04
299-E25-94,575409.17,136012.43,211.31
299-E25-95,575915.88,135627.08,206.83
299-E25-96,NA,NA,NA
299-E25-97,575329.1,136055.6,211.17
299-E25-98,575341.88,136063.94,210.88
299-E25-99,575428.62,136217.14,208.63
299-E26-1,575231.01,137091.95,189.13
299-E26-10,575588.99,137023.49,184.41
299-E26-11,576179.95,137134.6,183.88
299-E26-12,576197.7,136383.2,193.31
299-E26-13,576199.3,136528.6,185.43
299-E26-14,575786.45,137264.5,183.22
299-E26-15,575926.46,137051.44,183.18
299-E26-2,575973.13,136408.77,194.78
299-E26-3,575853.54,136384.34,196.56
299-E26-4,575733.96,136360.88,198.57
299-E26-5,575614.41,136337.76,199.58
299-E26-51,575600.2,136348.41,199.52
299-E26-52,575620.97,136372.99,198.41
299-E26-53,575688.16,136387.34,199.35
299-E26-54,575735.39,136394.85,198.36
299-E26-55,575807.36,136409.57,196.82
299-E26-56,575628.9,136330.96,199.6
299-E26-57,575693.48,136343.42,199.17
299-E26-58,575743.2,136353.58,198.9
299-E26-59,575812.9,136367.07,198.02
299-E26-6,575459.83,136397.86,199.8
299-E26-60,575623.02,136353.35,199.37
299-E26-61,575738,136375.7,198.04
299-E26-62,575856.4,136399.69,196.04
299-E26-63,575975.6,136422.48,193.96
299-E26-64,575695.27,136328.36,198.63
299-E26-65,575621.57,136394.14,197.06
299-E26-66,575686.34,136402.24,196.73
299-E26-67,575734.18,136406.95,196.68
299-E26-68,575681.69,136447.57,195.15
299-E26-69,575728.92,136433.95,194.98
299-E26-7,575673.16,136373.29,198.26
299-E26-70,575685.16,136414.92,195.82
299-E26-71,575689.52,136376.83,198.73
299-E26-72,575854.36,136408.56,195.74
299-E26-73,575973.25,136432.68,194.08
299-E26-74,575690.87,136366.09,198.6
299-E26-75,575682.5,136431.61,195.49
299-E26-76,575652.13,136377.75,198.75
299-E26-77,575579.03,137129.97,184
299-E26-78,575755.36,136987.38,182.2
299-E26-79,575827.88,137051.5,182.35
299-E26-8,575522.23,136687.22,189.82
299-E26-80,576271.35,136335.59,194
299-E26-81,137051.59,575697.92,183.52
299-E26-82,576316.19,136439.28,188.3
299-E26-9,575576.13,137133.11,184.85
299-E27-1,574515.1,136536.81,209.06
299-E27-10,575100.29,137052.48,191.43
299-E27-100,575154.4,136603.29,197.7
299-E27-101,575099.88,136583.02,198.2
299-E27-102,575110.27,136572.59,198.17
299-E27-103,575082.74,136566.88,199.31
299-E27-104,575087.03,136579.64,198.55
299-E27-105,575127.3,136578.53,198.15
299-E27-106,575110.03,136602.67,198.08
299-E27-107,575144.62,136625.96,197.65
299-E27-108,575153.5,136616.43,197.58
299-E27-109,575124.87,136612.06,197.94
299-E27-11,574652.93,137062.73,197.16
299-E27-115,575145.64,136537.41,198.28
299-E27-116,575149.65,136533.87,198.21
299-E27-117,575149.13,136540.21,198.17
299-E27-118,575153.24,136536.58,198.19
299-E27-119,575153.36,136532.82,198.27
299-E27-12,575054.13,136583.53,202.54
299-E27-120,575029.7,136519,NA
299-E27-121,575023.6,136540.4,NA
299-E27-122,575063.3,136540.5,NA
299-E27-123,NA,NA,NA
299-E27-124,575108.3,136635.1,NA
299-E27-125,575142.34,136624.71,197.7
299-E27-126,574442.85,136338.44,NA
299-E27-127,574442.89,136323.2,NA
299-E27-128,574442.85,136338.13,NA
299-E27-129,574430.73,136310.97,NA
299-E27-13,575064.91,136489.22,204.91
299-E27-130,574431.61,136323.17,NA
299-E27-131,574418.55,136309.11,NA
299-E27-132,574418.47,136336.84,NA
299-E27-133,574584.8,136307.71,210.17
299-E27-135,575156.15,136578.34,198.45
299-E27-136A,NA,NA,NA
299-E27-136B,NA,NA,NA
299-E27-136C,NA,NA,NA
299-E27-136D,NA,NA,NA
299-E27-136E,NA,NA,NA
299-E27-136F,NA,NA,NA
299-E27-136G,NA,NA,NA
299-E27-136H,NA,NA,NA
299-E27-136I,NA,NA,NA
299-E27-136J,NA,NA,NA
299-E27-136K,NA,NA,NA
299-E27-137,574471.59,136636.57,NA
299-E27-137B,574332.45,136625.32,208.79
299-E27-138,574621.23,136530.33,NA
299-E27-139,574254.26,136983.38,NA
299-E27-14,575217.34,136498.24,201.75
299-E27-140,574484.53,136365.37,NA
299-E27-141,574696.26,136951.1,NA
299-E27-142,575181.03,136344.49,NA
299-E27-143,575209.37,136343.04,NA
299-E27-144,575193.29,136321.06,NA
299-E27-145,575243.56,136323.33,NA
299-E27-146,575272.6,136294.46,NA
299-E27-147,575316.67,136333.9,NA
299-E27-148,NA,NA,NA
299-E27-149,574739.86,137050.28,NA
299-E27-15,575095.25,136630.35,200.02
299-E27-150,574703.8,137085.52,NA
299-E27-151,574717.3,137053.87,NA
299-E27-152,NA,NA,NA
299-E27-153,NA,NA,NA
299-E27-154,574941.55,136966.43,NA
299-E27-155,575003.11,136429.08,208.51
299-E27-156,NA,NA,NA
299-E27-157,NA,NA,NA
299-E27-16,574179.23,137164.85,199.86
299-E27-17,574547.31,137122.01,194.48
299-E27-18,574299.61,137119.29,199.18
299-E27-19,574355.07,137103.59,199.39
299-E27-2,575254.17,136341.95,204.15
299-E27-20,575067.36,136455.88,205.44
299-E27-21,575145.03,136407.21,205.72
299-E27-22,575185.1,136685.33,193.37
299-E27-23,575069.46,136452.23,206.56
299-E27-24,575212.03,136436.28,203.55
299-E27-25,575361.99,136709.23,187.74
299-E27-26,575218.04,136624.88,195.24
299-E27-27,NA,NA,NA
299-E27-28,NA,NA,NA
299-E27-3,575108.93,136284.22,209.26
299-E27-3O,575108.93,136284.22,NA
299-E27-3P,575108.93,136284.22,NA
299-E27-4,575032.02,136497.92,205.56
299-E27-40,575003.31,136511.99,204.7
299-E27-5,574688.67,136306.46,209.78
299-E27-51,575155.57,136568.86,197.95
299-E27-52,575162.73,136618.7,197.71
299-E27-53,575093.53,136598.34,198.75
299-E27-54,575204.73,136519.89,199.84
299-E27-55,575148.52,136491.33,200.43
299-E27-56,575205.48,136575.84,197.65
299-E27-57,575083.31,136555.5,200.65
299-E27-58,575148.09,136503.89,198.39
299-E27-59,575161.22,136490.94,198.5
299-E27-6,575245.06,136332.48,205.63
299-E27-60,575171.21,136512.48,198.11
299-E27-61,575157.78,136516.99,198.26
299-E27-62,575104.04,136590.05,198.14
299-E27-63,575126.35,136600.46,197.95
299-E27-64,575117.87,136576.36,198.16
299-E27-65,575137.29,136539.29,198.38
299-E27-66,575127.66,136516.08,198.94
299-E27-67,575149.31,136536.73,198.23
299-E27-68,575149.34,136557.04,198.08
299-E27-69,575170.99,136536,198.03
299-E27-7,575220.59,136619.4,194.53
299-E27-70,575172.44,136557.03,197.97
299-E27-71,575172.08,136578.28,197.8
299-E27-72,575192.54,136579.59,197.64
299-E27-73,575191.28,136558.32,197.89
299-E27-74,575209.78,136559.49,197.69
299-E27-75,575218.1,136547.36,197.6
299-E27-76,575210.55,136534.82,197.82
299-E27-77,575195.2,136536.26,197.9
299-E27-78,575190.4,136547.27,197.9
299-E27-79,575153.51,136525.59,198.2
299-E27-8,574759.08,137044.17,195.49
299-E27-80,575146.14,136512.57,198.34
299-E27-81,575174.95,136547.15,198.02
299-E27-82,575161.03,136532.57,198.08
299-E27-83,575146.58,136547.06,198.2
299-E27-84,575197.02,136569.1,197.64
299-E27-85,575168.81,136568.82,197.97
299-E27-86,575181.83,136582.49,197.58
299-E27-87,575124.35,136562.32,198.17
299-E27-88,575133.11,136553.96,198.15
299-E27-89,575124.52,136535.64,198.78
299-E27-9,574917.64,137040.9,192.29
299-E27-90,575112.76,136533.57,198.72
299-E27-91,575104.86,136541.3,198.59
299-E27-92,575103.89,136552.55,198.35
299-E27-93,575111.8,136558.37,198.26
299-E27-94,575150.01,136578.82,197.95
299-E27-95,575139.65,136582.98,197.98
299-E27-96,575165.4,136604.2,197.66
299-E27-97,575174.07,136596.51,197.76
299-E27-98,575161.12,136576.18,197.95
299-E27-99,575145.59,136596.86,197.84
299-E28-1,573933.39,136732.6,209.84
299-E28-10,573755.54,136890.29,207.56
299-E28-11,573304.94,136432.12,215.48
299-E28-12,573162.99,136428.68,216.89
299-E28-13,573083.64,136484.87,216.31
299-E28-14,573848.34,136551.33,212.76
299-E28-15,573304.56,136456.61,215.46
299-E28-16,573136.74,136562.63,215.42
299-E28-17,573461.2,136331.68,216.07
299-E28-18,573104.07,136767.77,212.11
299-E28-19,573064.73,136682.63,213.42
299-E28-2,573704.52,136863.87,208.55
299-E28-20,573069.73,136798.99,211.36
299-E28-21,573038.44,136829.63,210.88
299-E28-22,574040.89,136321.45,214.53
299-E28-23,573781.89,136730.74,210.17
299-E28-24,573785.43,136727.76,210.18
299-E28-25,573776.92,136736.73,210.02
299-E28-26,572941.55,137024.01,210.57
299-E28-27,573226.78,137070.06,208.46
299-E28-28,572804.35,137108.25,210.35
299-E28-29,573781.06,136732,210.19
299-E28-3,573708.82,136607.31,212.19
299-E28-30,573140.34,136550.79,215.89
299-E28-31,573358.37,136608.9,213.12
299-E28-32,573449.93,136392.19,215.51
299-E28-33,573119,136991,208.3
299-E28-34,573971.5,137075.02,202.44
299-E28-35,573224.9,136989,208.2
299-E28-4,573998.75,136513.15,211.78
299-E28-5,574033.84,136856.66,206.19
299-E28-50,573858.22,136842.79,208.38
299-E28-51,573468.57,136402.99,215.45
299-E28-52,573554.9,136371.84,214.42
299-E28-53,573855.22,136814.29,209.19
299-E28-54,573848.67,136813.26,209.17
299-E28-55,573848.48,136821.02,209.07
299-E28-56,573861.54,136851.62,208.13
299-E28-57,573843.12,136851.37,208.34
299-E28-58,573865.76,136877.87,207.74
299-E28-59,573839.56,136877.84,207.98
299-E28-6,573782.41,136388.39,214.4
299-E28-60,573852.87,136885.8,207.48
299-E28-61,573856.18,136821.09,209.07
299-E28-62,573847.29,136841.26,208.45
299-E28-63,573127.61,136581.65,214.42
299-E28-64,573127.7,136584.02,214.42
299-E28-65,573127.55,136600.46,214.42
299-E28-66,573127.34,136618.53,214.12
299-E28-67,573847.32,136856.6,208.33
299-E28-68,573858.39,136857.57,208.15
299-E28-69,573112.46,136583.98,214.42
299-E28-7,573794.2,136719.12,210.31
299-E28-70,573112.42,136599.22,214.42
299-E28-71,573112.37,136614.46,214.42
299-E28-72,573803.4,137362.8,NA
299-E28-73,573770.13,136712.25,210
299-E28-74,573770.16,136703.36,210.12
299-E28-75,573127.22,136766.87,211.94
299-E28-76,573141.21,136609.87,NA
299-E28-77,573646.08,136500.15,NA
299-E28-78,573649.1,136509.3,NA
299-E28-79,573144.6,136355.1,NA
299-E28-8,573698.1,137074.3,204.82
299-E28-80,573084.8,136401.8,NA
299-E28-81,573178,136395.7,NA
299-E28-82,573191,136317.1,NA
299-E28-83,573319.2,136320.3,NA
299-E28-84,573116.11,136767.36,211.95
299-E28-85,573094.73,136788.72,211.73
299-E28-86,573020.95,136865.35,210.58
299-E28-87,573040.37,136845.84,210.72
299-E28-88,573062.55,136823.93,211.16
299-E28-89,573083.65,136802.68,211.35
299-E28-9,573096.47,136587.21,214.63
299-E28-90,573105.23,136769.27,NA
299-E28-91,573029.79,136853.44,210.85
299-E28-92A,573661.4,136411.5,NA
299-E28-93,NA,NA,NA
299-E28-94,572911.52,136808.2,211.25
299-E28-95,572884.73,136442.07,215.79
299-E28-96,NA,NA,NA
299-E29-1,572824.14,136278.77,217.6
299-E29-51,NA,NA,NA
299-E29-52,572833.68,136311.53,216.8
299-E29-53,572835.62,136318.14,NA
299-E29-54,573467.15,136403.12,215.7
299-E32-1,572611.6,137645.47,201
299-E32-10,572951.13,137741.69,195.45
299-E32-2,572648.02,137467.5,205.32
299-E32-3,572600.61,137383.99,207.29
299-E32-4,572603.74,137187.21,210.14
299-E32-5,572599.69,137285.12,209.01
299-E32-6,572600.4,137515.1,204.45
299-E32-7,572600.38,137647.05,201.7
299-E32-8,572663.39,137741.47,197.8
299-E32-9,572795.11,137741.69,197.1
299-E33-10,573255.5,137258.18,206.35
299-E33-100,573573.84,137541.58,198.68
299-E33-101,573665.92,137511.3,198.95
299-E33-102,573645.76,137501.23,199.04
299-E33-103,573665.94,137519.26,198.71
299-E33-104,573665.86,137542.47,198.41
299-E33-105,573645.69,137530.85,198.66
299-E33-106,573634.94,137480.2,199.21
299-E33-107,573635.11,137456.67,199.38
299-E33-108,573615.1,137471.3,199.87
299-E33-109,573634.82,137511.27,198.98
299-E33-11,573901.32,137635.8,190.12
299-E33-110,573634.93,137488.15,199.12
299-E33-111,573614.76,137499.6,198.9
299-E33-112,573634.7,137542.28,198.42
299-E33-113,573634.77,137519.24,198.86
299-E33-114,573614.98,137530.74,198.62
299-E33-115,573603.83,137479.98,198.94
299-E33-116,573603.91,137456.93,199.17
299-E33-117,573583.76,137468.42,199.22
299-E33-118,573603.75,137511.24,199.01
299-E33-119,573603.8,137488,198.85
299-E33-12,573780.54,137632.23,191.04
299-E33-120,573583.77,137501.86,199.03
299-E33-121,573584.44,137525.31,198.7
299-E33-122,573607.73,137522.52,198.51
299-E33-123,573598.42,137543.58,198.27
299-E33-124,573572.83,137456.88,199.17
299-E33-125,573554.74,137475.67,199.03
299-E33-126,573572.77,137511.59,199.02
299-E33-127,573569.4,137486.36,199.04
299-E33-128,573553.24,137503.5,199.01
299-E33-129,573668.09,137356.69,200.92
299-E33-13,573706.48,137584.38,192.54
299-E33-130,573652.27,137336.03,200.98
299-E33-131,573652.2,137358.67,200.8
299-E33-132,573679.19,137354.73,200.86
299-E33-133,573686.2,137344.39,200.61
299-E33-134,573686.25,137332.28,200.87
299-E33-135,573678.68,137320.06,201.17
299-E33-136,573667.95,137344.32,200.98
299-E33-137,573661.82,137338.28,200.9
299-E33-138,573698.36,137350.54,199.9
299-E33-139,573698.45,137338.36,200.16
299-E33-14,573985.61,137567.21,189.85
299-E33-140,573692.53,137320.39,200.84
299-E33-141,573698.31,137362.74,199.66
299-E33-142,573686.12,137368.7,199.98
299-E33-143,573661.91,137332.14,201.15
299-E33-144,573667.98,137326.08,201.14
299-E33-145,573671.59,137347.51,200.92
299-E33-146,573675.56,137338.3,201.08
299-E33-147,573805.3,137280.91,200.41
299-E33-148,573797.71,137262.57,200.48
299-E33-149,573816.01,137255.03,200.61
299-E33-15,573810.28,137540.69,192.21
299-E33-150,573596.55,137362.03,201.74
299-E33-151,573596.6,137333.73,200.9
299-E33-152,573587.39,137339.28,200.88
299-E33-153,573580.2,137382.79,200.39
299-E33-154,573574.04,137366,200.61
299-E33-155,573557.8,137368.23,200.72
299-E33-156,573557.65,137386.95,200.44
299-E33-157,573629.49,137361.74,200.81
299-E33-158,573638.01,137356.97,200.75
299-E33-159,573642.15,137347.21,200.88
299-E33-16,573791.69,137465.29,195.7
299-E33-160,573637.79,137337.98,200.91
299-E33-161,573629.49,137332.98,201.03
299-E33-162,573617.32,137354.13,200.77
299-E33-163,573629.35,137391.56,200.37
299-E33-164,573637.74,137387.31,200.42
299-E33-165,573637.59,137368.41,200.65
299-E33-166,573617.27,137384.53,201.39
299-E33-167,573576.89,137326.3,201.09
299-E33-168,573576.96,137307.2,201.21
299-E33-169,573558.02,137307.15,201.23
299-E33-17,573878.51,137467.18,193.56
299-E33-170,573557.99,137326.15,201.17
299-E33-171,573576.87,137337.69,200.94
299-E33-172,573560.77,137335.47,201.12
299-E33-173,573579.05,137340.5,200.84
299-E33-174,573555.74,137353.7,200.89
299-E33-175,573557.95,137356.73,200.85
299-E33-176,573668.36,137478.3,199.27
299-E33-177,573666.03,137456.96,199.41
299-E33-178,573649.82,137459.29,199.46
299-E33-179,573884.91,137298.65,199.93
299-E33-18,573779.16,137386.06,199.71
299-E33-180,573874.42,137285.94,199.91
299-E33-181,573864.59,137287.3,200.02
299-E33-182,573857.46,137298.45,199.98
299-E33-183,573865.2,137310.96,199.85
299-E33-184,573880.89,137338.74,199.47
299-E33-185,573885.15,137326.8,199.67
299-E33-186,573870.1,137315.48,199.82
299-E33-187,573858.15,137326.82,199.61
299-E33-188,573865.53,137341.31,199.54
299-E33-189,573850.36,137338.72,199.53
299-E33-19,573847.63,137422.65,199.33
299-E33-190,573854.19,137326.57,199.69
299-E33-191,573842.16,137315.46,200.48
299-E33-192,573833.32,137340.73,199.57
299-E33-193,573824.4,137296.33,200.03
299-E33-194,573815.39,137285.75,200.5
299-E33-195,573800.86,137288.72,200.23
299-E33-196,573796.68,137298.36,200.14
299-E33-197,573820.49,137338.01,199.65
299-E33-198,573811.86,137315.52,200.74
299-E33-199,573795.89,137328.84,199.74
299-E33-1A,573632.34,137614.03,193.68
299-E33-1B,NA,NA,NA
299-E33-2,573617,137641.27,193.58
299-E33-20,573847.59,137397.91,199.15
299-E33-200,573803.64,137339.37,199.69
299-E33-201,573789.54,137338.43,199.66
299-E33-202,573781.06,137315.52,200.35
299-E33-203,573770.36,137318.9,199.9
299-E33-204,573770.36,137338.41,199.76
299-E33-205,573633.38,137406.22,200.33
299-E33-206,573608.87,137475.13,199.07
299-E33-207,573597.7,137485.45,198.87
299-E33-208,573609.23,137506.31,199.99
299-E33-209,573598.29,137514.56,199.74
299-E33-21,573474.46,137293.2,204.04
299-E33-210,573659.93,137516.98,198.84
299-E33-211,573671.22,137524.39,198.7
299-E33-212,573822.04,137273.92,200.42
299-E33-213,573791.59,137273.75,200.35
299-E33-214,573779.32,137280.64,200.93
299-E33-215,573767.2,137267.82,200.69
299-E33-216,573772.84,137256.28,200.79
299-E33-217,573765.17,137298.15,200.4
299-E33-218,573840.41,137284.16,200.71
299-E33-219,573854.66,137267.9,200.48
299-E33-22,573624.74,137660.79,193.39
299-E33-220,573886.86,137268.07,200.29
299-E33-221,573841.26,137252.71,200.7
299-E33-222,573597.97,137303.1,201.28
299-E33-223,573581.78,137316.82,201.12
299-E33-224,573628.38,137301.44,202.18
299-E33-225,573611.92,137316.16,201.45
299-E33-226,573642.7,137316.19,201.25
299-E33-227,573672.64,137504.4,198.99
299-E33-228,573666.92,137487.93,199.13
299-E33-229,573664.89,137365.18,200.78
299-E33-23,573617.06,137695.13,192.82
299-E33-230,NA,NA,NA
299-E33-231,573597.16,137391.3,200.34
299-E33-232,573566.75,137391.35,200.37
299-E33-233,573609.14,137371.58,200.49
299-E33-234,573611.78,137341.65,201.31
299-E33-235,573605.6,137334.84,200.96
299-E33-236,573587.29,137356.72,200.73
299-E33-237,573581.92,137347.19,200.84
299-E33-238,573658.14,137391.88,200.46
299-E33-239,573672.72,137379.36,200.62
299-E33-24,573493.53,137578.53,195.47
299-E33-240,573673.53,137521.78,198.72
299-E33-241,573672.66,137511.29,198.84
299-E33-242,573653.51,137516.59,199.41
