Well ID,PlantFlow,PlantChrome,HXRunTime,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE21,HE22,HE23,HE24,HE25,HE26,HE27,HE28,HE29,HE30,HE31,HE32,HE33,HE34,HE35,HE36,HE37,HE38,HE39,HE40,HE41,HE42,HE43,HE44,HE45,HE46,HE47,HE48,HE49,HE50,HJ01,HJ02,HJ03,HJ04,HJ05,HJ06,HJ07,HJ08,HJ09,HJ10,HJ11,HJ12,HJ13,HJ14,HJ15,HJ16,HJ17,HJ18,HJ19,HJ21,HJ22,HJ23,HJ24,HJ25,TK-H3,TK-H5,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE22,HE23,HE24,HE25,HE26,HE27,HE28,HE29,HE30,HE31,HE32,HE33,HE34,HE35,HE36,HE37,HE38,HE39,HE40,HE41,HE42,HE43,HE44,HE45,HE46,HE47,HE48,HE49,HE50,LJ01,LJ02,LJ03,LJ04,LJ05,LJ06,LJ07,LJ08,LJ09,LJ10,LJ11,LJ12,LJ13,LJ14,LJ15,LJ16,HJ17,HJ18,HJ19,HJ21,HJ22,HJ23,HJ24,HJ25,HX
6/28/2023 0:00,1027630082,113347620,326674,72223724,36633210,13870747,16831446,20697023,3922142,35786046,4515471,30520207,72032496,54147603,66647128,17578350,20537900,928198,4659988,6188648,29315815,9053481,15490314,10935287,4167803,2063988,546498,18507775,36090269,0,4726275,68848005,14485875,1252923,9830034,7991280,78323062,19573503,2313787,2985323,27307015,35867991,20644537,87063377,15583619,6490541,8712956,11738429,0,47235071,39429415,23649475,16789134,18059287,48156622,89134895,41748719,70537422,63912685,35114034,51727406,51228187,9542241,59839471,59019017,48184727,15113334,18131328,0,47793863,16592493,163309375,-6535698,6.52447,7.138284,3.652479,17.228193,2.309303,2.874768,2.466403,1.79589,1.939713,2.196608,3.796689,2.511924,2.181429,12.309785,4.51147,8.334568,2.14071,30.648048,3.669526,1.99963,4.531778,1.999051,2.647643,0,0.996808,3.783799,3.086315,0,1.277577,6.680479,2.00171,4.020449,1.500919,1.618802,7.429972,1.264279,0,0,0,2.45624,12.181632,3.129976,6.244172,4.989874,3.10019,1.999865,0,-28.141626,-35.185825,-35.102264,-20.90176,-32.688717,-45.893894,-26.39003,-21.923723,-22.375099,-40.456024,-48.531902,-18.526077,-17.153067,-45.21656,32.628265,-62.084358,-28.428686,-30.4503,-31.639061,-25.001671,-43.407059,24.128317,-26.6938,-25.001671,326674
6/29/2023 0:00,1028354440,113407943,326914,72308823,36678917,13873569,16843350,20712249,3922142,35790345,4521930,30544273,72090592,54169390,66706666,17593900,20544808,930630,4675481,6188648,29338167,9063219,15502816,10946900,4175001,2063988,546498,18528080,36127167,0,4731210,68880738,14499388,1252923,9837144,7991280,78323062,19598159,2313787,2985323,27307015,35896418,20644537,87136672,15606598,6494175,8722195,11746273,0,47306257,39491684,23649475,16817079,18090798,48156622,89195720,41789015,70585402,63912685,35114034,51763054,51234672,9542241,59839471,59081499,48250144,15144060,18192492,0,47793863,16592493,163445759,-6556881,6.541086,7.173577,3.49554,17.254238,2.263291,2.83249,2.467291,1.333462,1.861684,2.204823,3.579482,2.546466,2.121513,12.281566,4.266258,8.261393,2.037269,30.698179,3.408853,2.002153,4.365221,1.998365,2.448008,0,0.952474,2.777324,2.938452,0,1.276415,6.894796,1.998165,4.010421,1.498379,1.594644,7.409251,1.11404,0,0,0,2.511882,12.151571,3.138148,5.764974,4.990243,3.15217,2.002851,0,-28.192844,-35.202011,-35.102337,-20.923557,-32.779884,-45.923569,-26.421387,-22.552416,-22.428165,-40.455215,-48.558041,-19.187223,-17.746271,-45.218941,32.628265,-62.159374,-28.424553,-30.564768,-31.646204,-25.001671,-43.537296,24.128317,-26.67804,-25.001671,326914
6/30/2023 0:00,1029077620,113468170,327154,72393906,36724654,13876399,16855249,20727568,3922142,35794687,4528418,30568319,72148741,54191195,66766214,17609522,20551727,933075,4690984,6188648,29360530,9072820,15515338,10958439,4182202,2063988,546498,18548010,36164046,0,4736043,68913441,14513664,1252923,9844218,7991280,78323062,19622850,2313787,2985323,27307015,35924853,20644537,87210030,15628082,6497741,8731415,11754048,0,47377249,39552425,23649475,16844854,18122268,48156622,89256464,41829178,70633387,63912685,35114034,51800203,51241039,9542241,59839471,59144022,48315159,15174551,18253865,0,47793863,16592493,163582142,-6578065,6.536512,7.161839,3.361442,16.954054,2.148691,2.788891,2.465191,1.492113,1.786699,2.205309,3.434529,2.143341,2.119814,12.234369,3.330949,8.222887,1.965421,30.381544,3.503052,2.002618,4.413705,2.002613,2.566664,0,0.952474,2.752367,2.968687,0,1.279607,6.889951,2.000724,3.990366,1.502079,1.57226,7.389195,1.372523,0,0,0,2.376499,12.131525,3.108074,5.782472,4.994423,3.05535,2.001423,0,-28.251936,-35.219887,-35.102264,-20.924086,-32.741493,-45.946766,-26.427505,-22.373272,-22.381094,-40.456341,-48.564991,-18.902334,-17.522564,-45.198559,32.628265,-62.211693,-28.4839,-30.503798,-31.6749,-25.001671,-43.565216,24.128317,-26.679474,-25.001671,327154
7/1/2023 0:00,1029799305,113528272,327394,72478953,36770325,13879220,16867136,20742819,3922142,35798956,4534860,30592245,72206837,54212866,66825742,17624987,20558572,935503,4706472,6188648,29382857,9082292,15527820,10969903,4189401,2063988,546498,18567642,36200877,0,4740973,68946082,14526580,1252923,9851241,7991280,78323062,19647559,2313787,2985323,27307015,35953275,20644537,87283406,15650582,6501762,8740620,11761755,0,47448010,39611121,23649475,16872319,18153590,48156622,89317496,41869165,70681517,63912685,35114034,51839077,51247221,9542241,59839471,59206579,48379681,15204742,18315482,0,47793863,16592493,163718525,-6599248,6.528942,7.1602,3.173487,16.848606,2.107287,2.766741,2.473974,1.139724,1.712519,2.201694,3.440265,2.070323,2.16348,12.175642,3.013564,8.222669,1.882104,30.268164,3.077995,1.998634,4.242647,1.998958,2.385089,0,0.902344,3.363181,3.216585,0,1.278037,6.875693,2.009692,3.980435,1.499941,1.548989,7.376576,1.313457,0,0,0,2.315513,12.11146,3.098046,5.071567,4.980459,3.023354,2.000145,0,-28.409004,-35.352627,-35.1012,-20.934717,-32.860222,-45.962479,-26.455711,-22.765697,-22.464756,-40.456635,-48.555069,-19.3529,-17.927031,-45.196236,32.628265,-62.123302,-28.561441,-30.630749,-31.661776,-25.001671,-43.479786,24.128317,-26.69441,-25.001671,327394
7/2/2023 0:00,1030518426,113588160,327634,72563972,36815982,13882041,16879012,20757614,3922142,35803225,4541297,30616037,72264945,54234491,66885260,17640447,20565393,937926,4721946,6188648,29405140,9091636,15540282,10981282,4196601,2063988,546498,18586935,36237660,0,4745848,68978677,14539087,1252923,9858213,7991280,78323062,19672296,2313787,2985323,27307015,35981686,20644537,87356808,15672749,6505551,8749812,11769387,0,47518462,39669569,23649475,16899678,18184822,48156622,89378271,41908966,70729410,63912685,35114034,51877777,51253370,9542241,59839471,59268870,48443931,15234801,18376837,0,47793863,16592493,163854909,-6620431,6.536342,7.179719,3.049904,16.66316,2.124252,2.743353,2.474873,1.052733,1.704672,2.202231,3.365606,1.877825,2.132806,12.1759,2.522529,8.127195,1.815202,29.98978,2.890354,2.000156,4.181437,2.001432,2.359303,0,0.91237,3.327594,3.018756,0,1.27803,6.83662,2.004855,3.960287,1.501683,1.529892,7.349093,1.252429,0,0,0,2.36518,12.091032,3.098046,4.800495,4.918651,3.001133,1.99895,0,-28.382385,-35.303413,-35.084862,-20.941284,-32.893074,-45.9879,-26.496056,-22.778225,-22.45191,-40.455753,-48.579185,-19.315943,-17.937187,-45.233505,32.628265,-62.175694,-28.598495,-30.685022,-31.692675,-25.001671,-43.450642,24.128317,-26.706821,-25.001671,327634
7/3/2023 0:00,1031234595,113647802,327874,72648898,36861598,13884854,16890850,20772567,3922142,35807471,4547712,30639592,72323029,54256047,66944719,17655836,20572180,940342,4737425,6188648,29427365,9100844,15552696,10992569,4203800,2063988,546498,18605872,36274277,0,4750682,69011142,14551025,1252923,9865140,7991280,78323062,19696907,2313787,2985323,27307015,36010040,20644537,87430075,15694633,6509440,8758835,11776947,0,47588541,39727567,23649475,16926899,18215904,48156622,89438881,41948585,70777104,63912685,35114034,51916271,51259479,9542241,59839471,59330847,48507856,15264709,18437863,0,47793863,16592493,163991292,-6641613,6.54784,7.199161,2.889396,16.37241,2.066151,2.704856,2.466429,0.790657,1.614318,2.202318,4.355299,1.528385,1.921062,12.182414,1.71045,8.044954,1.714535,29.727112,2.677717,2.000554,4.100642,1.997707,2.265671,0,0.902344,2.807295,3.154288,0,1.283026,6.933294,2.001595,3.95788,1.50009,1.512909,7.330881,1.715388,0,0,0,2.47629,12.071349,3.108092,4.57188,5.002766,3.078274,2.001321,0,-28.396832,-35.248058,-35.081627,-20.956202,-32.901894,-46.009933,-26.497515,-23.115902,-22.463751,-40.447296,-48.578663,-19.581734,-18.232573,-45.239487,32.628265,-62.308479,-28.528427,-30.732389,-31.695724,-25.001671,-43.464115,24.128317,-26.682341,-25.001671,327874
7/4/2023 0:00,1031947450,113707170,328114,72733781,36907181,13887660,16902667,20787400,3922142,35811680,4554104,30663189,72380275,54277534,67004156,17670922,20578921,942751,4752885,6188648,29449548,9109889,15565075,11003729,4211000,2063988,546498,18624275,36310565,0,4755493,69043540,14562719,1252923,9871998,7991280,78323062,19721487,2313787,2985323,27307015,36038373,20644537,87503324,15716297,6513654,8767763,11784427,0,47658243,39785196,23649475,16953953,18246764,48156622,89499194,41987949,70824538,63912685,35114034,51954567,51265572,9542241,59839471,59392459,48571422,15294448,18498547,0,47793863,16592493,164127675,-6662796,6.545242,7.187322,2.743919,16.262991,2.000421,2.676956,2.471342,0.627383,1.596215,2.203503,2.680602,3.256445,1.810129,12.103878,47.603058,8.020585,1.649739,29.655556,2.416274,2.000933,4.010412,2.000705,2.175206,0,0.927584,3.639456,3.108498,0,1.275448,6.848777,2.003539,3.940236,1.499158,1.492533,7.308991,1.442412,0,0,0,2.416274,12.044906,3.098046,4.32085,4.993887,3.026284,2.002067,0,-28.517426,-35.219322,-35.077637,-20.973038,-33.021416,-46.021702,-26.558025,-23.30127,-22.493942,-40.433014,-48.389805,-19.734322,-18.406528,-45.235027,32.628265,-62.250744,-28.676229,-30.796139,-31.727194,-25.001671,-43.459724,24.128317,-26.654444,-25.001671,328114
7/5/2023 0:00,1032643040,113765098,328354,72818634,36952759,13890473,16914478,20802138,3922142,35815897,4560513,30686976,72437121,54299062,67063592,17670922,20585692,945161,4768342,6188648,29471703,9118776,15577451,11014773,4218199,2063988,546498,18642261,36346501,0,4760285,69075892,14573976,1252923,9878822,7991280,78323062,19746155,2313787,2985323,27307015,36066716,20644537,87576628,15737772,6517574,8776776,11791836,0,47725885,39841009,23649475,16980221,18276719,48156622,89557897,42026193,70870596,63912685,35114034,51991716,51271496,9542241,59839471,59452269,48633105,15323324,18557437,0,47793863,16592493,164264058,-6683979,6.555006,7.190446,2.567308,16.348242,2.068515,2.636849,2.471848,0.614926,1.591327,2.207252,2.890657,3.557385,1.875933,12.110368,41.694309,8.044531,1.654297,29.813339,2.165629,2.001369,3.95061,2.00316,2.105452,0,0.882292,3.101726,2.886164,0,1.279808,6.776871,1.997189,3.930208,1.499572,1.484542,7.289554,1.104603,0,0,0,2.38659,12.030925,3.088018,4.120749,5.130756,2.992625,1.999673,0,-28.643158,-35.332623,-35.078445,-20.980602,-33.113819,-46.048332,-26.588028,-23.237795,-22.501957,-40.434196,-48.365421,-19.709017,-18.362305,-45.233719,32.628265,-62.297462,-28.735538,-30.845718,-31.692589,-25.001671,-43.423374,24.128317,-26.674528,-25.001671,328354
7/6/2023 0:00,1033348700,113817896,328594,72903422,36998323,13893189,16926262,20816832,3922142,35820127,4566913,30710661,72493871,54320512,67122985,17682700,20592407,947568,4783827,6188648,29493808,9127488,15589796,11025679,4225399,2063988,546498,18659639,36382425,0,4765050,69108140,14586416,1252923,9885542,7991280,78323062,19770730,2313787,2985323,27307015,36095017,20644537,87649869,15758610,6521520,8785615,11799164,0,47794698,39898126,23649475,17006910,18307143,48156622,89617506,42065112,70917305,63912685,35114034,52029519,51277548,9542241,59839471,59513119,48695854,15352692,18617338,0,47793863,16592493,164400553,-6705162,6.550554,7.157818,2.405933,16.832447,4.618887,2.616794,2.476471,1.049961,1.74958,2.205311,2.957551,2.944151,1.866169,12.099036,5.089318,8.127892,1.883082,30.198452,2.125212,2.001155,4.040491,1.999326,2.154323,0,0.872267,3.098527,2.84679,0,1.282982,6.723285,2.000701,3.920185,1.504144,1.464177,7.278903,1.383246,0,0,0,2.326042,12.011191,3.07799,4.100056,5.001381,2.959674,2.00069,0,-28.474491,-35.400661,-35.076591,-20.944202,-33.048443,-46.055325,-26.580069,-22.674482,-22.442446,-40.429276,-48.419304,-19.279337,-17.860167,-45.22752,32.628265,-62.361954,-28.662621,-30.828892,-31.758154,-25.001671,31.079832,24.128317,-26.656672,-25.001671,328594
7/7/2023 0:00,1034056723,113866138,328834,72988177,37043868,13895802,16938042,20831234,3922142,35824377,4573307,30734273,72550566,54341886,67182377,17698313,20599066,949974,4799305,6188648,29515946,9136006,15602178,11036448,4232599,2063988,546498,18675442,36419201,0,4769772,69140349,14599002,1252923,9892348,7991280,78323062,19795383,2313787,2985323,27307015,36123320,20644537,87723174,15779829,6525041,8794506,11806420,0,47863849,39955296,23649475,17033721,18337759,48156622,89677399,42104190,70964239,63912685,35114034,52067489,51283645,9542241,59839471,59574234,48758892,15382189,18677505,0,47793863,16592493,164537095,-6726345,6.549296,7.181779,2.190835,16.865194,4.417136,2.574599,2.475346,0.898209,1.706005,2.195876,3.112553,2.941397,1.981364,12.064363,4.327644,8.199008,1.83407,30.3311,1.938557,1.999081,3.961119,2.002773,2.08042,0,0.842188,2.977633,2.817405,0,1.27349,6.634819,1.995794,3.92018,1.503184,1.443662,7.259601,1.360825,0,0,0,2.237311,11.991127,3.057944,3.787543,5.002967,2.92805,2.000375,0,-28.499342,-35.432716,-35.079559,-20.955124,-33.065369,-46.076096,-26.614769,-23.011919,-22.478071,-40.429901,-48.546551,-19.61194,-18.193182,-45.228405,32.628265,-62.193188,-28.702995,-30.849068,-31.684855,-25.001671,36.963039,24.128317,-26.683151,-25.001671,328834
7/8/2023 0:00,1034757898,113913915,329074,73072879,37089391,13898413,16949813,20845477,3922142,35828627,4579702,30757742,72607254,54363222,67241762,17713925,20605695,952380,4814774,6188648,29538070,9144344,15614560,11047095,4239799,2063988,546498,18694017,36455717,0,4774447,69172498,14614866,1252923,9899117,7991280,78323062,19820062,2313787,2985323,27307015,36151610,20644537,87796518,15789824,6528143,8803361,11813598,0,47932215,40011809,23649475,17060253,18368002,48156622,89736632,42142795,71010681,63912685,35114034,52104986,51289626,9542241,59839471,59634646,48821198,15411350,18736983,0,47793863,16592493,164673477,-6747528,6.528484,7.10384,1.985922,16.387869,4.203606,2.536589,2.46944,0.748101,1.59539,2.203794,3.282449,2.391886,1.988124,11.957466,3.149153,8.192886,1.602842,29.76791,1.774608,1.997678,3.92018,2.0044,2.061831,0,0.832162,2.957984,2.780751,0,1.277049,6.594942,1.998892,3.908617,1.503265,1.418609,7.24842,1.363548,0,0,0,1.976117,11.969294,3.017837,8.742721,4.989686,2.76206,1.998502,0,-28.679611,-35.256466,-35.077209,-21.017904,-33.106922,-46.091789,-26.666325,-23.091389,-22.610321,-40.430233,-48.563305,-19.602554,-18.238371,-45.214157,32.628265,-62.243916,-28.934656,-30.893642,-31.691141,-25.001671,37.12825,24.128317,-26.685566,-25.001671,329074
7/9/2023 0:00,1035444995,113960733,329314,73157535,37134861,13901015,16961569,20859736,3922142,35832801,4586052,30780976,72663876,54384408,67301135,17729352,20612245,954769,4830236,6188648,29560131,9152510,15626922,11057628,4246998,2063988,546498,18712077,36491909,0,4779082,69204596,14629031,1252923,9905781,7991280,78323062,19844847,2313787,2985323,27307015,36179900,20644537,87869909,15789824,6531076,8812316,11820701,0,47998896,40066921,23649475,17086144,18397497,48156622,89794437,42180495,71056024,63912685,35114034,52141600,51295466,9542241,59839471,59693599,48881979,15439813,18795009,0,47793863,16592493,164809860,-6768711,6.556637,7.188267,1.7507,16.057783,4.137868,2.509503,2.468484,0.328367,1.517211,2.20186,3.646924,2.030173,2.10716,11.978953,2.258094,8.137296,1.413185,29.386789,1.29336,1.999197,3.757137,1.999577,1.895513,0,0.812308,2.787234,2.784506,0,1.274192,6.510793,2.003765,3.890106,1.497922,1.413687,7.228769,1.303383,0,0,0,2.146128,11.951053,3.047912,8.87305,4.999707,2.870903,1.999421,0,-28.752028,-35.463299,-35.076599,-20.99859,-33.221626,-46.115238,-26.689823,-23.843489,-22.576643,-40.43008,-48.705791,-20.193026,-18.916204,-45.223358,32.628265,-62.269104,-28.943018,-30.924551,-31.745815,-25.001671,31.179665,24.128317,-26.694332,-25.001671,329314
7/10/2023 0:00,1036111760,114006165,329554,73242066,37180293,13903607,16973304,20873808,3922142,35836928,4592378,30804136,72720482,54405510,67360479,17744712,20618751,957146,4845679,6188648,29566913,9160509,15639237,11068049,4254196,2063988,546498,18729585,36527711,0,4783681,69236610,14641002,1252923,9912362,7991280,78323062,19869566,2313787,2985323,27307015,36208157,20644537,87943265,15789824,6533799,8821115,11827716,0,48063177,40120029,23649475,17111087,18425927,48156622,89850160,42216829,71099708,63912685,35114034,52176884,51301097,9542241,59839471,59750411,48940545,15467248,18850910,0,47793863,16592493,164946245,-6789894,6.549655,7.14069,1.515622,15.96734,4.016232,2.466964,2.473352,0.130284,1.438117,2.204779,3.702638,1.992579,2.102216,11.896576,2.028818,8.144963,1.356776,29.346067,6.25624,2.001439,3.599345,2.001918,1.711253,0,0.76198,2.717053,2.697002,0,1.274655,6.464927,2.000617,3.880078,1.500334,1.395022,7.208468,1.253255,0,0,0,1.955078,11.931005,3.007814,8.943222,5.000982,2.74243,1.997743,0,-29.073532,-35.461021,-35.078102,-21.079292,-33.347046,-46.139374,-26.773289,-23.900991,-22.650766,-40.429649,-48.684776,-20.294807,-19.007153,-45.226475,32.628265,-62.495842,-29.176888,-31.043812,-31.73995,-25.001671,37.12825,24.128317,-26.713057,-25.001671,329554
7/11/2023 0:00,1036786783,114052159,329794,73325323,37225683,13906189,16984995,20887681,3922142,35841033,4598704,30827329,72777082,54426694,67419749,17759741,20620209,958917,4861106,6188648,29574892,9168315,15651483,11078353,4261396,2063988,546498,18746744,36562208,0,4788240,69268509,14653243,1252923,9918872,7991280,78323062,19894181,2313787,2985323,27307015,36236358,20644537,88016511,15807105,6536361,8829744,11834644,0,48127810,40173445,23649475,17136200,18454547,48156622,89906198,42253356,71143631,63912685,35114034,52212378,51306795,9542241,59839471,59807574,48999461,15494833,18907155,0,47793863,16592493,165082627,-6811077,6.555998,7.148734,1.866047,15.79909,4.095386,2.444104,2.469605,0.023866,1.412693,2.189895,2.869203,1.895603,1.987755,11.919965,4.702243,0,29.922161,29.158604,5.001652,1.999767,3.45223,1.998671,1.588935,0,0.741929,3.058188,2.666931,0,1.27435,6.466711,1.996264,3.850004,1.502948,1.354426,7.178613,1.162854,0,0,0,2.10563,11.901334,3.037888,7.967165,4.995608,2.826695,1.99857,0,-28.787615,-35.310688,-35.079613,-21.012308,-33.300102,-46.166264,-26.76215,-24.202013,-22.619678,-40.432743,-48.695625,-20.45344,-19.307255,-45.241402,32.628265,-62.298405,-28.88199,-31.045252,-31.758932,-25.001671,27.118252,24.128317,-26.693922,-25.001671,329794
7/12/2023 0:00,1037476658,114105555,330034,73408016,37270443,13908778,16996666,20901630,3922142,35845216,4605058,30850748,72833766,54447879,67478998,17774578,20624658,960724,4876562,6188648,29590966,9175998,15663708,11088600,4268597,2063988,546498,18763909,36598868,0,4792795,69296136,14666029,1252923,9925406,7991280,78323062,19918755,2313787,2985323,27307015,36264551,20644537,88089739,15830966,6538923,8838299,11841510,0,48194779,40228925,23649475,17162174,18484149,48156622,89964239,42291205,71189146,63912685,35114034,52249169,51312638,9542241,59839471,59866776,49060517,15523422,18965422,0,47793863,16592493,165219014,-6832263,6.554912,7.15865,1.613746,17.707306,4.344154,2.397621,2.47179,0.897578,1.734422,2.206353,2.604866,3.057957,1.768954,11.959402,5.645321,15.165335,3.005203,30.288778,5.000096,2.000894,3.739712,1.998844,1.727701,0,0.753828,2.94754,2.697002,0,1.274168,6.592118,1.997205,3.839976,1.503716,1.351126,7.158597,1.173053,0,0,0,2.110392,11.890877,3.02786,6.613892,4.999735,2.824066,1.99676,0,-28.764153,-35.395512,-35.077152,-21.008547,-33.225952,-46.180878,-26.772789,-22.936768,-22.482489,-40.426109,-48.653725,-19.586435,-18.145933,-45.232132,32.628265,-62.354313,-28.937105,-30.980816,-31.669178,-25.001671,37.12825,24.128317,-26.662012,-25.001671,330034
7/13/2023 0:00,1038166955,114163043,330274,73489603,37314821,13911378,17008332,20915456,3922142,35849518,4611450,30874227,72890513,54469023,67538253,17789497,20632713,963173,4892052,6188648,29608652,9183542,15676055,11098741,4275799,2063988,546498,18780679,36635348,0,4797343,69322246,14678732,1252923,9931902,7991280,78323062,19943388,2313787,2985323,27307015,36291580,20644537,88163015,15853937,6541626,8846870,11848306,0,48263783,40283581,23649475,17188632,18514505,48156622,90022579,42329944,71234878,63912685,35114034,52281615,51318048,9542241,59839471,59925969,49121259,15552383,19024224,0,47793863,16592493,165355767,-6853447,6.534687,7.127742,2.101939,17.846382,4.311271,2.364546,2.470742,1.467706,1.808169,2.192463,2.66108,3.15139,1.766682,11.934669,6.008281,10.493737,2.420754,30.492247,4.999581,2.002271,4.020435,1.997197,2.085419,0,0.81211,2.989296,2.696962,0,1.283205,6.445423,1.997462,3.829943,1.504293,1.327518,7.138541,1.062244,0,0,0,4.585323,11.870831,3.007809,5.539944,5.003114,2.724814,1.999771,0,-28.532469,-35.469208,-35.077969,-20.980719,-33.05397,-46.206772,-26.798178,-22.287685,-22.432112,-40.427032,-48.655266,-18.916422,-17.538027,-45.227833,32.628265,-62.339008,-28.995613,-30.839651,-31.672985,-25.001671,32.919762,24.128317,-26.671865,-25.001671,330274
7/14/2023 0:00,1038855372,114220373,330514,73570399,37359225,13913987,17019989,20929296,3922142,35853887,4617875,30897659,72947312,54490174,67597489,17804462,20641239,965658,4907546,6188648,29628322,9190977,15688478,11108862,4283001,2063988,546498,18795805,36671871,0,4801851,69348160,14691272,1252923,9938423,7991280,78323062,19968053,2313787,2985323,27307015,36317055,20644537,88236317,15876267,6544747,8855469,11855052,0,48333955,40337413,23649475,17215352,18545296,48156622,90080956,42369189,71280678,63912685,35114034,52311052,51323069,9542241,59839471,59985018,49181646,15581530,19083230,0,47793863,16592493,165492151,-6874630,6.54949,7.167192,1.916633,18.194553,4.459966,2.356121,2.467754,1.990707,1.930088,2.192558,2.753559,3.44037,1.811849,11.968568,6.136245,8.14117,2.376249,30.765114,4.999617,1.996416,4.261672,2.001301,2.388215,0,0.853784,9.018925,2.719628,0,1.280719,6.275721,2.004156,3.809897,1.497998,1.308366,7.118495,1.213151,0,0,0,4.666007,11.850783,3.012175,4.871911,4.987607,2.787804,2.002192,0,-28.605015,-35.322437,-35.079861,-20.964748,-32.925556,-46.222889,-26.853575,-21.819788,-22.358374,-40.427097,-48.672413,-18.425364,-17.056692,-45.231659,32.628265,-62.374615,-29.079353,-30.669827,-31.655687,-25.001671,27.699013,24.128317,-26.677176,-25.001671,330514
7/15/2023 0:00,1039530772,114276621,330754,73651153,37403641,13916599,17031643,20943142,3922142,35858287,4624327,30921075,73004129,54511334,67656712,17819423,20649794,968161,4923066,6188648,29649904,9198429,15700963,11119097,4290202,2063988,546498,18795805,36708636,0,4806362,69373899,14704038,1252923,9945014,7991280,78323062,19992698,2313787,2985323,27307015,36342546,20644537,88309618,15898050,6548024,8864033,11861769,0,48402555,40390082,23649475,17241473,18575393,48156622,90138032,42407524,71325460,63912685,35114034,52339799,51328008,9542241,59839471,60042731,49240668,15610023,19140909,0,47793863,16592493,165628535,-6895814,6.545508,7.170779,1.806853,18.479206,4.52657,2.356126,2.468977,2.265884,1.985003,2.205257,2.844317,3.751987,1.853329,11.973478,6.332823,7.800289,2.351552,31.14278,4.999481,2.001953,4.441532,2.001122,2.587031,0,0.892317,9.27399,2.758574,0,1.274199,6.269084,2.003934,3.799874,1.498315,1.285367,7.108472,1.246825,0,0,0,4.682091,11.834194,3.007809,4.261349,4.998344,2.803939,2.000936,0,-28.658278,-35.43145,-35.07666,-20.943777,-32.814278,-46.235146,-26.873909,-21.582943,-22.314812,-40.427269,-48.672173,-18.157991,-16.811701,-45.230389,32.628265,-62.327797,-29.155226,-30.595451,-31.650963,-25.001671,37.12825,24.128317,-26.691706,-25.001671,330754
7/16/2023 0:00,1040206366,114332884,330994,73731876,37448044,13919212,17043310,20956868,3922142,35862671,4630788,30944406,73060916,54532464,67715927,17834371,20658238,970665,4938591,6188648,29672586,9205983,15713485,11129495,4297402,2063988,546498,18795805,36745487,0,4810876,69399498,14716223,1252923,9951638,7991280,78323062,20017368,2313787,2985323,27307015,36368060,20644537,88382951,15919377,6551565,8872575,11868453,0,48471187,40442736,23649475,17267593,18605497,48156622,90195127,42445891,71370261,63912685,35114034,52368572,51332965,9542241,59839471,60100475,49299720,15638535,19198610,0,47793863,16592493,165764918,-6916998,6.545607,7.178372,1.704514,18.397429,4.452103,2.378019,2.471946,2.101835,1.934461,2.198276,3.009821,3.634941,1.937512,11.956072,6.133238,7.675745,2.30277,31.038233,4.999407,2.001281,4.46926,2.00018,2.607934,0,0.91237,9.233996,2.747257,0,1.273669,6.208124,1.997369,3.799833,1.497291,1.287461,7.108472,1.193075,0,0,0,4.675981,11.822198,2.997782,3.769787,5.010139,2.823162,2.001248,0,-28.780575,-35.487404,-35.077751,-20.934137,-32.759041,-46.249668,-26.865225,-21.770145,-22.329731,-40.428432,-48.68272,-18.380083,-16.968939,-45.224834,32.628265,-62.343746,-29.18799,-30.551714,-31.796535,-25.001671,33.088963,24.128317,-26.695316,-25.001671,330994
7/17/2023 0:00,1040869698,114388125,331234,73812569,37492437,13921828,17054991,20970387,3922142,35867045,4637251,30967636,73117694,54553552,67775132,17849314,20666598,973165,4954102,6188648,29695404,9213639,15726019,11140018,4304603,2063988,546498,18795805,36782357,0,4815385,69424978,14728803,1252923,9958257,7991280,78323062,20042072,2313787,2985323,27307015,36393590,20644537,88456319,15928549,6554824,8881083,11875097,0,48538341,40494152,23649475,17293149,18634928,48156622,90250982,42483421,71414077,63912685,35114034,52396712,51337782,9542241,59839471,60156939,49357468,15666420,19255016,0,47793863,16592493,165901305,-6938185,6.540655,7.150546,1.57389,18.598072,4.542523,2.385763,2.47188,2.370906,2.010211,2.192203,3.252229,3.837093,2.076641,11.955894,6.201485,7.61569,2.356622,31.246897,4.998804,1.999563,4.563165,2.000974,2.669533,0,1.032681,9.15657,2.876801,0,1.283243,6.112148,1.998835,3.789846,1.497104,1.290019,7.108454,1.347517,0,0,0,4.642439,11.820623,2.977731,8.742702,5.002524,2.813216,2.001091,0,-28.933649,-35.476383,-35.078014,-20.975864,-32.733395,-46.255226,-26.87002,-21.615648,-22.355934,-40.412411,-48.639042,-18.274645,-16.833055,-45.225315,32.628265,-62.33149,-29.45282,-30.516787,-31.655062,-25.001671,37.122059,24.128317,-26.689764,-25.001671,331234
