Head,Time,Layer,Row,Column,NAME
115.58500863315079,1673.0,1,192,626,199-H4-12A
115.0303391514719,1704.0,1,192,626,199-H4-12A
114.32648981622212,1734.0,1,192,626,199-H4-12A
114.20724714267051,1765.0,1,192,626,199-H4-12A
114.74971024798563,1795.0,1,192,626,199-H4-12A
114.72529271815742,1826.0,1,192,626,199-H4-12A
114.85157626287206,1857.0,1,192,626,199-H4-12A
114.83701436776204,1885.0,1,192,626,199-H4-12A
114.52652699017732,1916.0,1,192,626,199-H4-12A
114.56269188102307,1946.0,1,192,626,199-H4-12A
115.6657389976143,1977.0,1,192,626,199-H4-12A
115.35988227022331,2007.0,1,192,626,199-H4-12A
114.8851140232669,2038.0,1,192,626,199-H4-12A
114.81045944186236,2069.0,1,192,626,199-H4-12A
114.00682357912052,2099.0,1,192,626,199-H4-12A
113.97470417431119,2130.0,1,192,626,199-H4-12A
