"NAME"|"EVENT"|"VAL"|"TYPE"|"EASTING"|"NORTHING"
"199-H3-7"|5/5/2014 9:37:00|116.040|"MAN"|577931.740|152279.970
"199-H3-5"|5/5/2014 9:39:00|115.940|"MAN"|577454.697|152287.496
"199-H4-12A"|5/5/2014 9:54:00|116.113|"MAN"|578009.151|152912.729
"199-H4-65"|5/5/2014 10:05:00|116.103|"MAN"|577998.259|152787.285
"199-H5-1A"|5/5/2014 10:35:00|115.875|"MAN"|577650.080|152257.724
"199-H4-11"|5/5/2014 10:44:00|116.082|"MAN"|578141.906|152728.433
"199-H3-6"|5/5/2014 10:50:00|116.045|"MAN"|578266.470|152425.330
"199-H3-10"|5/5/2014 11:10:00|115.473|"MAN"|577545.140|152723.520
"199-H4-85"|5/5/2014 11:38:00|116.302|"MAN"|577980.020|152880.810
"199-H1-7"|5/5/2014 11:55:00|116.214|"MAN"|577629.600|153172.100
"199-H4-16"|5/5/2014 13:16:00|116.081|"MAN"|577981.910|152591.573
"199-H4-49"|5/5/2014 14:04:00|115.906|"MAN"|577713.830|152445.154
"199-H6-4"|5/12/2014 8:36:00|115.808|"MAN"|577771.590|151737.100
"199-H6-3"|5/12/2014 9:08:00|115.489|"MAN"|578340.400|151929.350
"199-H4-86"|5/12/2014 9:52:00|116.124|"MAN"|577704.550|152745.650
"199-H4-46"|5/12/2014 11:09:00|116.121|"MAN"|577883.861|152439.868
"199-H2-1"|5/12/2014 12:34:00|116.455|"MAN"|577752.310|153239.890
"199-D5-43"|5/15/2014 7:40:00|118.104|"MAN"|573179.976|151269.430
"199-D2-11"|5/15/2014 8:53:00|118.415|"MAN"|573328.160|151120.730
"199-D5-106"|5/15/2014 9:01:00|119.124|"MAN"|573503.740|151597.970
"199-D5-145"|5/15/2014 9:18:00|117.739|"MAN"|573215.620|151396.280
"199-D5-103"|5/15/2014 9:47:00|119.001|"MAN"|573505.870|151460.870
"199-D5-17"|5/15/2014 10:34:00|119.167|"MAN"|573730.520|151322.830
"199-D5-133"|5/15/2014 10:39:00|119.402|"MAN"|573731.550|151497.370
"199-D5-34"|5/15/2014 11:06:00|117.994|"MAN"|573240.420|151554.120
"199-D5-41"|5/15/2014 11:15:00|118.249|"MAN"|573358.160|151792.191
"199-D5-147"|5/15/2014 11:30:00|117.724|"MAN"|572993.130|151380.780
"199-D5-34"|5/29/2014 7:35:00|118.096|"MAN"|573240.420|151554.120
"199-D5-103"|5/29/2014 7:55:00|119.051|"MAN"|573505.870|151460.870
"199-D5-145"|5/29/2014 8:38:00|117.838|"MAN"|573215.620|151396.280
"199-D5-133"|5/29/2014 9:19:00|119.452|"MAN"|573731.550|151497.370
"199-D5-97"|5/29/2014 9:55:00|118.122|"MAN"|573250.110|151302.470
"199-D5-147"|5/29/2014 10:09:00|117.874|"MAN"|572993.130|151380.780
"199-D5-43"|5/29/2014 10:14:00|118.203|"MAN"|573179.976|151269.430
"199-D5-17"|5/29/2014 10:19:00|119.211|"MAN"|573730.520|151322.830
"199-D5-106"|5/29/2014 10:25:00|119.177|"MAN"|573503.740|151597.970
"199-D5-41"|5/29/2014 10:29:00|118.400|"MAN"|573358.160|151792.191
"199-D2-11"|5/29/2014 10:51:00|118.497|"MAN"|573328.160|151120.730
"199-D2-6"|5/29/2014 11:49:00|118.539|"MAN"|573000.210|151119.860
"199-H4-15CP"|5/30/2014 6:43:00|144.226|"MAN"|577907.681|153059.983
"199-H4-15CQ"|5/30/2014 6:51:00|118.084|"MAN"|577907.681|153059.983
"199-H4-15CR"|5/30/2014 6:54:00|116.824|"MAN"|577907.681|153059.983
"199-H4-15CS"|5/30/2014 6:57:00|116.927|"MAN"|577907.681|153059.983
"199-H4-12B"|5/30/2014 7:09:00|116.973|"MAN"|578004.385|152918.467
"199-H4-11"|5/30/2014 7:15:00|116.335|"MAN"|578141.906|152728.433
"199-H4-13"|5/30/2014 7:19:00|116.896|"MAN"|578219.304|152595.273
"199-H4-45"|5/30/2014 7:23:00|116.523|"MAN"|578156.386|152433.394
"199-H6-1"|5/30/2014 7:30:00|116.361|"MAN"|578236.557|152247.630
"199-H4-46"|5/30/2014 7:40:00|116.451|"MAN"|577883.861|152439.868
"199-H4-47"|5/30/2014 7:47:00|116.459|"MAN"|577891.179|152553.297
"199-H4-16"|5/30/2014 7:52:00|116.577|"MAN"|577981.910|152591.573
"199-H4-65"|5/30/2014 7:56:00|116.693|"MAN"|577998.259|152787.285
"199-H3-3"|5/30/2014 8:02:00|115.996|"MAN"|577562.091|152363.166
"199-H3-5"|5/30/2014 8:05:00|116.106|"MAN"|577454.697|152287.496
"199-H5-1A"|5/30/2014 8:12:00|116.050|"MAN"|577650.080|152257.724
"199-N-14"|5/30/2014 8:15:00|119.505|"MAN"|571713.100|150243.370
"199-H3-2A"|5/30/2014 8:22:00|116.506|"MAN"|577624.630|152750.040
"199-N-51"|5/30/2014 8:25:00|119.704|"MAN"|571796.100|150496.966
"199-H4-6"|5/30/2014 8:28:00|116.526|"MAN"|577585.316|152888.391
"199-N-50"|5/30/2014 8:31:00|119.501|"MAN"|572090.901|150298.790
"199-H4-10"|5/30/2014 8:33:00|117.038|"MAN"|577827.209|153155.813
"199-H4-15B"|5/30/2014 8:37:00|116.980|"MAN"|577899.598|153059.548
"199-N-92A"|5/30/2014 9:05:00|119.905|"MAN"|571647.420|150383.528
"699-96-43"|5/30/2014 9:51:00|116.807|"MAN"|576761.453|152605.307
"699-96-45"|5/30/2014 9:54:00|116.788|"MAN"|576768.170|152607.030
"699-96-44"|5/30/2014 9:58:00|116.767|"MAN"|576773.100|152608.210
"699-91-46A"|5/30/2014 10:09:00|118.058|"MAN"|575910.950|151156.642
"699-90-45"|5/30/2014 10:14:00|118.001|"MAN"|576169.250|151024.529
"699-90-37B"|5/30/2014 10:23:00|115.498|"MAN"|578474.693|151031.322
"699-89-35"|5/30/2014 10:29:00|115.658|"MAN"|579121.737|150543.514
"699-88-41"|5/30/2014 10:40:00|117.286|"MAN"|577221.545|150333.764
"699-93-48A"|6/2/2014 8:37:00|118.113|"MAN"|575094.127|151795.301
"699-95-51"|6/2/2014 9:13:00|118.533|"MAN"|574439.500|152528.590
"699-97-51A"|6/2/2014 10:19:00|118.186|"MAN"|574468.122|153122.092
"699-98-49A"|6/2/2014 11:38:00|118.014|"MAN"|574823.368|153310.153
"699-94-43"|6/2/2014 12:42:00|117.419|"MAN"|576625.600|152087.900
"699-94-41"|6/2/2014 13:21:00|116.403|"MAN"|577223.050|152111.680
"199-N-92A"|6/3/2014 8:32:00|119.488|"MAN"|571647.420|150383.528
"199-N-343"|6/3/2014 9:32:00|119.575|"MAN"|571627.190|150353.330
"199-N-342"|6/3/2014 10:07:00|119.583|"MAN"|571623.930|150349.470
"199-N-333"|6/3/2014 11:10:00|119.620|"MAN"|571597.440|150318.210
"199-N-185"|6/3/2014 11:58:00|119.745|"MAN"|571546.330|150237.980
"199-N-366"|6/4/2014 11:27:00|119.971|"MAN"|571594.870|150317.840
"199-D5-18"|6/6/2014 7:33:00|119.030|"MAN"|573861.700|151325.180
"199-D5-17"|6/6/2014 7:35:00|119.228|"MAN"|573730.520|151322.830
"699-95-45"|6/6/2014 8:21:00|117.534|"MAN"|576257.000|152556.280
"699-96-52B"|6/6/2014 8:47:00|118.737|"MAN"|573910.160|152656.220
"699-99-44"|6/6/2014 9:21:00|117.146|"MAN"|576458.770|153592.400
"699-95-48"|6/6/2014 9:42:00|118.031|"MAN"|575253.420|152323.050
"699-99-41"|6/6/2014 10:01:00|116.848|"MAN"|577283.990|153590.740
"699-97-41"|6/6/2014 10:49:00|116.458|"MAN"|577217.500|153090.380
"699-98-51"|6/6/2014 10:54:00|118.492|"MAN"|574339.320|153302.710
"699-98-46"|6/6/2014 11:37:00|117.359|"MAN"|575726.860|153365.630
"199-D3-5"|6/11/2014 8:03:00|119.170|"MAN"|572787.660|150994.540
"199-D5-41"|6/11/2014 9:35:00|118.462|"MAN"|573358.160|151792.191
"199-D5-106"|6/11/2014 10:09:00|119.213|"MAN"|573503.740|151597.970
"199-D5-143"|6/11/2014 11:39:00|118.690|"MAN"|573701.530|151784.260
"199-D8-71"|6/11/2014 13:09:00|118.593|"MAN"|573837.097|152429.388
"199-D5-97"|6/12/2014 8:19:00|118.166|"MAN"|573250.110|151302.470
"199-D2-11"|6/12/2014 9:16:00|119.096|"MAN"|573328.160|151120.730
"199-D5-34"|6/12/2014 9:23:00|118.187|"MAN"|573240.420|151554.120
"199-D5-103"|6/12/2014 10:14:00|119.107|"MAN"|573505.870|151460.870
"199-D5-145"|6/12/2014 10:33:00|117.834|"MAN"|573215.620|151396.280
"199-D5-17"|6/12/2014 10:41:00|119.250|"MAN"|573730.520|151322.830
"199-D5-147"|6/12/2014 10:51:00|118.059|"MAN"|572993.130|151380.780
"199-D5-43"|6/12/2014 11:00:00|118.399|"MAN"|573179.976|151269.430
"199-D5-41"|6/12/2014 11:08:00|118.456|"MAN"|573358.160|151792.191
"199-D5-106"|6/12/2014 11:13:00|119.222|"MAN"|573503.740|151597.970
"199-D5-133"|6/12/2014 11:14:00|119.482|"MAN"|573731.550|151497.370
"199-D2-6"|6/13/2014 12:11:00|118.746|"MAN"|573000.210|151119.860
"199-D5-40"|6/13/2014 12:15:00|118.390|"MAN"|573003.258|151272.017
"199-D5-43"|6/13/2014 12:20:00|118.406|"MAN"|573179.976|151269.430
"199-D4-6"|6/13/2014 12:29:00|118.249|"MAN"|572733.340|151577.919
"199-D4-7"|6/13/2014 12:46:00|118.098|"MAN"|572760.866|151551.254
"199-D4-22"|6/13/2014 12:54:00|117.930|"MAN"|572788.453|151539.293
"199-D5-17"|6/13/2014 13:03:00|119.237|"MAN"|573730.520|151322.830
"199-D5-19"|6/13/2014 13:10:00|118.985|"MAN"|573849.120|151243.190
"199-D5-18"|6/13/2014 13:14:00|119.049|"MAN"|573861.700|151325.180
"199-D5-16"|6/13/2014 13:18:00|118.836|"MAN"|573917.450|151652.510
"199-D5-15"|6/13/2014 13:22:00|118.965|"MAN"|573738.610|151673.750
"199-D5-13"|6/13/2014 13:28:00|118.178|"MAN"|573535.527|151955.183
"199-D8-5"|6/13/2014 13:35:00|118.044|"MAN"|573537.146|152243.497
"199-D8-4"|6/13/2014 13:40:00|118.122|"MAN"|573447.185|152090.212
"699-97-51A"|6/13/2014 13:49:00|118.186|"MAN"|574468.122|153122.092
"699-98-49A"|6/13/2014 13:54:00|118.074|"MAN"|574823.368|153310.153
"699-93-48A"|6/13/2014 14:00:00|118.151|"MAN"|575094.127|151795.301
"699-92-49"|6/13/2014 14:04:00|118.207|"MAN"|575063.136|151647.471
"699-90-45"|6/16/2014 10:29:00|118.011|"MAN"|576169.250|151024.529
"699-91-46A"|6/16/2014 10:35:00|118.075|"MAN"|575910.950|151156.642
"699-101-48B"|6/16/2014 11:04:00|117.177|"MAN"|575283.678|154404.019
"199-H3-9"|6/17/2014 8:26:00|114.973|"MAN"|578039.120|152913.600
"199-H4-84"|6/17/2014 9:59:00|116.313|"MAN"|577902.580|152848.730
"199-D5-147"|6/17/2014 11:12:00|118.100|"MAN"|572993.130|151380.780
"199-D5-40"|6/17/2014 12:37:00|118.437|"MAN"|573003.258|151272.017
"199-D5-132"|6/17/2014 13:13:00|118.941|"MAN"|573875.350|151586.870
"199-D5-38"|6/20/2014 7:22:00|117.875|"MAN"|572996.824|151545.593
"199-D5-43"|6/20/2014 7:32:00|118.528|"MAN"|573179.976|151269.430
"199-D5-125"|6/20/2014 7:34:00|118.827|"MAN"|573667.390|151746.180
"199-H4-90"|6/20/2014 7:46:00|116.449|"MAN"|577922.940|152592.590
"199-D4-22"|6/20/2014 7:51:00|117.848|"MAN"|572788.453|151539.293
"199-D5-19"|6/20/2014 8:10:00|119.015|"MAN"|573849.120|151243.190
"199-D4-62"|6/20/2014 8:40:00|118.561|"MAN"|572619.521|151351.066
"199-D5-126"|6/20/2014 8:51:00|118.636|"MAN"|573705.710|151843.280
"199-D6-3"|6/20/2014 8:54:00|118.796|"MAN"|574159.090|151643.850
"199-H4-13"|6/20/2014 9:12:00|116.445|"MAN"|578219.304|152595.273
"199-D5-106"|6/20/2014 9:23:00|119.234|"MAN"|573503.740|151597.970
"199-D3-2"|6/20/2014 9:53:00|119.054|"MAN"|572453.955|151165.653
"199-D5-123"|6/20/2014 9:55:00|118.949|"MAN"|573824.210|151639.410
"199-H4-5"|6/20/2014 9:59:00|116.269|"MAN"|577944.937|152939.783
"199-D5-15"|6/20/2014 10:15:00|118.989|"MAN"|573738.610|151673.750
"199-D4-23"|6/20/2014 10:21:00|118.565|"MAN"|572672.455|151592.870
"199-H4-10"|6/20/2014 10:38:00|116.550|"MAN"|577827.209|153155.813
"199-D8-5"|6/20/2014 10:49:00|117.953|"MAN"|573537.146|152243.497
"199-D5-16"|6/20/2014 10:52:00|118.860|"MAN"|573917.450|151652.510
"199-H3-2A"|6/20/2014 11:06:00|116.540|"MAN"|577624.630|152750.040
"199-D8-70"|6/24/2014 8:16:00|118.631|"MAN"|573942.097|152508.741
"199-D8-54B"|6/24/2014 9:56:00|118.677|"MAN"|573768.240|152398.650
"199-D8-72"|6/24/2014 11:37:00|117.926|"MAN"|573570.481|152211.774
"199-H4-45"|6/24/2014 12:56:00|116.528|"MAN"|578156.386|152433.394
"199-H4-91"|6/24/2014 13:30:00|116.545|"MAN"|578126.580|152524.100
"199-D5-43"|6/26/2014 8:54:00|118.600|"MAN"|573179.976|151269.430
"199-D5-106"|6/26/2014 9:15:00|119.239|"MAN"|573503.740|151597.970
"199-D5-133"|6/27/2014 0:30:00|119.501|"MAN"|573731.550|151497.370
"199-D5-34"|6/27/2014 7:20:00|118.250|"MAN"|573240.420|151554.120
"199-D5-145"|6/27/2014 8:24:00|117.963|"MAN"|573215.620|151396.280
"199-D5-97"|6/27/2014 9:45:00|118.352|"MAN"|573250.110|151302.470
"199-D2-11"|6/27/2014 10:35:00|119.229|"MAN"|573328.160|151120.730
"199-D5-103"|6/27/2014 11:43:00|119.146|"MAN"|573505.870|151460.870
"199-D5-33"|7/9/2014 8:37:00|118.337|"MAN"|573095.030|151714.540
"199-D5-13"|7/9/2014 9:49:00|118.225|"MAN"|573535.527|151955.183
"199-D5-14"|7/9/2014 10:49:00|118.755|"MAN"|573789.632|151787.990
"199-D5-145"|7/10/2014 6:57:00|118.082|"MAN"|573215.620|151396.280
"199-D5-103"|7/10/2014 7:09:00|119.199|"MAN"|573505.870|151460.870
"199-D4-92"|7/10/2014 7:44:00|118.335|"MAN"|572714.050|151486.310
"199-D5-133"|7/10/2014 8:02:00|119.564|"MAN"|573731.550|151497.370
"199-D5-34"|7/10/2014 8:22:00|118.345|"MAN"|573240.420|151554.120
"199-D2-11"|7/10/2014 8:33:00|119.315|"MAN"|573328.160|151120.730
"199-D4-93"|7/10/2014 9:23:00|118.352|"MAN"|572710.390|151491.200
"199-D5-97"|7/10/2014 9:26:00|118.449|"MAN"|573250.110|151302.470
"199-D4-25"|7/10/2014 11:40:00|118.340|"MAN"|572711.441|151476.238
"199-D5-41"|7/10/2014 12:37:00|118.484|"MAN"|573358.160|151792.191
"199-D5-106"|7/10/2014 12:44:00|119.305|"MAN"|573503.740|151597.970
"199-D5-17"|7/10/2014 12:51:00|119.347|"MAN"|573730.520|151322.830
"199-D5-43"|7/10/2014 13:00:00|118.727|"MAN"|573179.976|151269.430
"199-D5-147"|7/10/2014 13:04:00|118.293|"MAN"|572993.130|151380.780
"199-D4-86"|7/15/2014 9:32:00|119.036|"MAN"|572389.064|151202.144
"199-D5-37"|7/15/2014 11:11:00|118.391|"MAN"|573092.236|151916.365
"199-D5-106"|7/15/2014 12:44:00|119.321|"MAN"|573503.740|151597.970
"199-D8-4"|7/18/2014 7:05:00|118.070|"MAN"|573447.185|152090.212
"699-101-45"|7/18/2014 8:02:00|116.977|"MAN"|576032.400|154124.170
"199-H4-84"|7/18/2014 9:54:00|116.386|"MAN"|577902.580|152848.730
"199-D5-34"|7/24/2014 6:58:00|118.399|"MAN"|573240.420|151554.120
"199-D5-145"|7/24/2014 8:00:00|118.179|"MAN"|573215.620|151396.280
"199-D8-101"|7/24/2014 8:48:00|117.962|"MAN"|574069.460|152262.430
"199-D5-17"|7/24/2014 9:01:00|119.365|"MAN"|573730.520|151322.830
"199-D5-106"|7/24/2014 9:16:00|119.305|"MAN"|573503.740|151597.970
"199-D5-97"|7/24/2014 9:19:00|118.595|"MAN"|573250.110|151302.470
"199-D5-41"|7/24/2014 9:20:00|118.388|"MAN"|573358.160|151792.191
"199-D5-43"|7/24/2014 9:27:00|118.848|"MAN"|573179.976|151269.430
"199-D5-147"|7/24/2014 9:32:00|118.356|"MAN"|572993.130|151380.780
"199-H4-6"|7/24/2014 9:46:00|115.556|"MAN"|577585.316|152888.391
"199-D5-103"|7/24/2014 10:11:00|119.247|"MAN"|573505.870|151460.870
"199-D5-133"|7/24/2014 10:59:00|119.542|"MAN"|573731.550|151497.370
"199-D5-36"|7/30/2014 8:04:00|118.119|"MAN"|572909.823|151746.320
"699-100-43B"|7/30/2014 8:57:00|116.403|"MAN"|576675.900|154008.650
"199-H1-7"|8/1/2014 6:42:00|116.168|"MAN"|577629.600|153172.100
"199-H3-7"|8/1/2014 6:42:00|116.564|"MAN"|577931.740|152279.970
"199-H4-46"|8/1/2014 7:10:00|116.521|"MAN"|577883.861|152439.868
"199-H4-49"|8/1/2014 7:54:00|116.377|"MAN"|577713.830|152445.154
"199-H2-1"|8/1/2014 8:20:00|115.953|"MAN"|577752.310|153239.890
"199-H3-3"|8/1/2014 8:27:00|116.263|"MAN"|577562.091|152363.166
"199-H3-5"|8/1/2014 9:10:00|116.379|"MAN"|577454.697|152287.496
"199-H4-12A"|8/1/2014 9:43:00|115.812|"MAN"|578009.151|152912.729
"199-H5-1A"|8/1/2014 10:00:00|116.333|"MAN"|577650.080|152257.724
"199-H4-11"|8/1/2014 10:37:00|115.780|"MAN"|578141.906|152728.433
"199-H4-16"|8/1/2014 11:43:00|116.505|"MAN"|577981.910|152591.573
"199-D5-106"|8/5/2014 7:37:00|119.338|"MAN"|573503.740|151597.970
"199-D6-3"|8/5/2014 8:58:00|118.809|"MAN"|574159.090|151643.850
"199-D5-147"|8/5/2014 9:35:00|118.359|"MAN"|572993.130|151380.780
"199-D5-40"|8/5/2014 10:54:00|118.637|"MAN"|573003.258|151272.017
"199-D3-5"|8/5/2014 11:23:00|118.827|"MAN"|572787.660|150994.540
"199-D5-97"|8/7/2014 7:13:00|118.682|"MAN"|573250.110|151302.470
"199-D5-34"|8/7/2014 7:52:00|118.420|"MAN"|573240.420|151554.120
"199-D2-11"|8/7/2014 8:34:00|119.571|"MAN"|573328.160|151120.730
"199-D5-145"|8/7/2014 10:07:00|118.233|"MAN"|573215.620|151396.280
"199-D5-103"|8/7/2014 11:53:00|119.299|"MAN"|573505.870|151460.870
"199-D5-133"|8/7/2014 12:45:00|119.607|"MAN"|573731.550|151497.370
"199-D5-41"|8/7/2014 13:17:00|118.335|"MAN"|573358.160|151792.191
"199-D5-106"|8/7/2014 13:20:00|119.342|"MAN"|573503.740|151597.970
"199-D5-17"|8/7/2014 13:27:00|119.421|"MAN"|573730.520|151322.830
"199-D5-43"|8/7/2014 13:34:00|118.925|"MAN"|573179.976|151269.430
"199-D5-147"|8/7/2014 13:38:00|118.361|"MAN"|572993.130|151380.780
"199-H3-9"|8/7/2014 23:00:00|114.488|"MAN"|578039.120|152913.600
"199-H3-10"|8/8/2014 8:30:00|115.884|"MAN"|577545.140|152723.520
"199-H4-65"|8/8/2014 9:12:00|115.991|"MAN"|577998.259|152787.285
"199-D8-71"|8/8/2014 10:00:00|117.955|"MAN"|573837.097|152429.388
"199-D8-54A"|8/8/2014 10:54:00|118.270|"MAN"|573781.170|152408.030
"199-D5-143"|8/8/2014 11:14:00|118.753|"MAN"|573701.530|151784.260
"699-94-43"|8/8/2014 12:07:00|117.543|"MAN"|576625.600|152087.900
"699-94-41"|8/8/2014 12:47:00|116.622|"MAN"|577223.050|152111.680
"699-93-48A"|8/15/2014 6:46:00|118.279|"MAN"|575094.127|151795.301
"699-95-48"|8/15/2014 7:34:00|118.200|"MAN"|575253.420|152323.050
"699-95-45"|8/15/2014 8:28:00|117.733|"MAN"|576257.000|152556.280
"699-95-51"|8/15/2014 9:09:00|118.360|"MAN"|574439.500|152528.590
"699-97-51A"|8/15/2014 9:51:00|117.861|"MAN"|574468.122|153122.092
"699-98-49A"|8/15/2014 11:12:00|117.814|"MAN"|574823.368|153310.153
"199-D4-19"|8/18/2014 7:52:00|118.423|"MAN"|572559.349|151282.037
"199-D5-132"|8/18/2014 8:30:00|119.025|"MAN"|573875.350|151586.870
"199-H3-6"|8/18/2014 9:17:00|115.835|"MAN"|578266.470|152425.330
"199-H4-86"|8/18/2014 10:48:00|116.356|"MAN"|577704.550|152745.650
"199-H4-84"|8/18/2014 11:03:00|115.908|"MAN"|577902.580|152848.730
"199-D5-97"|8/21/2014 6:35:00|118.671|"MAN"|573250.110|151302.470
"199-D5-145"|8/21/2014 6:36:00|118.232|"MAN"|573215.620|151396.280
"199-D2-11"|8/21/2014 7:25:00|119.516|"MAN"|573328.160|151120.730
"199-D5-34"|8/21/2014 7:57:00|118.415|"MAN"|573240.420|151554.120
"199-D5-103"|8/21/2014 8:19:00|119.295|"MAN"|573505.870|151460.870
"199-D5-133"|8/21/2014 9:07:00|119.572|"MAN"|573731.550|151497.370
"199-D5-147"|8/21/2014 11:18:00|118.308|"MAN"|572993.130|151380.780
"199-D5-43"|8/21/2014 11:21:00|118.906|"MAN"|573179.976|151269.430
"199-D5-17"|8/21/2014 11:26:00|119.438|"MAN"|573730.520|151322.830
"199-D5-106"|8/21/2014 11:31:00|119.347|"MAN"|573503.740|151597.970
"199-D5-41"|8/21/2014 11:37:00|118.289|"MAN"|573358.160|151792.191
"699-96-52B"|8/22/2014 11:24:00|117.655|"MAN"|573910.160|152656.220
"699-97-41"|8/22/2014 12:16:00|116.239|"MAN"|577217.500|153090.380
"199-H4-85"|8/25/2014 7:33:00|115.373|"MAN"|577980.020|152880.810
"699-99-41"|8/25/2014 8:28:00|115.432|"MAN"|577283.990|153590.740
"699-99-44"|8/25/2014 9:55:00|116.236|"MAN"|576458.770|153592.400
"699-98-46"|8/25/2014 10:37:00|117.307|"MAN"|575726.860|153365.630
"699-98-51"|8/25/2014 11:12:00|117.685|"MAN"|574339.320|153302.710
"199-N-50"|9/2/2014 10:55:00|118.421|"MAN"|572090.901|150298.790
"199-N-51"|9/2/2014 11:26:00|118.174|"MAN"|571796.100|150496.966
"199-N-14"|9/2/2014 11:55:00|118.492|"MAN"|571713.100|150243.370
"199-D5-145"|9/4/2014 7:51:00|118.145|"MAN"|573215.620|151396.280
"199-D2-11"|9/4/2014 7:59:00|119.341|"MAN"|573328.160|151120.730
"199-D5-97"|9/4/2014 8:53:00|118.582|"MAN"|573250.110|151302.470
"199-D5-34"|9/4/2014 10:27:00|118.315|"MAN"|573240.420|151554.120
"199-D5-133"|9/4/2014 11:37:00|119.363|"MAN"|573731.550|151497.370
"199-D5-103"|9/4/2014 12:06:00|119.188|"MAN"|573505.870|151460.870
"199-D5-41"|9/4/2014 13:29:00|118.163|"MAN"|573358.160|151792.191
"199-D5-106"|9/4/2014 13:34:00|119.214|"MAN"|573503.740|151597.970
"199-D5-17"|9/4/2014 13:40:00|119.340|"MAN"|573730.520|151322.830
"199-D5-43"|9/4/2014 13:47:00|118.783|"MAN"|573179.976|151269.430
"199-D5-147"|9/4/2014 13:51:00|118.214|"MAN"|572993.130|151380.780
"199-H4-45"|9/5/2014 10:16:00|115.892|"MAN"|578156.386|152433.394
"199-D5-106"|9/5/2014 10:47:00|119.201|"MAN"|573503.740|151597.970
"199-H4-5"|9/5/2014 10:55:00|115.115|"MAN"|577944.937|152939.783
"199-D5-15"|9/5/2014 12:02:00|118.944|"MAN"|573738.610|151673.750
"199-D5-123"|9/5/2014 12:05:00|118.918|"MAN"|573824.210|151639.410
"199-H3-2A"|9/5/2014 12:07:00|116.233|"MAN"|577624.630|152750.040
"199-D8-5"|9/5/2014 12:42:00|117.180|"MAN"|573537.146|152243.497
"199-H4-84"|9/9/2014 13:18:00|115.585|"MAN"|577902.580|152848.730
"199-N-185"|9/11/2014 9:26:00|117.530|"MAN"|571546.330|150237.980
"199-D2-6"|9/12/2014 10:36:00|118.531|"MAN"|573000.210|151119.860
"199-D5-40"|9/12/2014 10:41:00|118.390|"MAN"|573003.258|151272.017
"199-D4-22"|9/12/2014 11:03:00|117.274|"MAN"|572788.453|151539.293
"199-D5-13"|9/12/2014 11:11:00|117.825|"MAN"|573535.527|151955.183
"199-D8-5"|9/12/2014 11:17:00|116.892|"MAN"|573537.146|152243.497
"199-D8-4"|9/12/2014 11:24:00|117.412|"MAN"|573447.185|152090.212
"199-H4-90"|9/12/2014 11:26:00|115.830|"MAN"|577922.940|152592.590
"199-D5-15"|9/12/2014 11:33:00|118.923|"MAN"|573738.610|151673.750
"199-D5-16"|9/12/2014 11:38:00|118.790|"MAN"|573917.450|151652.510
"199-D5-18"|9/12/2014 11:58:00|119.108|"MAN"|573861.700|151325.180
"199-D5-19"|9/12/2014 12:02:00|119.172|"MAN"|573849.120|151243.190
"699-97-51A"|9/12/2014 12:12:00|117.628|"MAN"|574468.122|153122.092
"699-91-46A"|9/12/2014 12:24:00|118.154|"MAN"|575910.950|151156.642
"699-90-45"|9/12/2014 12:29:00|118.068|"MAN"|576169.250|151024.529
"699-93-48A"|9/12/2014 12:37:00|118.233|"MAN"|575094.127|151795.301
"199-D5-157"|9/17/2014 7:01:00|118.760|"MAN"|573347.660|151358.830
"199-D5-156"|9/17/2014 7:05:00|118.695|"MAN"|573335.080|151343.200
"199-D5-158"|9/17/2014 9:18:00|118.646|"MAN"|573358.480|151411.510
"199-D5-155"|9/17/2014 9:20:00|118.703|"MAN"|573355.210|151346.650
"199-D5-34"|9/18/2014 7:44:00|118.208|"MAN"|573240.420|151554.120
"199-D5-145"|9/18/2014 8:57:00|118.047|"MAN"|573215.620|151396.280
"199-D5-97"|9/18/2014 10:20:00|118.501|"MAN"|573250.110|151302.470
"199-D5-106"|9/18/2014 11:46:00|119.148|"MAN"|573503.740|151597.970
"199-D5-103"|9/18/2014 11:46:00|119.128|"MAN"|573505.870|151460.870
"199-D5-41"|9/18/2014 11:52:00|117.979|"MAN"|573358.160|151792.191
"199-D5-147"|9/18/2014 12:02:00|118.090|"MAN"|572993.130|151380.780
"199-D5-43"|9/18/2014 12:09:00|118.699|"MAN"|573179.976|151269.430
"199-D2-11"|9/18/2014 12:15:00|119.314|"MAN"|573328.160|151120.730
"199-D4-25"|9/19/2014 8:02:00|117.380|"MAN"|572711.441|151476.238
"199-D4-62"|9/19/2014 8:56:00|117.733|"MAN"|572619.521|151351.066
"199-D3-2"|9/19/2014 10:06:00|117.860|"MAN"|572453.955|151165.653
"199-D4-23"|9/19/2014 10:38:00|117.007|"MAN"|572672.455|151592.870
"199-D5-126"|9/19/2014 11:11:00|118.479|"MAN"|573705.710|151843.280
"199-D8-70"|9/19/2014 11:47:00|117.062|"MAN"|573942.097|152508.741
"199-D5-125"|9/19/2014 11:55:00|118.692|"MAN"|573667.390|151746.180
"199-D5-16"|9/19/2014 13:09:00|118.775|"MAN"|573917.450|151652.510
"199-D5-43"|9/26/2014 7:52:00|118.747|"MAN"|573179.976|151269.430
"199-D5-38"|9/26/2014 8:27:00|117.600|"MAN"|572996.824|151545.593
"199-D4-22"|9/26/2014 8:56:00|117.001|"MAN"|572788.453|151539.293
"199-H4-13"|9/26/2014 10:42:00|114.355|"MAN"|578219.304|152595.273
