NAME,DATE,STD_VALUE_RPTD,REVIEW_QUALIFIER
199-D5-39,2008-12-15,1822.0,
199-D5-39,2008-12-22,2006.0,
199-D5-39,2008-12-29,1992.0,
199-D5-39,2009-01-05,2051.0,
199-D5-39,2009-01-12,2037.0,
199-D5-39,2009-01-19,1890.0,
199-D5-39,2009-01-26,2037.0,
199-D5-39,2009-02-02,1993.0,
199-D5-39,2009-02-10,1964.0,
199-D5-39,2009-02-17,2017.0,
199-D5-39,2009-02-23,1864.0,
199-D5-39,2009-03-02,2031.0,
199-D5-39,2009-03-09,2408.0,
199-D5-39,2009-03-16,2200.0,
199-D5-39,2009-03-23,2214.0,G
199-D5-39,2009-03-30,2166.0,
199-D5-39,2009-04-06,2289.0,
199-D5-39,2009-04-13,2217.0,
199-D5-39,2009-04-20,2464.0,
199-D5-39,2009-04-28,2336.0,
199-D5-39,2009-05-04,2361.0,
199-D5-39,2009-05-18,2332.0,
199-D5-39,2009-05-26,2267.0,
199-D5-39,2009-05-26,2251.0,
199-D5-39,2009-06-01,2210.0,
199-D5-39,2009-06-08,2221.0,
199-D5-39,2009-06-15,2096.0,
199-D5-39,2009-06-22,1962.0,
199-D5-39,2009-06-30,1822.0,
199-D5-39,2009-07-06,1819.0,
199-D5-39,2009-07-13,1883.0,
199-D5-39,2009-07-20,1923.0,G
199-D5-39,2009-07-28,2002.0,
199-D5-39,2009-08-03,2463.0,
199-D5-39,2009-08-12,2428.0,
199-D5-39,2009-08-18,2231.0,
199-D5-39,2009-08-24,2391.0,
199-D5-39,2009-09-02,2462.0,
199-D5-39,2009-09-09,2381.0,
199-D5-39,2009-09-14,2387.0,
199-D5-39,2009-09-21,2460.0,
199-D5-39,2009-10-01,2230.0,
199-D5-39,2009-10-07,2340.0,
199-D5-39,2009-10-12,2395.0,
199-D5-39,2009-10-19,2466.0,
199-D5-39,2009-10-26,2007.0,
199-D5-39,2009-11-02,2467.0,
199-D5-39,2009-11-09,2464.0,
199-D5-39,2009-11-17,2465.0,
199-D5-39,2009-11-23,2427.0,
199-D5-39,2009-11-30,2371.0,
199-D5-39,2009-12-07,1627.0,
199-D5-39,2010-02-08,4470.0,
199-D5-39,2010-02-22,4370.0,
199-D5-39,2010-03-01,3885.0,
199-D5-39,2010-03-08,2870.0,
199-D5-39,2010-03-15,3445.0,
199-D5-39,2010-04-12,4485.0,
199-D5-39,2010-04-19,3280.0,
199-D5-39,2010-04-26,3420.0,
199-D5-39,2010-05-03,3475.0,
199-D5-39,2010-05-10,3130.0,
199-D5-39,2010-05-17,3010.0,
199-D5-39,2010-05-24,2468.0,
199-D5-39,2010-06-01,2795.0,
199-D5-39,2010-06-09,3002.0,
199-D5-39,2010-06-14,2805.0,
199-D5-39,2010-06-21,2860.0,
199-D5-39,2010-06-30,2390.0,
199-D5-39,2010-07-06,1907.0,
199-D5-39,2010-07-12,1150.0,
199-D5-39,2010-07-19,994.0,
199-D5-39,2010-07-26,2098.0,
199-D5-39,2010-08-02,1508.0,
199-D5-39,2010-08-16,1955.0,
199-D5-39,2010-08-19,1993.0,
199-D5-39,2010-08-30,1860.0,
199-D5-39,2010-09-07,1838.0,
199-D5-39,2010-09-13,3290.0,
199-D5-39,2010-09-20,3120.0,
199-D5-39,2010-09-27,2236.0,
199-D5-39,2010-10-04,2445.0,
199-D5-39,2010-10-11,2365.0,
199-D5-39,2010-10-18,2510.0,
199-D5-39,2010-10-25,2640.0,
199-D5-39,2010-11-01,2515.0,
199-D5-39,2010-11-08,2735.0,
199-D5-39,2010-11-15,2710.0,
199-D5-39,2010-11-22,2615.0,
199-D5-39,2010-12-13,3595.0,
199-D5-39,2010-12-21,3825.0,
199-D5-39,2010-12-27,3751.0,
199-D5-39,2011-01-03,3842.0,
199-D5-39,2011-01-10,4680.0,
199-D5-39,2011-01-18,5200.0,
199-D5-39,2011-01-24,5450.0,
199-D5-39,2011-01-30,5540.0,
199-D5-39,2011-01-30,5710.0,
199-D5-39,2011-01-31,5361.0,
199-D5-39,2011-02-03,5790.0,
199-D5-39,2011-02-03,5860.0,
199-D5-39,2011-02-07,5650.0,
199-D5-39,2011-02-14,5550.0,
199-D5-39,2011-02-22,5542.0,
199-D5-39,2011-02-28,4395.0,
199-D5-39,2011-06-30,5970.0,
199-D5-39,2011-07-06,6940.0,
199-D5-39,2011-08-02,3485.0,
199-D5-39,2011-08-08,3385.0,
199-D5-39,2011-09-01,3280.0,
199-D5-39,2011-10-05,2717.0,
199-D5-39,2011-11-02,2442.0,
199-D5-39,2011-12-07,2431.0,
199-D5-39,2012-01-09,2079.0,
199-D5-39,2012-02-13,1980.0,
199-D5-39,2012-02-27,1700.0,
199-D5-39,2012-03-08,1716.0,
199-D5-39,2012-04-03,1672.0,
199-D5-39,2012-04-29,1360.0,
199-D5-39,2012-04-29,1320.0,
199-D5-39,2012-05-15,1100.0,
199-D5-39,2012-05-30,988.0,
199-D5-39,2012-06-05,869.0,
199-D5-39,2012-07-11,666.0,
199-D5-39,2012-07-12,648.0,
199-D5-39,2012-07-22,594.0,
199-D5-39,2012-08-01,583.0,
199-D5-39,2012-08-09,619.0,
199-D5-39,2012-08-30,656.0,
199-D5-39,2012-09-05,640.0,
199-D5-39,2012-10-01,678.0,
199-D5-39,2012-10-22,742.0,
199-D5-39,2012-10-28,768.0,
199-D5-39,2012-11-05,844.0,
199-D5-39,2012-12-03,935.0,
199-D5-39,2013-01-07,759.0,
199-D5-39,2013-01-28,566.0,
199-D5-39,2013-02-04,547.0,
199-D5-39,2013-02-19,470.0,
199-D5-39,2013-03-12,436.0,
199-D5-39,2013-04-02,405.0,
199-D5-39,2013-04-11,386.0,
199-D5-39,2013-05-06,339.0,
199-D5-39,2013-05-13,298.0,
199-D5-39,2013-06-04,263.0,
199-D5-39,2013-06-12,233.0,
199-D5-39,2013-07-02,220.0,
199-D5-39,2013-07-23,186.0,
199-D5-39,2013-08-01,184.0,
199-D5-39,2013-08-01,181.0,
199-D5-39,2013-08-06,196.0,
199-D5-39,2013-08-08,180.0,
199-D5-39,2013-09-04,187.0,
199-D5-39,2013-10-15,194.0,
199-D5-39,2013-11-07,185.0,
199-D5-39,2013-11-07,198.0,
199-D5-39,2013-11-21,177.0,
199-D5-39,2013-12-11,179.0,
199-D5-39,2013-12-16,180.0,
199-D5-39,2014-01-02,165.0,
199-D5-39,2014-01-15,149.0,
199-D5-39,2014-01-30,145.0,
199-D5-39,2014-02-20,137.0,
199-D5-39,2014-02-26,132.0,
199-D5-39,2014-03-03,138.0,
199-D5-39,2014-03-06,138.0,
199-D5-39,2014-03-20,132.0,
199-D5-39,2014-04-01,133.0,
199-D5-39,2014-04-03,131.0,
199-D5-39,2014-04-17,125.0,
199-D5-39,2014-04-30,126.0,
199-D5-39,2014-05-06,123.0,
199-D5-39,2014-06-12,121.0,
199-D5-39,2014-07-07,117.0,
199-D5-39,2014-08-06,107.0,
199-D5-39,2014-08-07,105.0,
199-D5-39,2014-09-04,97.0,
199-D5-39,2014-09-10,100.0,
199-D5-39,2014-10-02,97.0,
199-D5-39,2014-11-20,108.0,
199-D5-39,2014-12-02,115.0,
199-D5-39,2014-12-15,112.0,Q
199-D5-39,2015-01-08,110.0,
199-D5-39,2015-01-15,113.0,
199-D5-39,2015-02-03,107.0,
199-D5-39,2015-02-24,112.0,
199-D5-39,2015-02-24,114.0,
199-D5-39,2015-03-10,112.0,
199-D5-39,2015-03-31,109.0,
199-D5-39,2015-03-31,110.0,
199-D5-39,2015-03-31,108.0,
199-D5-39,2015-04-14,110.0,
199-D5-39,2015-04-14,109.0,
199-D5-39,2015-04-23,113.0,
199-D5-39,2015-05-06,106.0,
199-D5-39,2015-05-21,105.0,
199-D5-39,2015-06-09,101.0,
199-D5-39,2015-06-11,107.0,
199-D5-39,2015-07-20,98.0,
199-D5-39,2015-07-20,99.7,
199-D5-39,2015-07-28,98.0,
199-D5-39,2015-08-03,96.0,
199-D5-39,2015-09-10,85.0,
199-D5-39,2015-09-10,84.0,
199-D5-39,2015-09-23,92.0,
199-D5-39,2015-10-19,94.0,
199-D5-39,2015-10-20,98.0,
199-D5-39,2015-11-11,94.0,
199-D5-39,2015-11-18,85.0,
199-D5-39,2015-12-07,106.0,
199-D5-39,2015-12-28,110.0,H
199-D5-39,2016-01-04,101.0,
199-D5-39,2016-01-07,100.0,
199-D5-39,2016-02-03,102.0,
199-D5-39,2016-02-29,91.0,
199-D5-39,2016-02-29,86.0,
199-D5-39,2016-03-07,94.0,
199-D5-39,2016-04-04,82.0,
199-D5-39,2016-05-02,60.0,
199-D5-39,2016-05-26,62.0,H
199-D5-39,2016-05-26,61.0,H
199-D5-39,2016-06-14,53.0,
199-D5-39,2016-07-05,48.0,
199-D5-39,2016-08-02,36.0,
199-D5-39,2016-08-17,35.0,
199-D5-39,2016-08-17,36.0,
199-D5-39,2016-09-21,51.0,
199-D5-39,2016-10-05,30.0,
199-D5-39,2016-11-02,40.0,
199-D5-39,2016-11-10,36.0,
199-D5-39,2016-11-10,30.0,
199-D5-39,2016-12-14,37.0,
199-D5-39,2017-01-16,36.0,
199-D5-39,2017-02-02,32.0,
199-D5-39,2017-02-07,31.0,
199-D5-39,2017-03-20,20.0,
199-D5-39,2017-04-12,25.0,
199-D5-39,2017-05-01,24.0,
199-D5-39,2017-06-29,15.0,
199-D5-39,2017-07-05,30.0,
199-D5-39,2017-08-07,15.0,
199-D5-39,2017-08-15,14.0,
199-D5-39,2017-09-20,8.0,
199-D5-39,2017-10-12,17.0,
199-D5-39,2017-11-08,13.0,
199-D5-39,2017-11-13,14.0,
199-D5-39,2017-12-06,12.0,
199-D5-39,2018-02-07,12.0,
199-D5-39,2018-02-21,13.0,
199-D5-39,2018-03-14,14.0,
199-D5-39,2018-04-05,7.0,
199-D5-39,2018-05-10,13.0,
199-D5-39,2018-05-30,9.5,
199-D5-39,2018-05-30,9.6,
199-D5-39,2018-06-11,9.0,
199-D5-39,2018-07-09,17.0,
199-D5-39,2018-08-02,6.1,
199-D5-39,2018-08-02,6.4,
199-D5-39,2018-08-06,10.0,
199-D5-39,2018-09-11,8.0,
199-D5-39,2019-06-25,6.81,H
199-D5-39,2019-07-01,5.0,
199-D5-39,2019-08-05,10.0,
199-D5-39,2019-08-19,5.32,H
199-D5-39,2019-10-07,9.0,
199-D5-39,2019-11-07,13.0,
199-D5-39,2019-11-21,3.73,H
199-D5-39,2019-12-16,1.0,
199-D5-39,2020-01-07,3.0,
199-D5-39,2020-02-13,9.0,
199-D5-39,2020-02-25,3.71,
199-D5-39,2020-03-03,13.0,
199-D5-39,2020-08-13,15.0,H
199-D5-39,2020-08-31,5.04,H
199-D5-39,2020-09-23,8.0,
199-D5-39,2020-10-15,17.0,
199-D5-39,2020-11-02,3.27,
199-D5-39,2020-11-12,17.0,
199-D5-39,2021-01-21,0.0,
199-D5-39,2021-02-09,4.23,
199-D5-39,2021-02-10,3.0,
199-D5-39,2021-03-10,5.0,
199-D5-39,2021-04-07,0.0,
199-D5-39,2021-04-19,4.53,H
199-D5-39,2021-05-12,3.0,
199-D5-39,2021-06-02,1.0,
199-D5-39,2021-07-15,5.0,
199-D5-39,2021-08-03,3.66,
199-D5-39,2021-08-26,-2.0,
199-D5-39,2021-09-23,8.0,
199-D5-39,2021-10-19,4.11,
199-D5-39,2021-10-27,9.0,
199-D5-39,2021-12-28,8.0,
199-D5-39,2023-09-28,5.4,
199-D5-39,2023-10-25,4.33,
199-D5-39,2023-11-14,7.17,
199-D5-39,2023-12-11,6.82,
199-D5-41,1999-07-07,5.0,
199-D5-41,2000-03-06,13.0,
199-D5-41,2000-06-16,95.0,
199-D5-41,2000-09-20,217.0,
199-D5-41,2001-03-01,199.0,
199-D5-41,2001-05-23,112.0,
199-D5-41,2001-08-27,65.0,
199-D5-41,2002-01-31,71.0,
199-D5-41,2002-05-17,249.0,
199-D5-41,2002-08-29,432.0,
199-D5-41,2002-11-14,498.0,
199-D5-41,2003-02-21,606.0,
199-D5-41,2003-05-27,664.0,
199-D5-41,2003-07-30,413.0,
199-D5-41,2003-08-22,1100.0,
199-D5-41,2003-08-22,1150.0,
199-D5-41,2003-09-29,1220.0,
199-D5-41,2003-12-04,1890.0,
199-D5-41,2004-01-19,2250.0,
199-D5-41,2004-02-09,2330.0,G
199-D5-41,2004-02-09,2344.0,
199-D5-41,2004-04-19,2460.0,
199-D5-41,2004-05-18,2340.0,
199-D5-41,2004-05-18,2380.0,
199-D5-41,2004-05-18,2864.0,G
199-D5-41,2004-06-30,2380.0,
199-D5-41,2004-07-20,2330.0,
199-D5-41,2004-08-23,1910.0,G
199-D5-41,2004-08-23,2410.0,
199-D5-41,2004-09-24,2680.0,F
199-D5-41,2005-02-21,1970.0,G
199-D5-41,2005-02-21,2550.0,G
199-D5-41,2005-05-24,1548.0,
199-D5-41,2005-05-24,1546.0,
199-D5-41,2005-10-25,1970.0,
199-D5-41,2005-11-10,1820.0,
199-D5-41,2006-02-08,1650.0,
199-D5-41,2006-02-08,1792.0,
199-D5-41,2006-05-02,1600.0,
199-D5-41,2006-05-02,1666.0,
199-D5-41,2006-08-16,2028.0,
199-D5-41,2006-08-16,1940.0,
199-D5-41,2006-11-22,512.0,
199-D5-41,2007-01-02,324.0,
199-D5-41,2007-02-21,131.0,
199-D5-41,2007-08-07,225.0,
199-D5-41,2007-12-06,20.1,
199-D5-41,2008-02-26,13.4,
199-D5-41,2008-05-22,12.1,
199-D5-41,2008-08-13,10.1,
199-D5-41,2008-11-20,10.4,
199-D5-41,2009-02-25,15.3,
199-D5-41,2009-05-14,7.0,
199-D5-41,2009-05-14,8.0,
199-D5-41,2009-05-14,9.1,
199-D5-41,2009-05-14,8.1,
199-D5-41,2009-10-09,10.3,
199-D5-41,2009-10-09,13.0,
199-D5-41,2013-11-25,8.3,
199-D5-41,2013-11-25,5.7,
199-D5-41,2014-06-11,8.0,
199-D5-41,2014-12-19,6.2,
199-D5-41,2014-12-19,3.6,
199-D5-41,2015-05-18,1.5,
199-D5-41,2015-11-13,1.5,
199-D5-41,2016-05-22,2.9,
199-D5-41,2016-11-13,1.5,H
199-D5-41,2016-11-13,2.1,H
199-D5-41,2017-11-17,1.7,
199-D5-41,2017-11-17,1.6,
199-D5-41,2018-11-07,1.5,
199-D5-41,2019-11-01,1.3,
199-D5-41,2020-11-10,1.3,
199-D5-41,2021-11-11,14.3,
199-D5-41,2023-10-05,26.1,
199-D5-41,2023-11-13,24.5,
199-D5-43,1999-07-07,2130.0,
199-D5-43,2000-03-07,2260.0,
199-D5-43,2000-06-16,1870.0,
199-D5-43,2000-09-13,2110.0,
199-D5-43,2001-03-06,2220.0,
199-D5-43,2001-03-06,2200.0,
199-D5-43,2001-05-22,1850.0,
199-D5-43,2001-08-23,1740.0,
199-D5-43,2001-08-23,1710.0,
199-D5-43,2002-02-20,1410.0,
199-D5-43,2002-02-20,1420.0,
199-D5-43,2002-03-27,1370.0,
199-D5-43,2002-04-17,1380.0,
199-D5-43,2002-05-20,1270.0,
199-D5-43,2002-05-20,1220.0,
199-D5-43,2002-06-18,850.0,
199-D5-43,2002-06-18,887.0,
199-D5-43,2002-08-06,392.0,
199-D5-43,2002-08-06,365.0,
199-D5-43,2002-08-29,360.0,
199-D5-43,2002-08-29,364.0,
199-D5-43,2002-09-30,478.0,
199-D5-43,2002-09-30,510.0,
199-D5-43,2002-10-09,450.0,
199-D5-43,2002-11-18,630.0,
199-D5-43,2002-11-18,736.0,
199-D5-43,2002-12-23,597.0,
199-D5-43,2003-02-03,601.0,G
199-D5-43,2003-02-25,670.0,
199-D5-43,2003-03-25,650.0,
199-D5-43,2003-04-14,568.0,
199-D5-43,2003-04-14,632.0,
199-D5-43,2003-05-27,398.0,
199-D5-43,2003-06-26,287.0,
199-D5-43,2003-07-28,274.0,
199-D5-43,2003-08-21,271.0,
199-D5-43,2003-09-23,416.0,
199-D5-43,2003-10-15,497.0,
199-D5-43,2003-11-24,641.0,
199-D5-43,2003-12-08,781.0,
199-D5-43,2004-01-19,1170.0,
199-D5-43,2004-02-19,1280.0,
199-D5-43,2004-02-19,1312.0,
199-D5-43,2004-03-24,1030.0,
199-D5-43,2004-04-19,1110.0,
199-D5-43,2004-04-19,1270.0,
199-D5-43,2004-05-18,1200.0,
199-D5-43,2004-05-18,1288.0,
199-D5-43,2004-06-30,1230.0,
199-D5-43,2004-07-20,1180.0,
199-D5-43,2004-08-24,1030.0,
199-D5-43,2004-08-24,1180.0,
199-D5-43,2004-09-24,970.0,F
199-D5-43,2004-10-07,1004.0,
199-D5-43,2004-11-29,1030.0,
199-D5-43,2004-11-29,1050.0,
199-D5-43,2005-01-12,1440.0,
199-D5-43,2005-01-12,1380.0,
199-D5-43,2005-01-24,1440.0,
199-D5-43,2005-01-24,1390.0,
199-D5-43,2005-02-21,1370.0,
199-D5-43,2005-02-21,1560.0,
199-D5-43,2005-03-23,1300.0,
199-D5-43,2005-03-23,1260.0,
199-D5-43,2005-04-18,1296.0,
199-D5-43,2005-04-18,1292.0,
199-D5-43,2005-05-24,1328.0,
199-D5-43,2005-05-24,1266.0,
199-D5-43,2005-06-30,1280.0,
199-D5-43,2005-07-18,1056.0,
199-D5-43,2005-07-18,1240.0,
199-D5-43,2005-08-17,1114.0,
199-D5-43,2005-08-17,1180.0,
199-D5-43,2005-09-14,994.0,
199-D5-43,2005-10-10,1046.0,
199-D5-43,2005-11-07,1000.0,
199-D5-43,2005-11-07,1030.0,
199-D5-43,2005-11-07,1110.0,
199-D5-43,2005-11-07,1040.0,
199-D5-43,2005-12-05,1100.0,
199-D5-43,2005-12-05,1170.0,
199-D5-43,2006-01-09,1164.0,
199-D5-43,2006-02-09,1200.0,
199-D5-43,2006-02-09,1216.0,
199-D5-43,2006-03-07,1178.0,
199-D5-43,2006-03-07,1162.0,
199-D5-43,2006-04-05,1216.0,
199-D5-43,2006-05-03,1170.0,
199-D5-43,2006-05-03,1160.0,
199-D5-43,2006-05-03,1212.0,
199-D5-43,2006-05-03,1210.0,
199-D5-43,2006-06-06,938.0,
199-D5-43,2006-06-25,235.0,
199-D5-43,2006-08-08,460.0,
199-D5-43,2006-08-08,478.0,
199-D5-43,2006-08-08,436.0,H
199-D5-43,2006-09-21,479.0,
199-D5-43,2006-09-21,461.0,
199-D5-43,2006-10-02,540.0,
199-D5-43,2006-10-02,529.0,
199-D5-43,2006-10-16,492.0,
199-D5-43,2006-10-16,496.0,
199-D5-43,2006-10-16,500.0,
199-D5-43,2006-10-16,504.0,
199-D5-43,2006-10-16,488.0,
199-D5-43,2006-11-14,726.0,
199-D5-43,2006-12-07,782.0,
199-D5-43,2007-01-08,735.0,
199-D5-43,2007-02-13,695.0,
199-D5-43,2007-02-13,697.0,
199-D5-43,2007-02-13,714.0,
199-D5-43,2007-03-27,668.0,
199-D5-43,2007-04-16,612.0,
199-D5-43,2007-04-24,558.0,
199-D5-43,2007-05-10,499.0,
199-D5-43,2007-05-10,512.0,
199-D5-43,2007-05-10,491.0,
199-D5-43,2007-05-29,463.0,
199-D5-43,2007-06-11,365.0,
199-D5-43,2007-06-25,232.0,
199-D5-43,2007-07-09,178.0,
199-D5-43,2007-07-24,224.0,
199-D5-43,2007-08-08,230.0,
199-D5-43,2007-08-22,248.0,
199-D5-43,2007-09-05,266.0,
199-D5-43,2007-09-10,266.0,
199-D5-43,2007-09-10,263.0,
199-D5-43,2007-09-19,292.0,
199-D5-43,2007-09-19,294.0,
199-D5-43,2007-10-04,382.0,
199-D5-43,2007-10-17,460.0,
199-D5-43,2007-10-17,584.0,
199-D5-43,2007-11-01,524.0,
199-D5-43,2007-11-15,560.0,
199-D5-43,2007-11-29,570.0,
199-D5-43,2007-12-13,587.0,G
199-D5-43,2007-12-27,550.0,
199-D5-43,2007-12-27,575.0,
199-D5-43,2008-01-07,524.0,
199-D5-43,2008-01-07,586.0,
199-D5-43,2008-04-14,589.0,G
199-D5-43,2008-04-14,538.0,
199-D5-43,2008-05-22,601.0,
199-D5-43,2008-06-24,382.0,
199-D5-43,2008-06-24,370.0,
199-D5-43,2008-07-09,266.0,
199-D5-43,2008-08-13,152.0,
199-D5-43,2008-08-13,156.0,
199-D5-43,2008-09-08,238.0,
199-D5-43,2008-09-08,239.0,
199-D5-43,2008-10-22,494.0,
199-D5-43,2008-10-22,491.0,
199-D5-43,2008-11-17,458.0,
199-D5-43,2008-11-17,455.0,
199-D5-43,2008-12-03,464.0,
199-D5-43,2008-12-03,461.0,
199-D5-43,2009-01-20,406.0,
199-D5-43,2009-01-20,404.0,
199-D5-43,2009-02-12,413.0,
199-D5-43,2009-02-12,417.0,
199-D5-43,2009-03-18,483.0,
199-D5-43,2009-03-18,489.0,
199-D5-43,2009-04-14,535.0,
199-D5-43,2009-04-14,534.0,
199-D5-43,2009-04-14,532.0,
199-D5-43,2009-05-08,543.0,
199-D5-43,2009-06-15,351.0,
199-D5-43,2009-06-15,367.0,
199-D5-43,2009-06-15,359.0,
199-D5-43,2009-06-15,358.0,
199-D5-43,2009-07-21,322.0,
199-D5-43,2009-07-21,312.0,
199-D5-43,2009-07-21,315.0,
199-D5-43,2009-07-21,309.0,
199-D5-43,2009-08-11,374.0,
199-D5-43,2009-08-11,383.0,
199-D5-43,2009-08-11,376.0,
199-D5-43,2009-08-11,369.0,
199-D5-43,2009-09-15,485.0,
199-D5-43,2009-09-15,486.0,
199-D5-43,2009-09-15,479.0,
199-D5-43,2009-09-15,490.0,
199-D5-43,2009-10-07,477.0,
199-D5-43,2009-10-07,482.0,
199-D5-43,2010-03-01,532.0,
199-D5-43,2010-03-01,524.0,
199-D5-43,2010-03-23,538.0,
199-D5-43,2010-03-23,529.0,
199-D5-43,2010-05-12,463.0,
199-D5-43,2010-05-12,470.0,
199-D5-43,2010-05-12,460.0,
199-D5-43,2010-05-12,465.0,
199-D5-43,2010-05-12,462.0,
199-D5-43,2010-08-18,78.8,
199-D5-43,2010-08-18,72.2,
199-D5-43,2010-08-18,69.0,
199-D5-43,2010-08-18,68.0,
199-D5-43,2011-01-30,241.0,
199-D5-43,2011-01-30,245.0,
199-D5-43,2011-01-30,242.0,
199-D5-43,2011-01-30,239.0,
199-D5-43,2011-04-14,346.0,
199-D5-43,2011-04-14,351.0,
199-D5-43,2011-04-14,354.0,
199-D5-43,2011-04-14,347.0,
199-D5-43,2011-05-20,396.0,
199-D5-43,2011-05-20,387.0,
199-D5-43,2011-08-23,164.0,
199-D5-43,2012-05-29,260.0,
199-D5-43,2012-06-19,240.0,
199-D5-43,2012-12-03,124.0,
199-D5-43,2013-02-13,104.0,
199-D5-43,2013-05-14,56.9,
199-D5-43,2013-09-13,42.3,
199-D5-43,2013-09-13,41.8,
199-D5-43,2014-01-08,47.0,
199-D5-43,2014-03-24,33.4,
199-D5-43,2014-12-17,9.2,Q
199-D5-43,2014-12-17,9.7,Q
199-D5-43,2015-02-27,5.3,
199-D5-43,2015-02-27,3.9,
199-D5-43,2015-05-29,8.7,
199-D5-43,2015-05-29,7.6,
199-D5-43,2015-08-26,4.2,
199-D5-43,2015-08-26,3.9,
199-D5-43,2015-12-18,3.7,
199-D5-43,2016-03-15,5.4,
199-D5-43,2016-03-15,5.1,
199-D5-43,2016-06-19,4.4,
199-D5-43,2016-12-08,3.6,
199-D5-43,2016-12-08,3.8,
199-D5-43,2017-11-20,8.4,
199-D5-43,2017-11-20,9.4,
199-D5-43,2018-10-31,2.7,
199-D5-43,2019-10-25,3.27,H
199-D5-43,2020-12-21,3.07,H
199-D5-43,2021-11-03,2.6,
199-D5-43,2023-09-20,1.52,
199-D5-43,2023-10-13,2.5,
199-D5-43,2023-11-27,2.5,
199-D5-44,1999-07-06,5.0,
199-D5-44,2000-03-06,5.0,
199-D5-44,2000-07-10,5.0,
199-D5-44,2000-09-13,5.0,
199-D5-44,2001-03-01,5.0,
199-D5-44,2001-05-22,5.0,
199-D5-44,2001-05-22,2.0,
199-D5-44,2001-08-27,5.0,
199-D5-44,2002-01-31,7.0,
199-D5-44,2002-05-17,5.0,
199-D5-44,2002-08-29,6.0,
199-D5-44,2003-02-24,5.0,
199-D5-44,2003-05-27,5.0,
199-D5-44,2003-08-22,5.0,
199-D5-44,2004-02-19,10.0,
199-D5-44,2004-02-19,5.0,
199-D5-44,2004-05-20,5.0,
199-D5-44,2004-08-24,6.0,
199-D5-44,2005-02-24,5.0,
199-D5-44,2005-05-24,5.0,
199-D5-44,2005-08-29,5.0,
199-D5-44,2006-02-09,5.0,H
199-D5-44,2006-05-04,5.0,
199-D5-44,2006-11-22,5.0,
199-D5-44,2007-02-21,5.0,
199-D5-44,2007-05-17,5.0,
199-D5-44,2007-08-15,5.0,
199-D5-44,2007-11-06,3.7,
199-D5-44,2008-03-04,3.3,
199-D5-44,2008-06-20,2.0,
199-D5-44,2008-08-13,2.0,
199-D5-44,2008-11-20,7.7,
199-D5-44,2009-02-25,2.1,
199-D5-44,2009-05-08,2.0,
199-D5-44,2009-11-09,2.0,
199-D5-44,2009-11-09,2.3,
199-D5-44,2010-05-16,2.0,
199-D5-44,2016-12-11,1.5,H
199-D5-44,2017-11-27,6.9,
199-D5-44,2017-11-27,8.8,
199-D5-44,2018-11-07,11.0,
199-D5-44,2018-11-07,12.0,
199-D5-44,2019-11-05,11.5,H
199-D5-44,2020-02-11,8.1,
199-D5-44,2020-11-06,14.31,
199-D5-44,2021-02-01,12.0,H
199-D5-44,2021-05-17,14.3,
199-D5-44,2021-11-16,20.0,
199-D5-44,2023-10-05,16.4,
199-D5-44,2023-11-15,19.1,
35-S,2005-03-14,3.0,
35-S,2006-02-02,1.0,
AT-D-1-M,2004-03-04,6.5,
AT-D-1-M,2005-04-25,20.0,
AT-D-1-M,2006-01-23,31.0,
AT-D-1-M,2007-01-08,6.0,
AT-D-1-M,2007-11-14,11.5,
AT-D-1-M,2011-02-18,4.4,
AT-D-1-M,2011-02-18,2.0,
AT-D-1-M,2011-12-13,2.0,
AT-D-1-M,2012-11-26,2.0,
AT-D-1-M,2013-11-26,2.0,
AT-D-1-M,2014-12-11,1.5,
AT-D-1-M,2015-12-10,1.5,
AT-D-1-M,2016-10-06,1.5,
AT-D-1-M,2017-10-12,1.5,
AT-D-1-M,2018-10-10,1.5,
AT-D-1-M,2019-10-16,1.3,H
AT-D-1-M,2021-11-04,2.5,
AT-D-1-M,2023-10-10,2.5,
AT-D-1-M,2023-10-27,2.5,
AT-D-1-M,2023-11-19,2.5,
AT-D-1-M,2023-12-07,2.5,
C6272,2009-04-07,2.0,
C6272,2011-03-18,2.0,
C6272,2011-12-13,2.0,
C6272,2012-11-26,2.0,
C6272,2014-01-16,2.0,
C6272,2014-12-11,1.5,
C6272,2015-12-08,1.5,
C6272,2023-10-10,2.5,
C6272,2023-10-27,2.5,
C6272,2023-11-19,2.5,
C6272,2023-12-07,2.5,
199-D5-160,2016-06-15,-5.0,
199-D5-36,2014-01-31,4.5,
199-D5-36,2014-04-08,2.9,
199-D5-36,2015-01-30,13.5,
199-D5-36,2015-01-30,13.6,
199-D5-36,2015-04-10,12.2,
199-D5-36,2015-04-10,12.7,
199-D5-36,2015-06-26,10.5,
199-D5-36,2015-06-26,10.7,
199-D5-36,2015-10-26,7.3,
199-D5-36,2015-10-26,7.4,
199-D5-36,2016-01-29,5.4,
199-D5-36,2016-01-29,5.7,
199-D5-36,2016-04-13,5.2,
199-D5-36,2016-04-13,5.4,
199-D5-36,2016-07-20,4.9,
199-D5-36,2016-07-20,4.8,
199-D5-36,2016-10-25,5.5,
199-D5-36,2016-10-25,5.3,
199-D5-36,2017-10-13,4.2,
199-D5-36,2017-10-13,4.0,
199-D5-36,2018-10-05,3.8,
199-D5-36,2018-10-05,3.5,
199-D5-36,2019-10-18,4.19,H
