wname,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
199-H3-25_I_HX,269.9284337,248.2932702,248.485297,289.893774,335.5116696,376.2017935,364.8654621,314.4755258,212.5480955,210.1504319,60.6507508,239.9301443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H3-26_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,-25.3158452,-20.94494392,-11.42070408,-6.706737077,0,-28.15095855,-472.884285,-318.4511574,-65.98386025,0,0,0,0,0,0,0,-224.7912,-244.8051145,-188.8447024,-49.08504514,-9.337470847,0,0,0,0,-42.71699992,-149.5431105,-141.5205812,-407.6649677,-457.3282525,-474.4448508,-221.815013,-499.6674324,-357.2776194,0,0,0,0,-96.05966315,-151.0633474,-174.6867806,-215.8989666,-203.4003365,-132.559319,-158.6370696,-156.8109756,-155.6714532,-154.0368806,-153.9890135,-153.8543392,-153.7821591,-96.71444953,-93.27946267,-143.9975011,-100.159018,0,0,0,0,0,0,0,0,0,0,-96.43243649,-134.5880546,-186.3858955,-183.312517,-130.0697404,-3.101007872,0,0,-0.00040558,0,0,0,0,-137.921047,-87.59267786,-0.597716239,0.00012211,0.00012618,0
199-H3-26_I_HX,270.4390979,236.009609,247.0417119,279.5734797,335.3277719,377.1293456,365.3093322,315.4460566,212.1859578,210.2534928,238.8750035,242.3509762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H3-27_I_HX,226.8545994,205.7840423,205.946549,236.0695087,283.8701053,317.4108155,308.4049464,266.2303306,179.0889669,177.7488945,221.83472,203.3619675,253.7317585,308.9298788,270.5160222,235.9692105,185.0523322,227.0544437,282.4650962,229.5406685,80.81698934,75.52479078,164.4213022,168.915862,149.0158395,91.0233162,122.9498726,168.7342722,134.0130386,141.0990127,90.45798901,109.4815059,109.5265482,85.92441104,78.10802376,112.1005212,155.8337293,215.4970372,212.8273507,252.7456429,254.7507664,279.1363858,234.9135085,76.75736912,0,146.3185517,166.4693352,183.113958,193.2373655,221.8636913,185.9071022,200.862561,237.1011091,232.9451726,218.7273395,149.6006243,176.9364986,122.1142739,100.8616185,60.15272921,167.7539853,152.862697,132.6561523,131.7588921,145.8120394,171.3378772,177.785444,212.8993956,186.3279746,170.2422208,184.3233477,187.7636626,176.6674048,162.5217487,133.7122817,135.1918804,196.1561608,123.0423546,199.0530984,290.3679333,199.0275205,181.1134299,188.3898875,184.6320295,177.8379512,191.1026384,142.198194,148.252302,228.546571,232.8709786,201.8224311,208.6702378,18.93575644,154.9166832,165.9676422,158.523202
199-H3-4_E_HX,-708.5460504,-706.7066368,-705.369113,-471.8301277,-474.9619658,-704.9612736,-700.0644079,-708.4251614,-708.6654252,-707.819984,-692.6922493,-679.3533211,-705.5134817,-707.9558954,-707.0706284,-699.4878701,-683.283112,-651.3937313,-707.1128785,-614.2084156,-476.4293052,-423.1411891,-342.325604,-322.2542734,-313.6289114,-324.4820819,-344.8739298,-378.8049693,-499.0473294,-530.0283133,-643.07119,-616.8660176,-580.0007726,-512.2135959,-494.9065223,-525.2886463,-556.162206,-545.3920037,-562.2123902,-626.7146247,-669.5243677,-674.4569727,-738.4327503,-271.7997646,-85.29071305,-723.2188211,-626.2567162,-541.2962904,-513.8241047,-534.5200358,-576.0932444,-555.4602119,-499.2148643,-380.6591893,-280.0064114,-268.9598523,-549.1567472,-468.5618352,-455.7743417,-448.2833938,-449.1159398,-418.2860475,-357.4928993,-298.8094139,-289.2710192,-368.1453809,-346.1569396,-349.9143864,-301.5370542,-263.4139825,-191.7123418,-192.8088815,-208.2951159,-73.75035984,-177.7127885,-191.2122891,-208.0085237,-264.7696192,-185.4545625,-251.2966408,-249.4310117,-245.9080486,-241.6362216,-231.6086013,-192.1540055,0,0,0,0,0,0,0,0,0,0,0
199-H3-4_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0346545,148.2248109,199.6417663,277.9442177,255.3968504,118.8607384,155.016447,178.3509801,209.5686011
199-H4-14_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-15A_E_HX,-168.7941977,-150.9816896,-164.0834359,-168.7050777,-172.5786326,-177.3302646,-177.6017519,-171.9180172,-138.9392493,-130.2513792,-163.7724338,-161.3779655,-168.7024137,-168.9248676,-168.5943464,-164.5838225,-141.7267273,-153.4745274,-163.7442593,-167.6660661,-105.2732615,-97.76138811,-125.8253881,-108.3478367,-111.5553,-117.4111483,-127.4380256,-155.8662756,-130.7345072,-145.766297,-118.6020239,-108.7896307,-66.29640894,-72.7580224,-110.5397763,-108.4929034,-106.3331438,-89.44585847,-107.4592422,-179.6010487,-173.3992528,-181.3829674,-142.0923246,-86.71287531,-76.78540151,-70.06537479,-80.09498547,-96.70489239,-110.3670476,-114.3850859,-97.52864645,-109.8428823,-142.6304634,-135.1631113,-139.9740825,-86.37902657,-71.3100583,-62.71960352,-82.83133218,-83.63887817,-70.66591177,-68.08330271,-64.72892357,-62.87225323,-71.41310286,-131.9501814,-107.6958914,-108.5693442,-48.03029152,-45.66083652,-103.2074371,-80.09707762,-92.45424329,-115.2043848,-73.63745862,-49.30004422,-159.0557237,-171.4866438,-154.5965107,-125.5662014,-54.20467377,-48.06689196,-96.77615172,-75.66924691,-96.85862888,-93.0871525,-24.1741167,-40.68180127,-106.9640862,-134.0932282,-86.01147547,-54.4183215,-24.06422991,-6.88077639,-57.41255639,-143.161764
199-H4-17_I_HX,21.52177551,35.1510634,43.57924784,38.99579799,51.60871678,54.94853268,53.62512016,38.57432292,31.20529437,31.61172955,29.89377537,41.70620167,55.40081856,63.13131047,44.32654055,38.38241706,45.09876419,43.3365093,60.5641178,48.70577148,27.2183597,32.21738029,24.66648864,0,0.01037935,0.000652657,0,20.69521501,38.56294855,34.80621405,34.11606868,44.13116455,42.69765828,40.67081137,39.39652839,69.38949594,29.61863527,88.63199532,139.5891917,57.47703454,80.23249761,166.5509739,145.5548758,90.26334567,115.41652,46.43464759,32.49951137,2.64282673,0,54.79827113,81.90845736,81.97772222,115.8481992,91.20428056,84.46898195,77.11722729,59.96972702,69.87756961,60.03811676,34.17773423,91.11945888,94.14652653,86.53874645,79.00264232,82.7429571,92.53157148,95.13553467,90.81540498,101.6223598,90.18495105,100.3512191,102.2297593,97.46307338,87.89004097,71.29502249,71.90853162,92.43983431,0.069273003,0.01660696,106.1154217,70.98325124,37.51646585,42.8874335,40.18176082,48.89052391,25.11565458,35.38674534,32.3652555,27.09059194,0,0,0,0,0.00879192,0,0
199-H4-18_I_HX,63.64828,47.54720544,71.13985413,77.94768521,88.14709871,87.5396663,88.30510912,64.72321483,58.79097799,63.96405661,44.90671849,62.35476816,68.70055132,70.19718381,70.80108754,67.00995872,63.53432144,67.31329624,90.46531561,71.47025034,32.01548362,45.28840102,48.56819828,0,0.04408171,0.000522126,0,32.0245686,46.0159324,65.05958931,53.96309542,75.22232431,39.87727546,0,0,0,0,26.46082706,93.61404407,79.99845751,85.8140236,110.8398331,79.26465375,47.56880527,40.49025952,0,0,0,0,0,0,0,55.17100754,32.0079128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031418903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-4_E_HX,-22.69305518,-1.934210226,-37.90577035,-54.34753547,-59.67127754,-59.46074352,-59.53341528,-46.03622431,-1.753781278,-0.00036633,-0.002397427,-22.36164849,-58.83040002,-60.46759857,-58.95116681,-37.18673222,-29.30933064,-24.23646607,-25.34356417,-33.88772298,-2.281088066,0,0,0,-10.08860609,-24.37856253,-31.41707135,-42.48479205,-44.32617422,-47.71824756,-30.45508877,-17.71474192,-0.104982037,-2.40129315,-26.22166125,-27.88638281,-29.69361081,-28.20563068,-31.07394225,-66.30334886,-65.3581564,-69.74958612,-45.35263088,-9.62043635,-4.810499028,0,0,0,-4.01522102,-60.42379597,-32.77810941,-46.57833443,-64.55650425,-51.94251276,-29.16389763,-11.00662907,-0.385102377,0,0,0,0,0,0,-0.359866311,-24.7370438,-28.05985635,-1.86974832,-9.74205791,-2.969780325,0,0,-1.38851281,-6.15825152,-24.48507613,-4.42209154,-0.00012618,0,-58.89946544,-55.65688323,-24.42578541,-0.096023234,0,-0.00012618,0,-16.1783539,-27.87210902,0,0,0,0,0,0,0,0,0,0
199-H4-63_E_HX,-147.0289347,-115.7361261,-53.78276424,-148.9350076,-148.6675296,-151.6070036,-151.4931563,-151.1646803,-147.2531491,-147.192318,-145.6606264,-141.101102,-147.9536046,-150.9393031,-146.8995511,-147.0052617,-114.0553802,-139.6287594,-150.9584875,-150.6867928,-147.5788775,-146.9433886,-147.8683352,-148.1718152,-148.7564779,-149.2575415,-148.3011297,-148.8776517,-114.3875194,-127.2796164,-118.4170273,-144.8622679,-144.2904919,-144.4948389,-142.4266822,-149.729084,-151.7920104,-151.309327,-151.7529352,-153.593894,-149.3256326,-154.86453,-152.6111242,-130.4624461,-151.0181749,-149.3822916,-152.0374596,-152.6438497,-151.8739462,-153.2085212,-151.3426456,-151.2861819,-148.8680864,-135.2908058,-152.6009891,-116.7343515,-148.9078088,-149.3545727,-150.3134577,-149.1356294,-150.0076169,-148.969538,-141.8509132,-141.7392517,-101.4222459,-138.1538375,-145.2601022,-145.8382931,-143.5289935,-146.2587178,-147.5754707,-140.9957768,-144.5991208,-144.8468862,-142.7134982,-119.6399019,-112.4652638,-95.97225681,-77.51774809,-114.8830418,-94.41367733,-108.217179,-134.2214274,-135.1943307,-136.2040583,-136.9593784,-134.2457802,-131.9066492,-134.295479,-123.4617781,-132.8793693,-131.1548098,-128.3985836,-125.9756363,-131.0048384,-131.5370141
199-H4-64_E_HX,-56.92697611,-34.79807375,-77.88716746,-100.0660986,-110.6818993,-112.5411755,-113.6390385,-83.27234311,-32.49309146,-26.71951221,-61.34474296,-67.69354198,-108.1393949,-113.9726114,-102.9605877,-71.05996888,-61.1331504,-58.19739806,-64.35258055,-84.85570432,-30.50926898,-22.30558948,-47.87155666,-40.62807287,-43.41962958,-47.95318229,-58.90769565,-89.60242122,-86.45351367,-89.59522895,-63.29596272,-49.81135542,-13.22748434,-7.40780315,-55.95315465,-61.03167699,-80.0882857,-55.03364251,-87.24295482,-122.9776241,-119.1841223,-123.2285968,-86.77637251,-33.62445382,-28.05682802,-0.00012211,-14.65218649,-35.59421023,-59.78774242,-105.278471,-59.13775089,-87.88081676,-121.4869948,-99.17748964,-40.06258146,-30.77868027,-13.06710914,0,0,0,0,0,-1.61331732,-2.549347455,-68.91009208,-56.71225554,-25.86460754,-38.45598019,-9.723708847,-0.00012211,0,-13.09703016,-12.04810526,-34.8282521,0,0,0,0,0,-49.10275109,-11.73578044,-0.00012211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-69_E_HX,-131.5900717,-113.7571669,-125.608999,-146.9383291,-148.6522658,-149.9464696,-146.7591936,-148.709047,-128.6216047,-95.82537912,-100.8925802,-102.0698432,-119.3117272,-128.0639353,-128.3112342,-122.4089294,-105.5732533,-112.5807432,-108.4476005,-100.512038,-71.9092887,-59.88017969,-61.22282391,-55.7774058,-55.02569664,-57.30366711,-64.25977695,-80.42267579,-89.51664302,-92.12552317,-74.81691911,-81.46092421,-67.31468423,-55.72379951,-68.95212641,-72.31280934,-66.69025439,-76.62305248,-84.96633598,-110.971313,-111.1187568,-132.4906118,-111.1287698,-61.28884065,-71.39598711,-60.36825336,-63.43060121,-64.1431619,-65.1017254,-68.56729442,-71.94244971,-68.28803932,-93.51366965,-88.00194988,-89.1207624,-60.54604552,-66.21817713,-42.567546,-34.14174841,-32.41971656,-35.05949054,-35.48889472,-74.29929482,-66.64857825,-74.94122709,-71.54904385,-70.28089894,-66.15272617,-35.88846277,-30.07019805,-44.47238466,-45.59184437,-47.3701323,-62.57909281,-18.81373192,-11.95975053,-19.92993943,0,0,-56.80496145,-50.06520176,-57.24980818,-43.43328962,-60.56985697,-56.17328642,-46.99627073,-47.8158338,-31.01298087,-54.07079644,-36.74888646,-44.73194575,-59.7325487,-45.67538796,-25.34356417,-43.07834434,-62.26205735
199-H4-70_E_HX,-130.690609,-118.8033912,-122.6568663,-130.6136146,-130.1671232,-130.1723617,-129.8945736,-131.6270711,-130.7780276,-124.3184178,-111.4772224,-110.9509077,-125.1689776,-125.3304637,-125.0898503,-126.2629815,-109.6777367,-115.3187302,-120.2374432,-78.10619618,-38.60487298,-19.03120983,-2.242098343,-20.26378817,-29.13446912,-30.62135627,-36.33773802,-48.5430884,-66.29168735,-60.22196151,-45.91482532,-45.75327379,-31.74406972,-19.06759861,-29.66083242,-34.83895988,-44.8436764,-42.16284293,-51.84619646,-88.60433479,-121.8210877,-130.069085,-97.75052032,-43.34477615,-44.46342586,-29.72938904,-25.1344915,-27.51932015,-30.50136846,-49.21452099,-45.32796466,-38.98051184,-102.0810294,-109.8353115,-81.15442811,-39.28938094,-44.12362222,-24.03698717,-27.93607344,-18.44068587,-36.85072213,-31.09917105,-25.11008985,-14.93684932,-31.17944529,-44.1532746,-7.1776258,-34.4460099,-20.85962799,-19.2555259,-19.45196019,-20.28137201,-20.70778013,-22.90186103,-23.00271547,-11.70019759,-52.58715994,-110.522111,-92.54704689,-53.94343571,-25.11468119,-20.10675471,-31.16351401,-32.28771565,-30.89761541,-36.02223195,-22.50206447,-28.79018812,-74.65060529,-72.48946588,-74.02637897,-39.15310618,-62.20046914,-51.05272568,-48.56706266,-77.73974407
199-H4-71_I_HX,195.0165999,122.4461741,186.9719893,210.2300355,246.6547452,260.5529211,259.9978332,249.0217265,163.1342134,160.1800658,176.6740004,180.8087284,225.7829774,242.7794334,226.1218327,208.6328722,209.4970446,198.0872246,244.0185185,166.9757783,96.98333982,0,0,0,0,0,0,0,0,0.00012618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069273003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-72_I_HX,202.4869268,123.9228902,182.154137,214.2500166,258.7314298,284.0348399,276.628002,249.2117298,166.4719371,161.0995545,178.4544057,177.5900293,228.5281323,263.8755234,226.1041267,206.6146177,220.5001325,203.3312793,244.1534501,172.8507346,106.7731672,118.1870941,134.7218586,101.1757058,62.9586949,103.1021679,128.570718,167.4515229,102.3683542,136.7360753,90.67216995,123.5005887,78.48782656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.1300657,65.93200013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090345119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-73_I_HX,189.6609749,122.2520365,189.6976079,214.0742473,256.4405231,188.2173613,176.3010356,118.4877847,104.8832875,97.69500621,118.1188536,113.9803361,156.6727471,183.6071211,170.986237,138.5524412,129.4579693,144.2091055,162.0897909,117.6550609,47.21642837,96.79207893,60.87873014,0,0.11038744,0.001957971,0,70.11639235,99.94190638,98.15454568,133.9490529,132.8144068,74.26747295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.7803473,59.8024119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02662405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-74_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,-131.6997867,-158.6339601,-150.3128919,-118.8633882,-111.4115766,-0.849950725,-36.10438581,-35.36098013,-22.63763506,-4.17884842,0,0,0,0,0,0,0,-11.29112095,-25.57569528,-29.65783258,-4.590061986,0,0,0,0,0,-13.03499828,-3.816576542,-37.12644651,-86.10356676,-117.0661243,-39.37156097,-12.65349001,-78.75374551,-48.63936399,-24.83815088,-6.72728412,-19.77687455,-17.54049095,-14.58947486,-5.653693,-3.663393618,-0.02332301,-0.0830348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.23188083,0,0,0,0,-0.001387984,-77.84793353,-102.8691477,-94.86738111,-91.21336147,-95.57524842,-98.73460481,-95.88178551,-44.73658593,-49.09651534,-37.66031143,-100.3465789,-44.7878355,0,-0.767807328,0
199-H4-74_I_HX,248.2823501,226.2509526,244.8968488,278.5260563,335.3261845,320.9800803,308.2172633,268.8343276,179.232434,177.5091925,206.2890433,201.2172265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-75_E_HX,-108.9103265,-109.0205352,-107.621577,-107.2638067,-103.7852453,-90.15210515,-102.8066553,-106.2431987,-107.214344,-109.0204698,-101.9844191,-99.27217971,-107.1042684,-108.9860097,-108.7348033,-107.5544758,-92.95196365,-24.11344024,-107.7827116,-103.2280086,-80.12072626,-58.99305054,-47.12280257,-43.56310883,-42.70162278,-40.62384534,-43.05134582,-47.93982022,-82.97630931,-90.87028121,-88.59007234,-81.25358143,-74.84373854,-64.97436467,-50.59982783,-50.10869327,-58.58056296,-63.71196532,-56.13140269,-45.62239222,-46.41120247,-112.9128498,-113.4654668,-97.06084304,-111.9897145,-111.4181705,-95.21063232,-74.11503083,-67.10945802,-67.55185819,-74.14360457,-66.06789635,-79.11421423,-83.75270097,-89.27486522,-67.98315507,-86.42658842,-83.74218323,-85.35241524,-60.88355756,-93.20985997,-86.23866985,-79.76200778,-69.47375591,-62.70971261,-70.35121395,-64.91074536,-49.92552827,-39.80699302,-33.24505805,-29.58045554,-25.87083515,-18.65877433,-29.33457794,-34.82528356,-37.4973882,-43.10287624,-81.71387915,-100.342183,-110.1506687,-100.8021876,-72.03220056,-54.11647372,-46.31400291,-41.90058118,-44.91348407,-43.56298672,-34.84810592,-39.45874751,-44.7422844,-54.78819269,-53.22091084,-51.28889863,-43.7910882,-37.25777174,-31.76996925
199-H4-76_E_HX,0,0,0,0,0,-39.95413808,-57.04261433,-82.15943204,-61.97539256,-30.55059316,-3.530905928,0,0,0,-8.52132424,-21.01218001,-2.88729095,0,-7.34625971,-13.42929147,-8.651680735,0,0,0,0,0,0,-9.25911286,-35.33045263,-55.57978705,-64.34159065,-61.54234101,-49.38408032,-28.76813912,-4.451389799,0,0,0,-2.01566977,-16.99699562,-80.94781799,-106.2193617,-106.5418298,-91.09235046,-104.3285494,-79.72012405,-53.45427933,-35.58102235,-29.00955059,-30.28571348,-35.65807376,-37.20856141,-44.37770464,-96.14525005,-106.9808152,-82.35599051,-82.98489364,-33.56962643,-6.229523057,0,0,0,-3.50504544,-17.22033481,-5.34157984,-21.76724312,-37.8015927,-31.57190683,-20.01321031,0,0,0,0,-0.000130531,0,-0.00012618,0,-34.54237097,-98.90323872,-103.8932639,-73.37752306,-55.18041001,-43.3942999,-3.73803132,-47.03005595,-17.55470368,-0.00012211,-0.017539066,-0.62202834,-27.88522277,-52.24989212,-106.0795213,-60.67999612,-31.29129805,0,0
199-H4-77_E_HX,-49.02499007,-32.97066622,-40.34259866,-37.37740828,-40.89710043,-47.01620229,-55.89294814,-37.37678959,0,-47.771164,-50.79164582,-42.31540875,-43.605481,-43.27588867,-43.90013243,-46.81403929,-46.3932523,-39.32044165,-43.51353217,-43.44112094,-43.42231193,-43.47433486,-43.67050865,-43.60853375,-45.97539188,-49.82983193,-46.95019601,-46.07272983,-49.05927993,-55.30988731,-57.67792584,-57.06994015,-54.88314543,-42.76805062,-33.12448257,-14.1464435,0,-7.473075306,-27.1133044,-32.66379817,-44.86834262,-64.661238,-33.33554156,-64.15561712,-81.47262235,-31.10288232,-27.29192284,-27.26679667,-42.27790108,-49.05904879,-48.86829989,-51.83790926,-59.69420616,-56.70834395,-59.96077229,-46.31839887,-59.33428286,-59.43484452,-59.96430127,-59.75391795,-59.95368991,-59.96048882,-59.7520863,-59.95950642,-41.88934706,-58.10251045,-59.69762524,-28.15649013,-47.32418638,-59.15704427,-44.91111368,-39.67500432,-27.49013586,-16.18667422,-16.53601409,-2.48322896,-43.70390166,-0.944333615,-0.99141109,0,-16.7180109,-77.95319235,-80.42696593,-74.62178733,-67.79608255,-64.61045943,-47.54890134,0,0,0,0,0,0,0,0,0
199-H4-77_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113057579,110.1582395,219.5889843,166.7882174,177.5905564,6.780552572,137.6826883,259.5376778,289.1533051
199-H4-78_I_HX,367.2022823,345.7466686,361.9066133,409.2170194,490.4451547,543.5814724,528.1040185,462.4588728,309.0995654,306.7674506,351.4633705,346.2042368,427.4469098,519.8187201,454.5756,395.5126334,398.4030463,395.1536503,482.066957,402.6887409,318.364211,202.312947,178.8516637,150.0515765,237.1748636,189.4832661,208.6787855,342.4828247,396.1804001,422.7826008,421.3168657,311.0924425,213.6368056,224.2334015,195.746958,189.0564412,233.0741655,197.6175994,254.7711588,393.207571,421.726911,472.4799869,397.8912833,279.1892513,347.1747142,191.0439035,219.9165485,249.5657316,282.4528852,362.9126644,311.3369067,335.3458127,400.2279802,392.92417,321.9723214,206.8489672,159.2127043,188.5599419,147.5045573,79.51656668,259.1677293,231.7614569,195.3183641,169.6483225,239.9504239,262.7580523,275.5036051,329.7296034,288.5689966,262.6345543,284.9298296,290.2789151,276.1102476,251.3319054,206.2454995,208.5906017,303.2667789,292.3122623,329.6701358,449.039499,308.5553305,281.7991083,298.3108754,288.767926,274.3405074,300.764479,216.5321681,187.9719782,292.2454967,374.9345137,267.850483,284.4736836,19.25650685,235.3512728,331.2176969,358.1332441
199-H4-79_I_HX,119.0873451,119.0637735,181.0478198,204.4322988,258.5178594,528.1294215,530.0940461,455.3540212,316.310144,314.8268365,352.5507931,328.2208444,281.9736035,524.1209737,448.4617966,348.8722182,378.3193704,351.6886894,510.4081996,373.0372581,182.2018777,220.0689621,260.6191695,204.058021,95.49136321,301.3379546,261.4920932,436.5339859,174.0321489,0,0,0,0,0,69.20776777,25.73810158,0.09146039,105.4411084,306.7792731,465.1587516,490.0739539,558.000222,361.4098218,133.0681514,258.1746779,54.1008355,153.4240553,134.262143,187.9877345,324.5713281,219.5773472,253.551809,410.8184584,378.0361525,368.8518157,172.0314986,76.90199213,94.2225182,161.6647667,68.48221864,258.3752354,184.8971347,150.0468142,150.2886002,245.4656441,263.2246672,256.7522714,330.8061251,288.2945544,230.2193558,0,0,62.24606094,252.1992864,206.4113249,208.48726,303.3288108,290.9452246,279.4001352,449.6471183,224.5310894,193.9749099,232.20727,206.5664046,227.0392451,166.8535724,209.9512938,132.3534538,205.7359345,190.3176706,89.02966834,0,0,0.00061055,0,0
199-H4-80_E_DX,-60.79542273,-4.714595179,-85.76876112,-81.64199475,-81.58698009,-81.01904215,-81.77417481,-68.80913947,-43.75696275,-88.33209545,-85.01984386,-78.96100331,-86.99665895,-87.32048595,-92.4555865,-92.54166591,-92.63521031,-92.00363297,-94.13630854,-83.7747866,-92.20022193,-92.61481794,-89.73566766,-92.67916991,-93.70318437,-90.99224973,-92.55180918,-89.81705397,-92.7376606,-90.40492814,-89.51163651,-93.01021012,-91.17462818,-92.67501817,-91.01993109,-92.64107159,-92.33494182,-91.1547007,-89.84597369,-92.58961444,-89.71519388,-93.22682512,-93.27164763,-93.32757401,-92.15744679,-100.2897978,-98.6484155,-92.72032098,-92.63118068,-83.50871327,-92.69406733,-53.57780988,-45.15786543,-91.87543375,-89.46169352,-101.9195999,-101.2690548,-11.38981025,0,0,-25.81808363,-101.6812499,-100.7217008,-94.00018438,-100.0829434,-101.1226857,-103.513746,-103.2668396,-91.34106004,-102.4112148,-102.2618417,-97.51240582,-100.8490616,-100.9439621,-103.1692737,-103.463457,-98.45936887,-76.3049068,-23.50324436,-55.88254251,-103.3376552,-84.84434809,-103.4266124,-54.77988921,-21.0102466,-102.9882979,-71.04054525,0,0,0,0,0,0,0,0,0
199-H4-80_I_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.4071808,271.9415832,286.4474697,259.9879422,341.9350759,297.8510783,313.8675225,276.1485901
199-H4-81_E_DX,-54.51627935,-3.872881831,-79.34027715,-81.6409853,-81.58856753,-80.96427986,-81.77051151,-56.54904548,-43.40100786,-83.05584198,-78.65644047,-71.73367534,-79.04290199,-77.76557034,-81.6329772,-81.80308864,-81.9577898,-73.11002076,-84.34577296,-80.83743055,-81.77230064,-73.9705747,-79.13273425,-81.77523535,-82.97264601,-80.26283142,-81.6683891,-78.4651141,-81.70795274,-79.74988226,-78.86877313,-82.50960489,-83.34513849,-92.50748325,-87.92270863,-87.18837165,-67.82697638,-4.323614186,-84.31903087,-88.02579796,-85.16635216,-85.90167823,-68.48038699,-78.91615181,-83.44406388,-84.99661926,-82.99713314,-84.26041807,-84.50476018,-60.16476577,-89.29159429,-89.66462813,-92.89493828,-88.51373731,-95.58148039,-97.49201345,-88.87701049,-96.30974443,-95.88733745,-60.72261658,-71.7579415,-89.793981,-77.53887312,-18.53336736,0,0,-29.17659707,-95.9491536,-96.40720042,-96.18421535,-96.08127662,-92.74840628,-95.67709252,-95.08558326,-95.75927255,-96.21818228,-91.60838732,-71.75105857,-21.99604063,-51.8247051,-96.63747953,-78.64506761,-95.98626283,-95.20733535,-94.67163878,-95.35826331,-90.00227449,-84.40492711,-80.49332457,-84.97526222,-96.68535479,-45.22270584,-95.5520763,-65.78090122,-86.0943556,-89.77795842
