ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
199-K-154_E_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230.8924262,-243.3566904,-311.0609381,-138.2894529,-221.4768945,-147.6947314,-225.0211738,-353.7322776,-350.6511981,-310.5467896,-291.633115,-307.5662028,-317.7564737,-345.2417577,-336.5912085,-306.7735339,-297.8441343,-326.3521629,-318.7631933,-310.6364838,-324.7997785,-323.9879694,-324.2830089,-326.0001401,-325.8798414,-278.2141337,-283.5414959,-301.8117162,-294.5886817,-324.7732806,-323.5218322,-325.3812663,-298.4392822,-243.5078545,-309.2075526,-306.1408698,-320.467682,-322.3226143,-326.1981822,-320.3542418,-325.6374978,-313.1512171,-326.5743868,-317.0785189,-325.1799069,-320.305847,-321.6470204,-327.0948807,-327.0961791,-322.7407759,-324.964627,-326.469999,-327.0298978,-319.0606085,-327.3591023,-212.1189905,-302.9231817,-269.1296638,-274.3027823,-337.4400602,-337.9880616,-337.9562641,-335.1443626,-337.978537,-325.9568873,-324.7319159,-332.1244588,-322.6063461,-337.405438,-337.6009797,-320.8271738,-337.3636886,-337.5117958,-337.4159272,-337.980454,-333.5122048,-337.9262005,-337.9313657,-337.7764244,-335.6513278,-337.976058,-337.7372824,-331.8756866,-337.9591336,-310.1173942,-337.9625404,-336.8609495,-337.8240311,-334.9721927,-336.0998379,-324.3761992,-337.7709132,-337.9929092,-337.9980422,-334.6003271,-332.9444747,-335.3894019,-302.5681998,-283.2590554,-237.3576622,-288.6401623,-209.8455466,-303.120365,-338.1394412,-336.9950263,-328.6671417,-293.371473,-288.6531589,-291.7846535,-288.2631355,-310.0074952,-305.9379352,-325.3602796,-315.9170086,-310.5104947,-301.2624654,-299.8241317,-299.8363776,-297.5613113,-292.9551511,-272.2613404,-271.9294698,-277.7140403,-280.6865641,-275.7215674,-272.5820013,-272.9589752,-263.3092121,-272.5376753,-272.5748431,-270.1746026,-272.5729895,-258.3449521,-258.9267127,-269.1233576,-246.2780419,-189.9015278,-190.7194573,-166.2784244,-134.5603356,-132.6537101,-122.1439597,-171.1424157,-245.3199302,-245.2470672,-245.2842212,-233.5011842,-164.1171832,-153.8104195,-112.1211578,-74.40185501,-169.6134764
199-K-156_I_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.6380296,225.1721832,156.9791862,301.2806598,330.0986035,180.8976615,178.2312676,183.3569325,177.1973622,238.8279521,273.786128,257.40788,212.4962886,214.1112152,341.0111835,407.7122242,431.2317621,363.0673429,312.9598707,338.1465113,370.6932345,381.7790397,368.2345497,362.8178722,335.9563542,303.778542,398.7520611,387.7145138,269.1044184,265.0562399,290.75722,362.5434788,406.478669,402.3729319,397.3778107,350.41577,303.598236,308.2450815,341.4101657,402.4936092,397.6281728,435.1017415,462.973349,463.0713504,455.1374281,466.8416187,399.720369,394.6744174,344.5020525,361.8924005,315.8500679,332.4370263,390.8763894,394.3035694,384.9177063,372.8958181,377.4694848,360.6612468,330.5509152,377.6312139,381.6091191,397.3377012,429.9518648,434.1502203,437.4307029,432.6850217,269.7160843,412.5768248,413.6021503,537.9772964,574.6804577,622.1376285,644.843512,612.6676316,631.6889058,617.2501757,640.8882091,641.6405492,632.6118579,656.2197506,652.2792609,647.5733694,697.3654477,683.1412201,710.0528493,649.2994105,666.199984,629.2966935,644.1575416,600.212493,567.8460408,535.7748181,540.3987819,539.9579485,566.6707484,573.2850808,566.898405,571.3909104,571.3562841,560.9925113,532.0812674,512.5265638,204.9551632,368.1903011,318.4347947,475.4081277,522.9131183,523.7711853,494.7259132,466.1950992,472.4084427,556.7502878,528.9162861,517.3324471,512.6705315,527.1678052,486.4808672,550.1056233,557.5269074,561.3606729,561.0805002,537.2071928,542.241434,555.4441992,558.9535144,560.1186921,551.8099614,542.7163768,544.9571482,544.355964,524.8905677,530.3844187,518.9844101,501.1462782,477.3950894,414.5436682,582.6431149,449.0224036,391.0229621,333.144092,329.1483598,299.2072605,273.7319111,276.1559167,245.4808642,312.414039,386.3327618,386.3302748,375.2442864,377.7962511,287.5944489,259.3885327,205.123675,179.8004136,329.0429788
199-K-158_I_KW,0,0,0,0,0,0,0,0,0,0,0,0,30.40111615,422.8412477,445.7044306,434.9313695,363.973277,336.4943061,397.5625631,416.5268567,448.8207959,444.043002,440.5414733,437.4656689,445.7317833,443.7098354,445.8780711,421.1155063,439.7275125,415.9231856,448.830813,450.273909,426.4733756,441.015773,428.9134509,426.4524459,421.1037837,406.8034118,287.2603559,320.2374843,578.2784029,490.2562723,119.5180931,413.292407,416.5391979,434.1500161,435.5562145,460.7362938,483.1508054,452.8295361,497.6299986,501.0102435,500.6683396,486.1936441,490.4691019,485.3064132,514.3678198,511.1558791,505.7256026,507.4874505,497.6108273,498.8168598,477.7934733,453.0504868,433.4313988,357.8895696,459.8048387,373.8312173,305.5069398,461.6463796,460.6041463,458.2723582,458.8586083,465.1381277,456.9985067,451.7387161,458.7999955,464.3937203,455.5938753,399.8861943,518.1543654,577.030805,618.4829983,630.6173132,636.4542933,612.4618981,595.6053234,625.9753341,640.9279153,505.4312239,334.4739432,38.0897723,489.8087106,621.4401361,683.7390503,684.3357002,676.5748288,595.1271632,663.2557964,684.7870477,692.6714987,500.6344616,292.072482,251.5400022,511.1910918,483.5581475,512.6849414,498.6061362,512.9038837,487.1786168,515.7125358,517.7095798,505.9132083,516.4085343,516.1095155,521.1774468,519.3571164,516.6478984,515.6533451,512.8571156,511.1683343,507.4627969,499.7393267,510.355159,258.6186007,0,0,0,0,0,0,0,0,0,0,115.9966972,340.1448537,498.0096752,618.320592,605.5414141,615.2076092,623.2080447,659.8707785,686.6463877,678.1927124,689.4095495,703.6320108,522.0679747,522.6315327,522.3778736,500.7083917,155.370566,572.9262198,580.5857934,540.2736517,585.1139986,593.9942041,463.0302697,477.6350967,460.154692,412.7760038,0,0,489.5604508,271.3284729,0,0,0,0,0,364.3647617,510.6279609,473.3581939,509.8677244,557.9512396,552.4177029,376.4018648,0,0,0,0,0,0,0.011608591,516.8232484,659.1948304,634.3190778,619.0852448,606.5469696,607.7724859,767.1217906,774.8654899
199-K-159_I_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.3775241,259.5067067,175.133634,330.1330548,173.8111379,351.7852337,213.5198365,239.7647149,235.3439462,265.6897262,303.3362595,284.2109029,235.6067575,250.7105128,339.425349,364.5352272,384.5688869,335.4179756,314.2370192,298.7061984,327.4736211,329.903024,320.381106,316.5263375,293.7403804,136.0615559,188.3932943,346.7093652,303.8852702,331.5603986,337.3235022,324.7050252,325.6916699,315.0592958,308.7921343,290.9054615,264.6566791,274.6748446,263.7349405,288.1273369,287.292304,316.4989849,333.7469003,335.1825353,311.8727254,375.1514177,357.7997617,354.06344,325.0681631,325.934913,347.3590637,340.3645296,319.0902527,349.3905345,341.8326581,330.5951231,332.5093154,319.670556,292.891947,336.9330307,342.9843996,357.102071,386.1184368,390.0485856,392.8963427,388.2259709,406.8011086,370.396486,346.9830548,349.9098375,365.2908936,389.7813476,390.9353787,373.0607032,384.3724241,375.5412457,389.829345,390.3921418,384.894017,399.0251153,391.5807606,392.7949614,366.4803174,349.5386539,330.0116522,346.3296031,374.7466312,369.8947572,386.113208,358.2825033,340.7703418,321.4864172,324.218657,320.3591221,340.5180219,346.1619461,340.2283246,342.7669217,342.9741709,336.3146293,295.0762425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-K-160_I_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.3381829,259.4976705,176.7334744,330.1624833,174.3052601,351.057336,203.3146153,224.2721674,223.3439523,264.6764981,304.3050803,289.3955714,240.0039168,246.7348555,344.1976154,368.4735189,389.303173,337.4233881,315.1808074,299.746429,328.6098547,331.5251984,322.5717594,317.9676018,294.9961901,137.1748328,189.4519473,347.4597312,304.5080963,332.387816,338.1648401,325.9489109,326.948426,315.8211726,309.1273263,293.8325603,264.8665735,276.2656936,289.1720124,295.9079419,290.9299568,317.58149,334.4936029,335.096228,312.0948435,376.8694891,359.4901305,355.0737781,326.3255952,326.6584148,348.4585991,342.5634865,360.4207471,361.749776,373.3030916,354.6723496,350.7940668,342.3006203,313.6361159,347.0649906,338.3390234,352.2225531,381.1349422,384.7963878,387.7114642,383.5760199,404.6839644,365.573619,344.5127683,351.202177,365.7927659,392.021944,402.6067441,382.9558871,394.8851386,385.8308449,400.5749883,401.0257249,395.1737252,422.6708051,404.356153,404.615535,368.3907284,358.003197,296.2164254,338.0236809,376.546846,369.4689597,381.2050454,356.0109723,342.4303622,322.1545421,322.1836938,296.7722324,342.4668975,348.2461196,342.2084996,344.9552551,345.1313499,338.9334004,296.9121664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-K-161_E_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-124.5939311,-116.7190877,-113.4424287,-109.1098031,-105.9777263,-124.7132631,-112.5310811,-110.676682,-103.1697621,-119.3631885,-126.5634738,-112.2388718,-87.35455464,-85.44097755,-90.59445101,-101.3676627,-125.861728,-25.46799426,-2.91708579,-1.619146037,-81.48485777,-99.99551674,-107.3237001,-108.1649159,-71.28305571,-0.28109722,-1.069504505,-4.61612433,-3.17608517,-2.56382156,-4.18068007,-2.205632227,-5.11946175,-1.27555699,-6.76464978,0,-4.704481442,-5.12397982,-66.42801502,-127.4427879,-142.4654195,-157.1131978,-163.4637726,-95.73503779,-82.29774404,-100.8762555,-108.0261989,-108.7935382,-104.927915,-99.60244058,-107.9017241,-109.0336064,-106.0427092,-109.0196859,-108.8147853,-102.1347781,-91.32326047,-102.3805774,-108.2026479,-107.4103266,-100.7481938,-106.8389736,-108.5791112,-108.0592194,-109.0064841,-108.6214141,-109.0191266,-102.6119142,-88.98648324,-93.89347997,-103.3598139,-129.9956196,-133.7198786,-112.4064067,-95.84733828,-95.84206313,-101.9680939,-98.2594748,-102.4278218,-86.46885883,-76.60363263,-87.77520382,-91.01285685,-95.67733674,-91.33959374,-85.61815916,-87.22329104,-82.46405786,-87.2087803,-86.83999182,-87.20021632,-86.03959333,-83.90202522,-86.33207935,-85.8457722,-85.67152123,-84.05584021,-86.67160213,-91.05374742,-94.95383499,-92.83024033,-65.92767744,-22.3351401,-52.36559542,-20.67224612,-84.02941444,-86.51481289,-49.28310756,-85.85174687,-85.85725054,-116.2489317,-176.5967031,-162.0563042,-60.88685453,-75.34760917,-99.27124163,-92.9232678,-118.8433255,-112.9700665,-113.9960347,-113.0981817,-106.1632888,-89.366464,-132.9379821,-114.3056283,-113.9712464,-121.355116,-109.4868014,-100.785198,-120.4531342,-113.2446919,-122.6846497,-135.9159292,-100.5580734,0,0,0,0,-12.17888507,-81.36473816,-81.6476304,-82.08573259,-68.04176787,-85.48151807,-44.03702646,-104.5360509,-107.2100035,-130.0279787,-131.3904455,-112.8171848,-107.0755726,-104.95453,-98.79272917,-103.6065455,-92.40808571
199-K-162_E_KR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-164.5912491,-220.7488706,-186.2528973,-229.3807044,-228.9399565,-242.2799163,-150.4086262,-144.6781178,-27.58330579,0,0,-68.17108236,-79.91460167,-68.6184934,-104.5487341,-13.9644996,-2.33950956,-2.27100178,-2.42547093,-2.202856259,-1.00838438,-9.868059149,-0.01355421,-11.40690565,-2.898840872,-4.03610183,-2.67262564,-4.0125346,-139.2580416,-218.0697772,-218.041814,-218.0605619,-216.0388437,-244.8198776,-237.456205,-243.5371609,-231.3484416,-252.5786737,-260.5356381,-256.8903778,-232.4081491,-246.5259252,-243.4698783,-211.2073295,-215.047921,-239.0948235,-245.330102,-239.4301036,-219.272546,-87.38720782,-239.8690526,-239.7295175,-239.8733428,-237.4653528,-158.2995709,-65.55222816,-210.2201568,-223.3950668,-277.3651804,-321.4653207,-320.7945705,-316.2968928,-300.4645213,-299.8978862,-288.7982662,-299.8337784,-299.403707,-299.7124865,-299.8342668,-256.647265,-240.0644746,-164.4744771,-299.063837,-299.4033407,-299.8312222,-293.957601,-78.49098107,-279.0789859,-267.3510531,-262.9236009,-232.4926777,-218.3676849,-243.1552008,-272.527296,-279.4673568,-290.1633991,-318.7833821,-268.7206388,-107.2171958,-109.0318969,-105.3350166,-113.6000279,-108.3269559,-107.6724544,-72.68561117,-65.3850206,-64.96088024,-65.33361229,-81.80876676,-205.281319,-271.5668276,-203.0370593,-285.4289501,-220.3531324,-182.5239225,-161.6462182,-161.6479969,-173.796965,-170.7922915,-166.0047596,-165.2765525,-168.7037569,-169.5631508,-162.6373321,-170.4780152,-125.6898704,-223.5061144,-316.6339001,-277.5499245,-256.0467198,-240.5245598,-248.9815573,-256.2200183,-243.3199272,-243.568421,-254.493847,-256.1445299,-255.9758594,-256.2198718,-256.5816512,-255.7122605,-255.6943104,-256.2227763,-255.8699046,-255.5547956,-188.7405426,-117.0390729,-75.20828166,-51.3948779,-81.75122852,-80.51164107,-105.3786221,-138.5885003
199-K-162_E_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278.5395257,-287.4631806,-87.02947805,-287.5725912,-188.7812988,-323.1059906,-61.39226782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-K-163_E_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230.58361,-243.2047693,-309.1726291,-138.2613676,-221.2655424,-147.587641,-224.0208162,-353.7198224,-350.2058629,-307.9436443,-291.6146764,-307.7325085,-317.7362034,-345.2092031,-319.9101277,-303.5751067,-297.8446391,-326.3376318,-318.711207,-310.5953327,-324.5599544,-284.4297589,-270.1485932,-272.0656184,-272.1469233,-275.2404418,-299.751232,-308.8527009,-282.4450865,-323.4581559,-323.8929285,-323.9154578,-296.866017,-209.7692783,-222.8331662,-229.5605113,-293.5497536,-295.6159158,-298.9990344,-293.6393823,-299.5625843,-287.5699048,-326.5581095,-317.6165356,-325.1308187,-300.8999426,-306.5442113,-327.094376,-327.0956907,-321.1988522,-324.9649933,-309.6223602,-165.9189366,-318.3375951,-76.32269822,0,-159.5319056,-269.0208332,-277.061859,-337.389588,-337.9878174,-337.9291354,-335.0032034,-337.9786591,-325.7881842,-330.409423,-304.7341024,-314.1518121,-331.9932786,-337.5095891,-320.9238849,-337.9961044,-337.8132854,-337.3405976,-337.980454,-333.6095265,-165.9648663,-185.6664234,-341.0007105,-297.8414316,-211.2510327,-282.6482107,-170.8500844,-136.2743815,-127.7335318,-136.2998699,-178.9956762,-190.6900288,-189.3786365,-192.0288428,-264.3282404,0,0,0,-114.7671594,-332.8246034,-159.2833368,-212.9043288,-155.0948416,-175.8086052,-200.8851473,-144.3345084,-192.5323878,-224.7382043,-248.2635505,-238.6925426,-192.1717115,-167.9109455,-233.4964219,-216.2149222,-222.3620658,-223.0633435,-255.2205439,-260.1803876,-261.4065348,-261.6243383,-261.6647567,-266.4778576,-264.9834623,-259.8410154,-147.0140903,-261.0132307,-261.6668326,-259.5443166,-225.4570007,-218.1326638,-229.7905381,-226.8497304,-231.2615647,-230.1691139,-252.1155105,-256.2185042,-243.1749826,-243.3845763,-234.4530317,-231.518362,-111.5185571,-110.1311311,-110.2901916,-108.9941649,-108.7225923,-114.2105515,-179.3731182,-245.3196779,-246.5216514,-250.0730172,-227.4848245,-159.2576937,-152.6398445,-121.4090886,-79.26370943,-191.2600382
199-K-164_I_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.83903774,120.7436013,206.9708329,257.6998613,213.6440223,127.1773208,161.7534714,156.9938964,162.8813974,183.1860029,167.0444041,132.9972709,148.4820967,267.1052172,308.3724423,335.1357224,287.2851443,282.0527308,253.9509174,278.7981329,281.8839625,272.1974769,268.0574594,255.3645698,102.3264705,103.9016813,172.4021025,252.5758041,275.2978498,281.8640708,255.1656555,218.4786015,269.2201257,265.2359858,250.5742381,215.8076599,225.5822286,240.9775603,259.4925419,257.7553806,240.0312607,308.4035803,305.0737627,290.9788496,135.2226684,281.6036102,338.5283615,303.9301633,295.8989058,313.9370479,294.9460814,250.7128777,274.55652,268.3663977,259.6286539,237.6010275,228.2950488,209.2058123,251.7340351,250.9442752,261.3937954,299.4256933,302.2023661,304.481363,299.302008,315.3068511,287.1443033,327.2622805,357.6168097,366.1864487,394.7055555,400.5624875,381.9052526,394.847663,385.2221265,400.5744836,401.0638232,394.9385414,409.3568872,410.0607659,391.2646463,401.9308042,385.4689109,403.2374064,364.8713961,380.3090388,373.7073978,391.7262139,364.6042601,346.167384,326.4108571,329.5137129,284.4164018,346.3038379,352.2950429,346.190075,347.3980656,354.0659269,353.0324652,306.1015015,41.47453939,154.4449722,139.0704115,68.84879286,282.7727768,311.8726033,310.9136735,292.7327853,276.0916869,286.1478483,322.6850775,337.6099926,336.7284601,333.2871561,348.5339287,314.4249465,352.9149099,355.3517005,357.7962205,357.5895668,342.4027897,344.8760871,353.8730705,349.6985732,356.9318039,349.5544061,347.5702895,354.2986238,353.8859938,341.2423784,347.5833065,337.5991802,326.2493463,310.309868,269.4673415,367.1221846,323.1666793,304.9665501,259.8649896,256.7802346,233.4564553,213.5757628,215.4776261,191.5475593,244.3035232,301.3448815,301.3639388,293.4174759,263.695446,248.0722042,202.4674487,155.70356,133.2391135,180.1056561
199-K-165_E_KW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68.1001568,-224.8772876,-255.4491827,-245.3725963,-237.3091846,-263.6120408,-268.8565473,-278.0999405,-271.5893691,-275.0000235,-132.6021011,-295.1758925,-299.1594381,-298.4505163,-275.503654,-296.8312156,-287.353648,-298.5541511,-298.587768,-298.2395835,-297.1853346,-297.200232,-298.1387564,-310.2935989,-319.4826735,-316.9263699,-249.9289193,-324.9019845,-245.5160755,-193.6755816,-326.6862558,-327.3404276,-326.6405867,-327.0767636,-327.0436297,-326.4530257,-327.0719159,-326.428848,-326.8497123,-326.580997,-296.2123621,-313.9297294,-327.0934927,-327.2199254,-324.797092,-345.9230989,-323.4812652,-325.508627,-346.1746089,-350.4064897,-269.8821939,-189.2363092,-21.39623631,-268.4236755,-268.600971,-272.275961,-269.7999691,-282.4863541,-245.8980509,-299.2534082,-296.7037298,-296.6699257,-291.2683832,-248.5305999,-231.3994136,-297.55999,-310.241848,-289.8739637,-263.0924684,-249.8473172,-249.9024935,-248.9992633,-245.3122332,-239.8899794,-245.3180375,-245.7833743,-218.0580546,-217.1340197,-218.0569556,-218.3652874,-218.0037157,-217.7559545,-218.062459,-216.0088046,-215.9841384,-101.1865736,0,0,0,0,0,0,0,0,0,0,-107.106788,-352.0879444,-345.728309,-354.3105906,-351.1992278,-354.3152593,-351.4743416,-356.7271963,-359.7772111,-355.2322769,-351.9057737,-354.1281583,-334.1025578,-354.3142539,-354.3153854,-318.5729011,-373.3508366,-354.3155116,-354.3583356,-326.568204,-354.0877398,-354.2235262,-353.8366032,-351.9548445,-343.472457,-138.2909182,-152.2184022,-95.99579962,-272.4951811,-245.9913358,-216.7421973,-217.8307875,-210.7701635,-214.3284489,-217.6640772,-216.8765183,-218.0379757,-218.0523154,-217.4991856,-217.9910162,-217.9784389,-217.6213282,-215.217776,-234.5747916,-164.955102,-136.2719515,-136.174717,-134.9079828,-132.8938841,-136.1955106,-136.2673154,-135.70414,-136.2674334,-136.2678201,-145.70385,-245.1905954,-246.2621676
199-K-166_E_KW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.32925033,-55.02667352,-53.645064,-52.42341043,-61.82771208,-93.1050611,-122.8066376,-108.4382428,-118.7291404,-129.8368766,-137.4076791,-135.0639172,-133.9567011,-115.3308191,-110.0408593,-90.61184761,-67.16746027,-98.52349697,-112.8234124,-135.8940739,-96.57350203,-108.4053505,-108.4248227,-103.4310775,-104.5926448,-109.1875871,-89.88796732,-108.3325729,-84.93837279,-141.8688389,-245.0801428,-245.6144351,-245.0504701,-245.3077559,-245.3218491,-245.0154245,-245.3637148,-187.8493838,-163.638858,-108.969865,-97.6196184,-131.8257676,-152.8333644,-163.6407507,-162.410696,-144.4731033,-153.2996415,-162.826969,-182.9383923,-188.1572231,-153.5702983,-113.5654749,-12.84194237,-221.9419952,-241.7839055,-200.7503867,-188.9604627,-159.9214367,-104.0762467,-163.2866678,-159.6710663,-161.8416174,-158.8896311,-147.9387768,-126.2357899,-162.4586435,-154.9235942,-153.6412839,-131.7870352,-113.0601837,-105.7304219,-44.09904962,0,0,0,-16.37067715,0,-0.5678115,0,-3.583773827,0,-0.39942181,0,0,-4.139093474,-17.83062431,0,0,0,0,0,0,0,0,0,0,-83.02539753,-245.2806475,-240.1773246,-245.2906605,-243.2904987,-249.7868402,-256.1914202,-248.9869831,-250.7544724,-249.6078595,-226.2028527,-228.6336354,-230.9751191,-245.2946901,-245.29318,-248.2222774,-270.0886372,-272.5488891,-272.5679586,-251.2752634,-272.5578235,-272.4692937,-272.4140564,-270.8324092,-265.2922581,-138.1128818,-152.2743001,-271.4104779,-277.9436071,-277.3925736,-274.6461487,-276.4766305,-263.9099933,-265.8432388,-267.6544627,-266.6555145,-263.2549505,-262.0851814,-263.6880014,-271.6423648,-270.3008644,-265.6417777,-250.4069474,-271.0510024,-250.7733995,-218.0320452,-217.8959056,-214.9287416,-212.4841483,-217.9366773,-219.4606589,-221.8240491,-223.4860883,-223.4860639,-230.9960976,-267.0618111,-265.3478385
199-K-168_E_KW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.71082893,-211.4150264,-27.20574167,-195.3983461,-173.4896142,-159.2539652,-215.203367,-216.7504315,-219.3453382,-217.2478548,-225.5448673,-242.3896932,-199.8908463,-195.2777015,-198.0930289,-227.8721574,-229.3477347,-243.851065,-244.095692,-239.0924261,-233.7942482,-220.8293411,-217.1061069,-206.7653218,-200.4345574,-206.8768082,-147.2834894,-219.7083713,-164.2914342,-83.63611034,-147.0121365,-147.2484112,-146.9895462,-147.1821136,-147.2281702,-146.9808764,-147.2100524,-196.9761294,-215.0719807,-217.6362867,-204.273423,-202.6091492,-190.8089639,-190.9412538,-189.4452394,-190.7531596,-201.4512734,-243.9940965,-244.8688356,-243.9853046,-213.4850107,-120.9973337,-14.93344245,-165.8624078,-161.1793387,-167.5638234,-163.4859966,-184.0386615,-164.1380235,-217.7597202,-211.1377772,-215.7376997,-211.7985839,-187.0901918,-163.7290725,-216.2382411,-238.6085472,-245.6018064,-233.3520755,-245.1906524,-235.2828345,-203.449669,-175.7043476,-159.8976722,-163.5422039,-193.2687477,-217.1511436,-217.0867021,-214.1690953,-218.3633947,-217.9877193,-217.9514526,-218.0603705,-215.9638681,-217.8691464,-110.0966961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-K-169_I_KX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7764409,277.1111833,184.7340647,369.2523365,168.2503706,361.255719,192.1907607,183.7146537,171.5224221,283.2671513,337.207864,309.5407907,259.3524992,252.3638822,293.5166536,348.0275427,352.2274795,303.5341998,275.3077407,266.2211977,293.6710088,289.7152187,287.9033872,275.4092141,306.3459309,234.3518025,313.452263,291.6901404,244.9604425,268.2865378,274.344537,267.2132275,352.4037208,305.9719143,324.4775302,303.6708409,210.1730119,219.5335097,257.8714665,352.7442856,346.203378,380.2059699,406.1930537,405.0180502,385.6156871,419.4790735,326.8968956,313.4003215,311.8885823,259.2098573,290.8982855,325.0104182,355.5992703,356.1586033,297.8606029,0,139.3283648,273.9072204,250.9842835,307.2599204,328.607676,342.1521367,370.2258901,373.591691,376.4496118,372.1505481,390.7367979,355.0304902,372.9986025,534.2151018,574.7150149,644.8266433,657.413777,604.0625399,631.249672,617.2101236,640.9121834,641.6153946,629.106324,655.2828616,656.3224451,644.5649779,703.8587691,725.5816496,747.1715356,851.9608595,835.8653409,805.6523515,825.0330116,772.6293708,726.8854751,685.7827932,689.8272311,685.2824882,728.4829832,733.4307583,725.6361936,731.4329166,779.1511927,890.3524877,836.1664072,697.178131,299.5099427,504.9362184,472.5669211,640.0383846,727.5489638,733.2959489,693.1276332,652.7788129,656.9948763,825.523556,787.0177794,780.9897948,769.0657533,806.9668901,729.7655046,825.2480229,836.3129514,842.0959589,841.7007848,805.9073172,813.5359644,832.2074911,838.5069262,840.2374447,827.7750202,814.1553837,817.5006848,816.6036607,787.4304867,783.5486098,778.9512273,751.7952476,716.1463239,621.87961,199.6950144,473.6086415,586.5888431,499.6946874,493.7896391,448.8592809,410.671438,414.2647689,368.048925,468.2393427,579.5236847,579.5288093,564.4567435,378.577633,320.7156874,386.4444314,293.1215138,270.6349858,544.0662336
