TITLE = ""
VARIABLES ="simulation time, " "Aqueous Volumetric Flux Rate (1)" "Aqueous Volumetric Flux Integral (1)" "Conservation Component Species Flux (total_cr6) Rate (2)" "Conservation Component Species Flux (total_cr6) Integral (2)"
ZONE T="Reference Node Variables" F=POINT
2.014441E+03 1.142232E+03 5.068628E+02 3.074676E-02 6.913668E-03 
2.014444E+03 1.138357E+03 5.099795E+02 3.120838E-02 6.999112E-03 
2.014447E+03 1.134489E+03 5.130855E+02 3.170678E-02 7.085920E-03 
2.014449E+03 1.130630E+03 5.161810E+02 3.224966E-02 7.174215E-03 
2.014452E+03 1.126783E+03 5.192660E+02 3.284835E-02 7.264149E-03 
2.014455E+03 1.122956E+03 5.223405E+02 3.352137E-02 7.355926E-03 
2.014458E+03 1.119179E+03 5.254046E+02 3.431175E-02 7.449866E-03 
2.014460E+03 1.115369E+03 5.284583E+02 3.521928E-02 7.546291E-03 
2.014463E+03 1.111543E+03 5.315016E+02 3.637356E-02 7.645877E-03 
2.014466E+03 1.107809E+03 5.345346E+02 3.871501E-02 7.751872E-03 
2.014468E+03 1.103959E+03 5.375571E+02 3.885519E-02 7.858252E-03 
2.014471E+03 1.100014E+03 5.405687E+02 3.893788E-02 7.964858E-03 
2.014474E+03 1.096061E+03 5.435696E+02 3.901541E-02 8.071677E-03 
2.014477E+03 1.092104E+03 5.465596E+02 3.909300E-02 8.178707E-03 
2.014479E+03 1.088147E+03 5.495388E+02 3.917214E-02 8.285955E-03 
2.014482E+03 1.084190E+03 5.525071E+02 3.925346E-02 8.393425E-03 
2.014485E+03 1.080234E+03 5.554647E+02 3.933730E-02 8.501125E-03 
2.014488E+03 1.076277E+03 5.584113E+02 3.942385E-02 8.609061E-03 
2.014490E+03 1.072321E+03 5.613472E+02 3.951329E-02 8.717243E-03 
2.014493E+03 1.068366E+03 5.642722E+02 3.960576E-02 8.825677E-03 
2.014496E+03 1.064411E+03 5.671864E+02 3.970144E-02 8.934374E-03 
2.014496E+03 1.064331E+03 5.672463E+02 3.991363E-02 8.936619E-03 
2.014499E+03 1.065058E+03 5.701623E+02 4.073610E-02 9.048149E-03 
2.014501E+03 1.065123E+03 5.730784E+02 4.124193E-02 9.161063E-03 
2.014504E+03 1.065008E+03 5.759943E+02 4.159461E-02 9.274943E-03 
2.014507E+03 1.064819E+03 5.789096E+02 4.188466E-02 9.389617E-03 
2.014510E+03 1.064606E+03 5.818243E+02 4.215647E-02 9.505035E-03 
2.014512E+03 1.064384E+03 5.847384E+02 4.242256E-02 9.621182E-03 
2.014515E+03 1.064157E+03 5.876519E+02 4.268678E-02 9.738052E-03 
2.014518E+03 1.063927E+03 5.905648E+02 4.295074E-02 9.855644E-03 
2.014521E+03 1.063695E+03 5.934770E+02 4.321526E-02 9.973961E-03 
2.014523E+03 1.063461E+03 5.963886E+02 4.348084E-02 1.009301E-02 
2.014526E+03 1.063225E+03 5.992996E+02 4.374780E-02 1.021278E-02 
2.014529E+03 1.062989E+03 6.022099E+02 4.401640E-02 1.033329E-02 
2.014531E+03 1.062752E+03 6.051196E+02 4.428683E-02 1.045454E-02 
2.014534E+03 1.062514E+03 6.080286E+02 4.455927E-02 1.057654E-02 
2.014537E+03 1.062275E+03 6.109369E+02 4.483387E-02 1.069929E-02 
