SAMP_SITE_NAME_ID,SAMP_SITE_TYPE,SAMP_DATE_TIME,FILTERED_FLAG,STD_CON_LONG_NAME,STD_CON_ID,STD_VALUE_RPTD,STD_ANAL_UNITS_RPTD,LAB_QUALIFIER,REVIEW_QUALIFIER,SAMP_COMMENT,RESULT_COMMENT,MEDIA,SAMP_NUM,SAF_NUM,STD_MDA
199-D5-146 (C8726),GROUNDWATER WELL,16-Mar-22,N,Hexavalent Chromium,18540-29-9,11,ug/L,,,Data Entry Verified by CESTRAND on 12/08/2022. VALVE: (V-ME51-03),,GW,B44938,F21-025,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-22,N,Hexavalent Chromium,18540-29-9,12,ug/L,,,(V-ME51-03) Data Entry Verified by CESTRAND on 03/24/2023.,,GW,B46BH5,F21-025,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Specific Conductance,CONDUCT,571,uS/cm,,,Data Entry Verified by PLBEST on 07/31/2023.,,GW,B495N6,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Specific Conductance,CONDUCT,576,uS/cm,,,Data Entry Verified by PLBEST on 09/11/2023.,,GW,B49HJ3,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Specific Conductance,CONDUCT,585,uS/cm,,,Data Entry Verified by PLBEST on 06/29/2023.,,GW,B48VL2,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Specific Conductance,CONDUCT,546,uS/cm,,,Data Entry Verified by PLBEST on 05/16/2023.,,GW,B48MJ2,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Specific Conductance,CONDUCT,578,uS/cm,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48N14,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Specific Conductance,CONDUCT,584,uS/cm,,,Data Entry Verified by PLBEST on 05/24/2023.,,GW,B48MR4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,24-Oct-22,N,Specific Conductance,CONDUCT,583,uS/cm,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 INSIDE DX-MAIN P&T,,GW,B46520,S23-010,
199-D5-146 (C8726),GROUNDWATER WELL,21-Mar-22,N,Specific Conductance,CONDUCT,567,uS/cm,,,MANUAL DATA ENTRY VERIFIED BY PLBEST ON 3/28/2022,,GW,B43CW5,S22-001,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,Specific Conductance,CONDUCT,564,uS/cm,,,Data Entry Verified by PLBEST on 10/04/2023.,,GW,B49RM4,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Specific Conductance,CONDUCT,634,uS/cm,,,Data Entry Verified by PLBEST on 05/15/2023.,,GW,B48LY7,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Temperature,TEMPERATURE,24.4,Deg C,,,Data Entry Verified by PLBEST on 06/29/2023.,,GW,B48VL2,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,Temperature,TEMPERATURE,16.2,Deg C,,,Data Entry Verified by PLBEST on 10/04/2023.,,GW,B49RM4,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,21-Mar-22,N,Temperature,TEMPERATURE,14.1,Deg C,,,MANUAL DATA ENTRY VERIFIED BY PLBEST ON 3/28/2022,,GW,B43CW5,S22-001,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Temperature,TEMPERATURE,26.3,Deg C,,,Data Entry Verified by PLBEST on 07/31/2023.,,GW,B495N6,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Temperature,TEMPERATURE,24.8,Deg C,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48N14,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Temperature,TEMPERATURE,23.2,Deg C,,,Data Entry Verified by PLBEST on 05/24/2023.,,GW,B48MR4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Temperature,TEMPERATURE,17.8,Deg C,,,Data Entry Verified by PLBEST on 05/16/2023.,,GW,B48MJ2,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Temperature,TEMPERATURE,11,Deg C,,,Data Entry Verified by PLBEST on 05/15/2023.,,GW,B48LY7,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,24-Oct-22,N,Temperature,TEMPERATURE,15.2,Deg C,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 INSIDE DX-MAIN P&T,,GW,B46520,S23-010,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Temperature,TEMPERATURE,25.8,Deg C,,,Data Entry Verified by PLBEST on 09/11/2023.,,GW,B49HJ3,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Dissolved oxygen,DO,10110,ug/L,,,Data Entry Verified by PLBEST on 05/24/2023.,,GW,B48MR4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Dissolved oxygen,DO,8970,ug/L,,,Data Entry Verified by PLBEST on 07/31/2023.,,GW,B495N6,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Dissolved oxygen,DO,8950,ug/L,,,Data Entry Verified by PLBEST on 09/11/2023.,,GW,B49HJ3,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Dissolved oxygen,DO,11630,ug/L,,,Data Entry Verified by PLBEST on 05/16/2023.,,GW,B48MJ2,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Dissolved oxygen,DO,9140,ug/L,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48N14,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,Dissolved oxygen,DO,10840,ug/L,,,Data Entry Verified by PLBEST on 10/04/2023.,,GW,B49RM4,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,24-Oct-22,N,Dissolved oxygen,DO,9390,ug/L,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 INSIDE DX-MAIN P&T,,GW,B46520,S23-010,
199-D5-146 (C8726),GROUNDWATER WELL,21-Mar-22,N,Dissolved oxygen,DO,8930,ug/L,,,MANUAL DATA ENTRY VERIFIED BY PLBEST ON 3/28/2022,,GW,B43CW5,S22-001,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Dissolved oxygen,DO,9360,ug/L,,,Data Entry Verified by PLBEST on 06/29/2023.,,GW,B48VL2,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Dissolved oxygen,DO,14220,ug/L,,,Data Entry Verified by PLBEST on 05/15/2023.,,GW,B48LY7,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Chloride,16887-00-6,15400,ug/L,D,,,,GW,B49HJ6,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,Chloride,16887-00-6,16000,ug/L,D,,,,GW,B49RM7,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Chloride,16887-00-6,14700,ug/L,D,,,,GW,B495B1,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Chloride,16887-00-6,14900,ug/L,D,,,,GW,B48VL4,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Chloride,16887-00-6,14900,ug/L,D,,,,GW,B48MT0,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Chloride,16887-00-6,12700,ug/L,D,R,,"""R"" Review flag added per RDR 230712RJ LEE-R11191",GW,B48MJ5,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Chloride,16887-00-6,15600,ug/L,D,,,,GW,B48M00,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Chloride,16887-00-6,14100,ug/L,D,,,,GW,B48N17,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Fluoride,16984-48-8,120,ug/L,D,,,,GW,B48VL4,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,Fluoride,16984-48-8,140,ug/L,D,,,,GW,B49RM7,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Fluoride,16984-48-8,150,ug/L,D,,,,GW,B49HJ6,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Fluoride,16984-48-8,120,ug/L,D,,,,GW,B495B1,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Fluoride,16984-48-8,150,ug/L,D,,,,GW,B48MT0,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Fluoride,16984-48-8,110,ug/L,D,,,,GW,B48MJ5,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Fluoride,16984-48-8,100,ug/L,D,,,,GW,B48M00,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Fluoride,16984-48-8,150,ug/L,D,,,,GW,B48N17,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Potassium,7440-09-7,5210,ug/L,,,,,GW,B48VL5,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,Y,Potassium,7440-09-7,5140,ug/L,,,,,GW,B48MJ7,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Potassium,7440-09-7,5430,ug/L,,,,,GW,B49HJ5,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,Y,Potassium,7440-09-7,5090,ug/L,,,,,GW,B495B7,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Potassium,7440-09-7,5250,ug/L,,,,,GW,B495B3,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,Y,Potassium,7440-09-7,4870,ug/L,B,,,,GW,B48VL7,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,Y,Potassium,7440-09-7,5320,ug/L,,,,,GW,B49HJ7,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Potassium,7440-09-7,5550,ug/L,,,,,GW,B48N16,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Potassium,7440-09-7,5330,ug/L,,,,,GW,B48MR8,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Potassium,7440-09-7,5290,ug/L,,,,,GW,B48MJ4,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,Y,Potassium,7440-09-7,4760,ug/L,B,,,,GW,B48M02,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Potassium,7440-09-7,4800,ug/L,B,,,,GW,B48LY9,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,Y,Potassium,7440-09-7,5490,ug/L,,,,,GW,B48N19,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,Y,Potassium,7440-09-7,5130,ug/L,,,,,GW,B48MT4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Sulfate,14808-79-8,158000,ug/L,D,,,,GW,B48M00,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Sulfate,14808-79-8,137000,ug/L,D,R,,"""R"" Review flag added per RDR 230712RJ LEE-R11191",GW,B48MJ5,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Sulfate,14808-79-8,150000,ug/L,D,,,,GW,B48MT0,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Sulfate,14808-79-8,145000,ug/L,D,,,,GW,B48N17,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Sulfate,14808-79-8,146000,ug/L,D,,,,GW,B48VL4,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Sulfate,14808-79-8,146000,ug/L,D,,,,GW,B495B1,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B48M00,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Sulfate,14808-79-8,149000,ug/L,D,,,,GW,B49HJ6,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,Sulfate,14808-79-8,147000,ug/L,D,,,,GW,B49RM7,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Phosphate,14265-44-2,184,ug/L,DU,,,,GW,B48N17,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B48MT0,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B48MJ5,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B48VL4,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B495B1,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B49HJ6,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B49RM7,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,Y,Calcium,7440-70-2,69000,ug/L,,,,,GW,B48VL7,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,Y,Calcium,7440-70-2,65200,ug/L,,,,,GW,B48N19,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,Y,Calcium,7440-70-2,65800,ug/L,,,,,GW,B49HJ7,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Calcium,7440-70-2,66900,ug/L,,,,,GW,B49HJ5,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Calcium,7440-70-2,65700,ug/L,,,,,GW,B495B3,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Calcium,7440-70-2,65900,ug/L,,,,,GW,B48VL5,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,Y,Calcium,7440-70-2,56600,ug/L,,,,,GW,B48MT4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Calcium,7440-70-2,56800,ug/L,,,,,GW,B48MR8,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Calcium,7440-70-2,65200,ug/L,,,,,GW,B48LY9,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,Y,Calcium,7440-70-2,56700,ug/L,,,,,GW,B48MJ7,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,Y,Calcium,7440-70-2,65600,ug/L,,,,,GW,B495B7,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Calcium,7440-70-2,58800,ug/L,,,,,GW,B48MJ4,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,Y,Calcium,7440-70-2,63400,ug/L,,,,,GW,B48M02,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Calcium,7440-70-2,63900,ug/L,,,,,GW,B48N16,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,Y,Magnesium,7439-95-4,15400,ug/L,,,,,GW,B495B7,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Magnesium,7439-95-4,15200,ug/L,,,,,GW,B48LY9,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,Y,Magnesium,7439-95-4,15000,ug/L,,,,,GW,B48M02,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Magnesium,7439-95-4,15200,ug/L,,,,,GW,B48MJ4,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,Y,Magnesium,7439-95-4,14900,ug/L,,,,,GW,B48MJ7,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Magnesium,7439-95-4,13600,ug/L,,,,,GW,B48MR8,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,Y,Magnesium,7439-95-4,13300,ug/L,,,,,GW,B48MT4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Magnesium,7439-95-4,15000,ug/L,,,,,GW,B48N16,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,Y,Magnesium,7439-95-4,15300,ug/L,,,,,GW,B48N19,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Magnesium,7439-95-4,15500,ug/L,,,,,GW,B48VL5,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Magnesium,7439-95-4,15500,ug/L,,,,,GW,B495B3,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Magnesium,7439-95-4,16000,ug/L,,,,,GW,B49HJ5,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,Y,Magnesium,7439-95-4,15700,ug/L,,,,,GW,B49HJ7,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,Y,Magnesium,7439-95-4,16100,ug/L,,,,,GW,B48VL7,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,pH Measurement,PH,7.48,unitless,,,Data Entry Verified by PLBEST on 09/11/2023.,,GW,B49HJ3,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,pH Measurement,PH,7.49,unitless,,,Data Entry Verified by PLBEST on 10/04/2023.,,GW,B49RM4,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,pH Measurement,PH,7.44,unitless,,,Data Entry Verified by PLBEST on 07/31/2023.,,GW,B495N6,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,pH Measurement,PH,7.75,unitless,,,Data Entry Verified by PLBEST on 06/29/2023.,,GW,B48VL2,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,pH Measurement,PH,7.59,unitless,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48N14,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,pH Measurement,PH,7.53,unitless,,,Data Entry Verified by PLBEST on 05/16/2023.,,GW,B48MJ2,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,pH Measurement,PH,6.98,unitless,,,Data Entry Verified by PLBEST on 05/15/2023.,,GW,B48LY7,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,24-Oct-22,N,pH Measurement,PH,7.61,unitless,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 INSIDE DX-MAIN P&T,,GW,B46520,S23-010,
199-D5-146 (C8726),GROUNDWATER WELL,21-Mar-22,N,pH Measurement,PH,7.74,unitless,,,MANUAL DATA ENTRY VERIFIED BY PLBEST ON 3/28/2022,,GW,B43CW5,S22-001,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,pH Measurement,PH,7.56,unitless,,,Data Entry Verified by PLBEST on 05/24/2023.,,GW,B48MR4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Turbidity,TURBIDITY,0.81,NTU,,,Data Entry Verified by PLBEST on 05/24/2023.,,GW,B48MR4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,28-Sep-23,N,Turbidity,TURBIDITY,0.25,NTU,,,Data Entry Verified by PLBEST on 10/04/2023.,,GW,B49RM4,T23-051,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Turbidity,TURBIDITY,0.29,NTU,,,Data Entry Verified by PLBEST on 09/11/2023.,,GW,B49HJ3,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Turbidity,TURBIDITY,1.27,NTU,,,Data Entry Verified by PLBEST on 07/31/2023.,,GW,B495N6,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Turbidity,TURBIDITY,0.54,NTU,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48N14,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Turbidity,TURBIDITY,0.95,NTU,,,Data Entry Verified by PLBEST on 05/16/2023.,,GW,B48MJ2,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Turbidity,TURBIDITY,0.99,NTU,,,Data Entry Verified by PLBEST on 05/15/2023.,,GW,B48LY7,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,24-Oct-22,N,Turbidity,TURBIDITY,0.12,NTU,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 INSIDE DX-MAIN P&T,,GW,B46520,S23-010,
199-D5-146 (C8726),GROUNDWATER WELL,21-Mar-22,N,Turbidity,TURBIDITY,0.17,NTU,,,MANUAL DATA ENTRY VERIFIED BY PLBEST ON 3/28/2022,,GW,B43CW5,S22-001,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Turbidity,TURBIDITY,0.22,NTU,,,Data Entry Verified by PLBEST on 06/29/2023.,,GW,B48VL2,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,N,Sodium,7440-23-5,31900,ug/L,,,,,GW,B48N16,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,Y,Sodium,7440-23-5,30400,ug/L,,,,,GW,B49HJ7,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,24-Aug-23,N,Sodium,7440-23-5,31200,ug/L,,,,,GW,B49HJ5,T23-048,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,Y,Sodium,7440-23-5,28600,ug/L,,,,,GW,B495B7,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,24-Jul-23,N,Sodium,7440-23-5,28900,ug/L,,,,,GW,B495B3,T23-042,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,Y,Sodium,7440-23-5,30200,ug/L,,,,,GW,B48VL7,T23-040,
199-D5-146 (C8726),GROUNDWATER WELL,30-May-23,Y,Sodium,7440-23-5,29700,ug/L,,,,,GW,B48N19,T23-038,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,N,Sodium,7440-23-5,30400,ug/L,,,,,GW,B48MR8,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,Y,Sodium,7440-23-5,28500,ug/L,,,,,GW,B48MJ7,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,02-May-23,N,Sodium,7440-23-5,28800,ug/L,,,,,GW,B48MJ4,T23-036,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,Y,Sodium,7440-23-5,29200,ug/L,,,,,GW,B48M02,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,20-Apr-23,N,Sodium,7440-23-5,29600,ug/L,,,,,GW,B48LY9,T23-034,
199-D5-146 (C8726),GROUNDWATER WELL,16-May-23,Y,Sodium,7440-23-5,29700,ug/L,,,,,GW,B48MT4,T23-037,
199-D5-146 (C8726),GROUNDWATER WELL,21-Jun-23,N,Sodium,7440-23-5,28800,ug/L,,,,,GW,B48VL5,T23-040,
199-D5-149 (C8729),GROUNDWATER WELL,02-May-23,N,Nitrate,14797-55-8,15500,ug/L,D,R,,"Analyzed within hold-time, but continuing calibration verification out of range. Re-analyzed within two times the hold-time with passing continuing calibration verification.  ""R"" Review flag added per RDR 230712RJ LEE-R11191",GW,B48M96,T23-036,
199-D5-149 (C8729),GROUNDWATER WELL,13-Sep-23,N,Nitrate,14797-55-8,23000,ug/L,D,,,,GW,B49RN4,T23-051,
199-D5-149 (C8729),GROUNDWATER WELL,13-Jun-23,N,Nitrate,14797-55-8,23700,ug/L,D,,,,GW,B48VM2,T23-040,
199-D5-149 (C8729),GROUNDWATER WELL,10-Aug-23,N,Nitrate,14797-55-8,24500,ug/L,D,,,,GW,B49HK1,T23-048,
199-D5-149 (C8729),GROUNDWATER WELL,11-Jul-23,N,Nitrate,14797-55-8,30700,ug/L,D,,,,GW,B495C0,T23-042,
199-D5-149 (C8729),GROUNDWATER WELL,16-May-23,N,Nitrate,14797-55-8,24900,ug/L,D,,,,GW,B48MK1,T23-037,
199-D5-149 (C8729),GROUNDWATER WELL,31-May-23,N,Nitrate,14797-55-8,21400,ug/L,D,,,,GW,B48N22,T23-038,
199-D5-149 (C8729),GROUNDWATER WELL,20-Apr-23,N,Nitrate,14797-55-8,23000,ug/L,D,,,,GW,B48LP8,T23-034,
199-D5-149 (C8729),GROUNDWATER WELL,13-Jun-23,Y,Hexavalent Chromium,18540-29-9,18.1,ug/L,,,,,GW,B48VM6,T23-040,
199-D5-149 (C8729),GROUNDWATER WELL,10-Aug-23,Y,Hexavalent Chromium,18540-29-9,27.2,ug/L,,,,,GW,B49HK3,T23-048,
199-D5-149 (C8729),GROUNDWATER WELL,20-Apr-23,Y,Hexavalent Chromium,18540-29-9,8.31,ug/L,,,,,GW,B48LR0,T23-034,
199-D5-149 (C8729),GROUNDWATER WELL,11-Jul-23,Y,Hexavalent Chromium,18540-29-9,17.7,ug/L,,,,,GW,B495C2,T23-042,
199-D5-149 (C8729),GROUNDWATER WELL,13-Sep-23,Y,Hexavalent Chromium,18540-29-9,29.9,ug/L,,,,,GW,B49RN7,T23-051,
199-D5-149 (C8729),GROUNDWATER WELL,02-May-23,Y,Hexavalent Chromium,18540-29-9,16.7,ug/L,,,,,GW,B48MB0,T23-036,
199-D5-149 (C8729),GROUNDWATER WELL,14-Nov-22,Y,Hexavalent Chromium,18540-29-9,23.5,ug/L,,,,,GW,B46L73,S23-011,
199-D5-149 (C8729),GROUNDWATER WELL,31-May-23,Y,Hexavalent Chromium,18540-29-9,20,ug/L,,,,,GW,B48MT8,T23-038,
199-D5-149 (C8729),GROUNDWATER WELL,16-May-23,Y,Hexavalent Chromium,18540-29-9,16.6,ug/L,,,,,GW,B48MK3,T23-037,
199-D5-149 (C8729),GROUNDWATER WELL,14-Nov-22,N,Specific Conductance,CONDUCT,732,uS/cm,,,Data Entry Verified by PLBEST on 11/21/2022.,,GW,B46L72,S23-011,
199-D5-149 (C8729),GROUNDWATER WELL,13-Sep-23,N,Specific Conductance,CONDUCT,666,uS/cm,,,Data Entry Verified by PLBEST on 09/26/2023.,,GW,B49RN1,T23-051,
199-D5-149 (C8729),GROUNDWATER WELL,10-Aug-23,N,Specific Conductance,CONDUCT,714,uS/cm,,,Data Entry Verified by PLBEST on 08/22/2023.,,GW,B49HJ9,T23-048,
199-D5-149 (C8729),GROUNDWATER WELL,11-Jul-23,N,Specific Conductance,CONDUCT,747,uS/cm,,,Data Entry Verified by PLBEST on 07/18/2023.,,GW,B495B8,T23-042,
199-D5-149 (C8729),GROUNDWATER WELL,13-Jun-23,N,Specific Conductance,CONDUCT,688,uS/cm,,,Data Entry Verified by PLBEST on 06/27/2023.,,GW,B48VL8,T23-040,
199-D5-149 (C8729),GROUNDWATER WELL,31-May-23,N,Specific Conductance,CONDUCT,649,uS/cm,,,Data Entry Verified by PLBEST on 06/06/2023.,,GW,B48N20,T23-038,
